Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,All right.,,,
B,"Okay,",,,
B,are you on an exercise program now,,,
B,"or,",,,
A,"Yeah,",,,
A,I exercise pretty regularly.,,,
B,Uh-huh.,,,
A,I lift weights quite a bit.,,,
B,Uh-huh.,,,
A,"Um, I run occasionally.",,,
A,"Let's see what else do I do. Play golf some,",,,
A,"and I work out on a, on a hanging bag.",,,
A,"I'm brown belt in karate,",,,
A,so I keep up with that a little bit.,,,
B,Uh-huh.,,,
B,"Oh, yeah.",,,
A,How about you.,,,
B,"Um, the only exercise program I'm doing right now is walking.",,,
A,Uh-huh.,,,
B,"I've got a nine month old,",,,
B,"and I'm four months pregnant with my second,",,,
B,"and so, at the time, walking seems to be the best.",,,
B,"It's something I can do with her, plus, um, doesn't tax me too physically.",,,
A,Uh-huh.,,,
B,"I have enjoyed aerobics in the past,",,,
B,"and I enjoy that because I like the group association, you know, like exercising with other people.",,,
A,Yeah.,,,
B,"And, um, and that's my favorite way to exercise.",,,
A,"Well, that's neat.",,,
A,"Yeah,",,,
A,I do walk some too.,,,
A,My wife's about five months along,,,
B,Oh.,,,
A,"so she's been walking quite a bit,",,,
A,so that is a good exercise for that.,,,
B,"Yeah,",,,
B,"it's nice to do it together, too, I guess.",,,
A,Uh-huh.,,,
B,"My husband and I use to walk together,",,,
B,"but our schedules don't coincide as well as they used to,",,,
B,"and so, we very seldom get together to walk",,,
B,"but, when you, when you work out, do you pretty much do it on your own schedule,",,,
B,or do you go to groups,,,
B,"or,",,,
A,"I, I do it on my own schedule.",,,
B,Uh-huh.,,,
A,"We used to try and belong to clubs or the Y, stuff like that,",,,
A,"but it was so difficult to go on a regular basis, to drive the distance you have to go.",,,
B,Uh-huh.,,,
A,"Save the fees,",,,
A,"we've, uh, just save the fees and buy some of our own equipment.",,,
A,"So,",,,
B,And then you can do it whenever you want I guess.,,,
A,"Yeah,",,,
A,"I've got a weight bench,",,,
A,"and we got my wife an exercise bike,",,,
A,and I use that sometimes too.,,,
B,Uh-huh.,,,
A,"It's a little more convenient,",,,
A,"but, you're, I guess you're not as dedicated if you don't drive over to do it.",,,
B,"I guess it depends on the person, depends on how motivated you are.",,,
A,Uh-huh.,,,
B,"Because my husband used to work out three days a week with, uh, at the Texas Instruments gym.",,,
A,Uh-huh.,,,
B,And then I would just go on Saturdays.,,,
B,"But, since the first of the year neither one of us have been going.",,,
A,Yeah.,,,
B,"So, I guess, like I say, we've been paying these fees and not going,",,,
