Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"So well, you're, you, you take this subject much more personally than I do, I suppose.",,,
A,"I suppose I do because I've seen a lot of those changes, the changes that women have had in the last well, you know, not even the last generation, the last fifteen years twenty years, going from,",,,
B,Uh-huh.,,,
A,"well, take it back, thirty years",,,
A,"I'm going back too far, from my parents' generation when mom stayed home, period",,,
B,Yeah.,,,
A,"and there was no such thing as a job or any hope of a job, well, unless,",,,
A,"if you were educated you got, you know, you might teach for a year or two before you got married.",,,
B,Yeah.,,,
A,"And if you really pushed it, you taught until you had kids or something you know,",,,
B,Yeah.,,,
A,"if you had, if you were a teacher. Then, you know, that was it, until the kids were little.",,,
B,"Yeah,",,,
B,"you, you weren't supposed to want a job.",,,
A,Yes.,,,
A,"There was not, there's not supposed to be any reason to use this education or this brain that you might have for anything other than your house and your children and how clean can the bathroom floors be on any given day.",,,
B,Yeah.,,,
A,"And then, and then of course today it's supposed to be all the other way.",,,
A,"You're supposed to only want the job,",,,
A,"and, and, uh, your kids should be totally happy in day care, because everybody else goes to day care",,,
B,Yeah.,,,
A,"and, and we have these wonderful people who are who are totally prepared to to teach your child everything they need to know in day care",,,
B,Uh-huh.,,,
B,"Yeah,",,,
B,"but but, uh, a really good day care is probably going to cost more than you're going to make at the job.",,,
A,and we'll see how the generations go.,,,
A,"Yeah,",,,
A,"I,",,,
A,"at least for a lot of women depending on, on what she did.",,,
B,Yeah.,,,
A,"I've, I was an engineer with, uh, mechanical engineer with T I,",,,
A,"and, uh, I did it for six years",,,
A,"and for one,",,,
A,"well I had one while I was pregnant,",,,
A,"and then one while my oldest was a year old,",,,
A,"and, and it just drove me crazy.",,,
B,"Did you,",,,
A,I could not do either well,,,
A,"I couldn't put in enough overtime that was or that, you know, things that would come up at work, that would require me to stay late or to come in early or to do something on Saturdays as is, you know, as is needed, because my husband for a long time was out of the country also with, uh, with work, for like three months",,,
B,Uh-huh.,,,
B,"Oh, yeah,",,,
A,"and,",,,
B,So it was you and the kid,,,
B,and your work schedule is.,,,
A,Yeah.,,,
B,"Well that's the thing, see, you know,",,,
B,maybe if you get along,,,
B,for example if you'd been a technician instead of an engineer.,,,
B,"You know, the technicians work the eight to five job and know when they're going to be there.",,,
A,"Yeah,",,,
A,might have been better.,,,
A,Yeah.,,,
B,"But if you're going to be more professional oriented, then you've got to have this, to be able to perform well on the job",,,
B,you've got to have the flexibility that doesn't really go with the family.,,,
A,"Yeah,",,,
A,"and so it was,",,,
A,"in my case, I just, uh, decided that, as long as my kids were little, I would be better off at home with them, instead of driving myself crazy trying to do everything at once.",,,
B,Uh-huh.,,,
B,So you figure one of these days you're going to go back to being an engineer?,,,
B,Is that what you're saying?,,,
A,"Well, actually I've found out that I'm not going to go back to being an engineer.",,,
B,"What will you,",,,
A,"I'm, I'm, I'm a photographer now.",,,
B,"Oh, okay,",,,
B,you've found something else.,,,
A,"I have, I have branched out.",,,
A,"I was a photographer before,",,,
A,"but when I went to college it was, I felt like I couldn't support myself if I decided to be a photographer that it would just have to be a hobby,",,,
B,Yeah.,,,
A,"and I'm very mechanical,",,,
A,"and mechanical engineering interested me,",,,
A,so I did that.,,,
A,"And then I, you know, I did that for six years.",,,
A,"And then I stayed home with my son, and did nothing. And found out that I was, that, you know, it was great,",,,
B,Yeah.,,,
A,"but I was bored part of the time, too.",,,
A,"And I wanted something else to do,",,,
B,"Yeah,",,,
B,"I mean, you figure there's got to be more to life than sitting here playing with this child.",,,
A,"Yeah,",,,
A,"it's, it's great while they're really little,",,,
A,"but as they get older and they're more independent, and there's things to do, then it's good for them to go to different,",,,
B,Uh-huh.,,,
A,"I mean, it, he goes to a, a mother's day out program now once a week.",,,
A,"Both of my kids do,",,,
A,"and so they're getting, they get the socialization with other kids, and, you know, and not really school, but, but a different authority than mom, once in a while, you know, kind of learning how to deal with society.",,,
B,"And, and they need that, you know, to be able to relate to other people besides the same person every day.",,,
A,"Yeah,",,,
A,"I think they do, too.",,,
A,And I need it for the break.,,,
B,"Yeah,",,,
B,"well, that's the other thing, you know,",,,
B,"they talk about women leaving the home and going out to work,",,,
B,"well, still taking care of the children is a very important job.",,,
A,Uh-huh.,,,
B,"And, and someone's got to do it, and be able to do it right,",,,
B,"and and if it's not mom then, then dad or somebody's got to move in there and do the job, because the kids really need it.",,,
A,"And enjoy it,",,,
A,"that's, that's the whole thing.",,,
A,Yeah.,,,
A,"I think that's the thing that we're going to see,",,,
A,"well, I think the biggest thing we're going to see coming up in the next ten year, even in the, even now they're starting to do it,",,,
A,"but I think it's going to be more in the next ten to fifteen years, is that there's going to be a lot of women,",,,
A,and they're going to have to work it out to working part time.,,,
B,Uh-huh.,,,
A,"Because if, if I had been allowed to work, you know, maybe thirty hours a week instead of fifty hours a week, I might still be working basically full time or part time, if there was, if there had been some way to work it out,",,,
B,Yeah.,,,
A,"because, I liked my job really well.",,,
B,Uh-huh.,,,
A,But I was just pulled in so many different directions,,,
A,"I was, it was just driving me crazy.",,,
A,"And now, with the photography, that's, you know, it's working,",,,
A,"that's what I'm doing, is working part time because I can put my kids in a day care situation for a few hours in the, uh, week and use those hours to do.",,,
B,Yeah.,,,
A,"The thing that I'm doing is taking school pictures in day cares and in Mother's Day Out programs, and also soccer teams, and, you know, different stuff like that.",,,
B,Yeah.,,,
B,Yeah.,,,
B,Uh-huh.,,,
A,"So my kids can be in day care for a few hours a week,",,,
A,"or my husband, if it's, you know, uh, when he's at home, can take care of them.",,,
B,"Yeah,",,,
B,"so jobs have to, I guess, become more flexible.",,,
A,"I think they're really going to have to, and not, and not just for mothers, for fathers as well.",,,
B,Yeah.,,,
A,It's going to have to be both.,,,
B,"Well, so, so that's another thing that has to adapt is, you know, the, the father's attitudes about, you know, who, whose job is this.",,,
A,Yeah.,,,
B,"Well, it, it's his job too.",,,
B,"And I,",,,
B,"to me the only important issue is the children,",,,
B,"because as far as housework goes, you know, men can do housework just as easily as women,",,,
B,"and thanks to a lot of new inventions, housework doesn't take as much time as it used to.",,,
B,"So, uh,",,,
A,"It's just convincing your husband that that's important, or that it's important enough for him to do it.",,,
B,Yeah,,,
B,"yeah,",,,
B,"just,",,,
B,"yeah,",,,
B,"con,",,,
B,"Yeah,",,,
B,well.,,,
A,"Because if he saw mom doing only that you know, all the time he was growing up then it's hard to think of it in that, other, uh, that I should do it or just to think about doing it rather than having someone tell him to do it.",,,
B,Uh-huh.,,,
B,Yeah.,,,
B,"And you, you, you,",,,
B,"Yeah,",,,
B,"you talk,",,,
B,"yeah,",,,
B,Yeah.,,,
A,"I know that was a big thing in our house for a long time was that if I wanted my husband to do something to help, and even though we were both working the same number of hours, and, and doing things, I had to come in there specifically and say this needs to be done,",,,
B,Uh-huh.,,,
B,Yeah.,,,
A,this is what you do it now.,,,
B,"And a man might say out loud, well, you know, I understand this",,,
B,"and I agree,",,,
B,but still he was raised with a mom taking care of him,,,
A,"Yes,",,,
A,"and,",,,
B,and that's a very hard attitude to change.,,,
A,"Yeah,",,,
A,"and without, and, and it's just they don't look at things.",,,
A,"Most of the men don't walk into the kitchen and see that the dishes are there and that yes, you probably ought to unload the dishwasher and load the new ones in and run it.",,,
B,Uh-huh.,,,
A,"They just, you know, just scoot it on another spot on the sink and put the next plate down, and in a while get around to it.",,,
A,"And I think most women walk in and, and, and with, Oh, got to clean all this up. Got to get this out and this in and this, you know, taken care of, instead of having someone say now, this needs to be this is the time this needs to be done,",,,
B,"Yeah,",,,
B,"uh-huh,",,,
B,yeah.,,,
B,Uh-huh.,,,
A,"but,",,,
B,"And a lot of that is, is how it was drilled into you when you were a kid. Which brings us back to the idea, you know, someone's got to be there taking care of the kids to drill in these you know, drill in the right ideas to, so that they know that, uh, you know, male and female are both responsible for doing this",,,
A,That's right.,,,
A,Uh-huh.,,,
A,Yeah.,,,
A,Uh-huh.,,,
B,"and, uh.",,,
A,"And I think that's, that's going to show up a lot more now, in the, in the next generation of, of boys and girls.",,,
A,"It's not, they're not going to, the boys in this next generation are not going to have to be told as much this needs to be done, because mom was there saying that dad is there, you know,",,,
B,Uh-huh.,,,
B,Yeah.,,,
A,"you both got to, they were both working at whatever things were, needed to be done.",,,
B,Um.,,,
B,Uh-huh.,,,
A,"They're going to say to the kids you need do this, because it needs to be done not because it's a woman's job or a man's job, but because it's dirty and it needs to be clean.",,,
B,Uh-huh.,,,
B,Yeah.,,,
B,Yeah.,,,
B,"But I think in between we got a group of kids, a generation of kids who didn't learn to take responsibility because mom left to go get a job and dad didn't move in to fill the gap.",,,
B,"And so, basically no one was taking the responsibility",,,
A,"And it's going to, It's going to,",,,
B,and I think that's happened in a lot of cases.,,,
A,"yeah,",,,
A,some kids are really having it.,,,
A,"If they'd been in day care the entire time and it wasn't,",,,
A,"yeah,",,,
A,"the ones that are now getting to be teenagers and in some cases, young college.",,,
B,Uh-huh.,,,
B,"Un, you know some time day care is really good,",,,
