Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"All right,",,,
A,"Amy, how are you doing today?",,,
B,"Fine,",,,
B,fine.,,,
A,"All right,",,,
A,I think we know what we're going to speak about.,,,
B,Yeah.,,,
A,"Uh, I tell you what, I'll start off.",,,
A,How's that?,,,
B,"Okay,",,,
B,you go ahead.,,,
A,"Um, I personally think to set a mark with the judicial system and we're talking about criminals, criminal cases that they should bring back hangings on weekends, in public places.",,,
B,Uh-huh.,,,
B,In public places.,,,
A,"There is one state that does that, by the way.",,,
B,Really?,,,
B,What is that?,,,
A,"I want to say Oklahoma,",,,
A,I saw something the other night about it.,,,
B,Um.,,,
A,They don't do them real often. Which is obviously the death penalty.,,,
B,Yeah.,,,
B,Yeah.,,,
A,"Um, but I think if we quit, uh, building, these Taj Mahals with the color T V and sixty sixty thousand a year to keep an inmate in there on a, on a, on a life sentence, we should start hanging them and get it over with",,,
A,and let's just screwing up the system.,,,
B,Yeah.,,,
B,"Well, the sentences are so unbelievable.",,,
B,"I just saw on the news last night, that they said the average time a sentenced murderer, you know, is in jail is two years before he's paroled, and a rapists is like six months, and a burglar is like two months.",,,
A,That's pathetic.,,,
A,That's pathetic.,,,
B,"Because they just say there's either no room in the system, you know, in the jails for them",,,
B,"or, you know, it's just that, it seems like the automatic sentences, if, if a judge has leeway, on what he's going to, you know, sentence someone for between, you know, two months and fifty years and, you know, what's his whim to decide it should be two months.",,,
A,"This is true,",,,
B,"You know, it's crazy.",,,
A,"an, and the way the law reads, uh, if they sentence you to life in prison, then he's available for parole.",,,
A,"If it's life and a day, then he's not eligible for parole.",,,
B,Yeah.,,,
A,"So, what, you know,",,,
A,let's quit B S with the system.,,,
B,"Well even if it's life, like you say, we end up spending sixty thousand dollars a year to keep some, you know, joker in there for life.",,,
B,"We could spend that money, you know, for children that are starving, or twelve million other things would be more useful than that.",,,
A,Exactly.,,,
B,"So to me if somebody has life, you know, beyond a reasonable doubt they should, that should be it.",,,
A,A life for a life.,,,
B,"You know particularly for some of these really, I mean,",,,
B,"there are so many just major, major serial murders,",,,
B,"it's not just like one instance, or something, it's just, uh, horrifying, some of the murders that go on.",,,
A,The old Charles Manson case.,,,
A,"I mean the guy is really, just shouldn't be allowed to, to even, even live.",,,
B,"Yeah,",,,
B,"an,",,,
B,"yeah,",,,
B,there's just everyday you hear on the news of another one like that.,,,
B,Yeah.,,,
A,"Uh, about the issue about sentencing by the judge.",,,
B,Uh-huh.,,,
A,"The, the judge presently has an opportunity to intervene, uh, when there's a, my understanding, when there's uh, a verdict",,,
A,and it,,,
A,"for example there's a hung jury here in Fort Worth, today, in eight to four",,,
A,"and bam, bam the guy got off.",,,
A,"Uh, he was, he was a veterinarian, and killed two, a father and a son, okay.",,,
B,"Right,",,,
B,"yeah,",,,
B,I heard about that on the news.,,,
A,"Uh, it kind of gets back to the second request,",,,
A,"we've been asked to look at, is most criminal cases requiring an unanimous verdict.",,,
A,"In a situation like that, I'd say no,",,,
A,let's just go like a regular vote.,,,
A,"Eight to four tells me that there were eight,",,,
A,"there's a certain percentage of the people there, with sixty percent of the people, uh, seventy percent of the people said, hey, they guys guilty.",,,
B,Right.,,,
B,"Rather than have to retrial the whole, whole thing and spend all the money for people to, uh, you know, go back to court and all the lawyers",,,
B,"and, I mean it just winds up costing the taxpayers a, you know, a fortune to keep doing that.",,,
A,Exactly.,,,
B,"And the victims, you know, the family of these people that have been murdered, they just have to have it dragged on for years and years before they ever get any resolution.",,,
A,"Exactly,",,,
A,"because it's not next day they have, the, start the trial, it's X number of months and just prolongs the situation that much more.",,,
B,"Right,",,,
B,"yeah,",,,
B,yeah.,,,
