Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"So, what do you think about it?",,,
A,"Well, I found it interesting that they started off with a problems of immigration in America and then went back and said, well, if there is a problem, what should we do about it?",,,
B,Right,,,
B,"Yeah,",,,
B,I guess that's so.,,,
A,Do you feel there's a problem with immigration in America?,,,
B,"Um, uh, I think there's some problems,",,,
B,but they're not really big ones.,,,
B,"I think that, um, in general the whole immigration policy isn't quite as open as it should be.",,,
B,That it's really pretty hard for people from other countries to get in here even if they're educated and will be a good asset to America.,,,
B,It's often hard for them to get in and get on the track towards citizenship unless they marry a citizen or something like that.,,,
A,Okay.,,,
A,That's interesting.,,,
A,"I was, I was wondering what your response would be.",,,
A,I'm a first generation American.,,,
B,Okay.,,,
A,"So I'm, from immigrant parents Or an immigrant mother anyway.",,,
B,"Uh, where did you come from?",,,
B,Okay.,,,
B,"Okay,",,,
B,so where did your parents come from?,,,
A,"Uh, Poland.",,,
B,Okay.,,,
B,"And,",,,
A,"And that was, you know, prior to World War Two.",,,
B,Uh-huh.,,,
A,"But it's interesting that, you know, with the topic I think I agree with you.",,,
B,Yeah.,,,
A,There needs to be more of an open policy.,,,
B,Uh-huh.,,,
A,"And you know we have to remember the Chinese came here and were our labor, you know, for the railroad, Transatlantic Railroad",,,
A,"and, our Irish came and, you know, built the towns and, did labor.",,,
B,Yep.,,,
B,Uh-huh.,,,
A,"But what do you think,",,,
A,are you from Texas,,,
A,"or,",,,
B,I'm from Pennsylvania.,,,
A,Pennsylvania.,,,
A,Okay.,,,
B,Yeah.,,,
A,"Well, that will be interesting.",,,
B,"Right,",,,
B,"and, uh, a lot of,",,,
A,"Because we have just, had a Naturalization Act where the Mexicans that were residents in Texas, I'm from Texas and have become citizens now.",,,
B,Uh-huh.,,,
B,Yeah.,,,
A,What do you think about that?,,,
B,"Um, I think that's all right.",,,
B,"I, um,",,,
B,at least on the surface it sounds like a good thing.,,,
B,Do you have an opinion about it?,,,
A,"Well, I agree with it wholeheartedly.",,,
B,Uh-huh.,,,
A,"The only thing is I've got to share with you, my background is from New Jersey.",,,
B,Uh-huh.,,,
A,"So, when you were giving your answer I was thinking, is this a Texan I'm talking to?",,,
B,"No,",,,
B,okay.,,,
A,Because Texan philosophy is a little different.,,,
B,Right.,,,
B,"Well, a lot of the experience that I have with this problem has to do with my brother-in-law who's Chinese and immigrated from China.",,,
B,"And, um, you know he, um, got a green card is, and is in good standing in America and China, but only because he was always nice to the Chinese government, and all that,",,,
A,Uh-huh.,,,
B,and he was always on pretty good terms with them.,,,
A,"Yeah,",,,
A,"well we,",,,
B,"But, um, their,",,,
B,my sister just had a baby,,,
B,and they're trying to get permission for his mother to come to America to like help care for the kid and that sort of thing.,,,
B,And it's turned out to be sort of a horrible problem.,,,
B,It's just very difficult to get a woman who doesn't have a lot of assets or whatever out of China even temporarily to visit here.,,,
A,"Oh, well, then you have first in the experience on immigration.",,,
B,Yeah.,,,
A,"Well, that is interesting.",,,
B,Uh-huh.,,,
A,Yeah.,,,
A,"Well, I wonder, you know, even with those that were involved with Tienamen's Square.",,,
B,Right.,,,
A,"You know, did we really protect them?",,,
B,"Yeah,",,,
B,"that's, and I think that's pretty crazy, because I mean those students who were in America when that was happening are almost certainly going to be in trouble if they go back,",,,
A,Yeah.,,,
B,"and aside for that, they're the best and brightest of China",,,
B,so it's certainly in our best selfish interest to keep them here if we can.,,,
A,That is true.,,,
A,That is true.,,,
A,"Well, what do you think about,",,,
B,Yeah.,,,
A,we have in Texas a large Vietnamese population that has been brought in.,,,
B,Uh-huh.,,,
B,Yeah.,,,
A,What do you think about that?,,,
B,"Um,",,,
A,And these are not the brightest.,,,
B,"See, these are refujees, you mean?",,,
A,I mean we we're talking boat people.,,,
B,Okay.,,,
B,"Right,",,,
B,okay.,,,
A,We have a lot of boat people in Texas.,,,
B,Right.,,,
B,"Well, um, I don't have any problem with that. Um,",,,
A,You're a true liberal heart-to-heart.,,,
A,Good for you.,,,
B,"Yeah,",,,
B,I guess so,,,
A,I was ready for a fight on this one,,,
B,Uh-huh.,,,
B,Right.,,,
A,"No,",,,
A,"I agree because,",,,
B,Uh-huh.,,,
A,"um, interesting, my, when my daughter was in high school, one of the custodians was Vietnamese",,,
B,Yeah.,,,
A,"and with his limited English they found out, you know, that, she was in student council,",,,
A,"and they found out that he was a medical doctor,",,,
