Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Okay.,,,
A,"Uh, before a couple of years ago, I had a, a very narrow view of, of nursing homes",,,
A,"and it was, uh, more like a funeral home.",,,
A,I always joked around about it being a funeral home and not really a nursing home.,,,
A,"And, uh, then I had to do some volunteer work here in Tyler, Texas",,,
A,and I went to one,,,
A,and it just had a very good activities director.,,,
A,Everyone was cheerful,,,
A,and now I don't have such a bad view of nursing homes anymore.,,,
A,"But I, I certainly wouldn't want to send my parent unless it was an absolute last resort.",,,
A,"Uh, I have a sister that is in nursing school",,,
A,and she's real interested in geriatrics.,,,
B,"Well, that sounds good.",,,
A,Yeah.,,,
A,"So, uh, she, she's real interested in, uh, what Ann Richards has been doing.",,,
A,"She's, Ann Richards is really cracking down on, uh, the nursing homes",,,
A,"and, I don't know, you wouldn't know anything about a Texas governor",,,
B,I've heard the name,,,
B,and that's about all it goes.,,,
A,Okay.,,,
A,Ann Richards is our governor in Texas,,,
A,and she's really cracking down on restrictions and what goes on in nursing homes.,,,
A,"And, uh, my sister's real interested in that and, and getting into the, to that side of nursing.",,,
B,Yeah.,,,
B,"That's one problem with the, the nursing home environment.",,,
B,"It, the elderly, even out of the nursing home, are very open to abuse.",,,
A,Right.,,,
B,"Uh, you know, they don't always have their full wits about them.",,,
A,Uh-huh.,,,
B,They're not completely up on what should be going on or what's not going on.,,,
A,Uh-huh.,,,
B,And it can be pretty sad.,,,
B,"I've got a, had a grandmother who had a stroke.",,,
B,And she was in a nursing home for four or five years before she died.,,,
A,Oh.,,,
B,"And, you know, it's the type of thing that she was living down in Florida.",,,
B,My families was up in Maryland,,,
A,Uh-huh.,,,
B,"and the other part of her family was up in, uh, New York state.",,,
A,Right.,,,
B,"And, you know, it was very difficult for either them or my grandfather to take care of her since she was, uh, you know, could not do very much for herself after the stroke.",,,
A,Right.,,,
B,"And, you know, the nursing home was the, you know, best facility to put her in. You know, besides moving her up which is not a practical solution since both my parents work",,,
A,Uh-huh.,,,
B,"and both my, uh, aunts and uncle work. Which means it's, you know, very difficult for",,,
A,Right.,,,
B,you essentially need to have someone taking care of the person full-time.,,,
A,Right.,,,
B,"And, you know, there's also a lot of medical problems that can't always be completely handled in the home. Which makes it, you know,",,,
A,Right.,,,
B,it's a necessary evil I think.,,,
A,Uh-huh.,,,
A,It sure is.,,,
A,And some of the really nice ones that really take care of their people are so expensive.  Because  cause they can afford to hire the people that are really going to care for the older.,,,
B,Yeah.,,,
B,Yeah.,,,
B,"And, you know, even there you have to watch out for, you know,",,,
B,you get one person who's a little bit dishonest working in there,,,
B,"and, you know, the elderly sometimes have a lot of jewelry and other stuff that just very easily tends to disappear in the nursing homes.",,,
A,"Oh, yeah.",,,
A,Right.,,,
A,My grandfather passed away several years ago.,,,
A,I was much younger.,,,
A,"But, uh, he was in the nursing home the last several years of his life",,,
A,and someone visited him every day.,,,
A,My grandmother did.,,,
A,"But, uh, if she couldn't, someone visited him every day.",,,
A,It was in a very small town nursing home.,,,
B,Uh-huh.,,,
A,"And, uh, people didn't get paid much there at all.",,,
A,They didn't care about what went on.,,,
B,Yeah.,,,
A,"They would let a, let a patient get a lot of bed sores.",,,
B,Uh-huh.,,,
A,"And, uh, the, the people living in the nursing home would have all kinds of needs that wouldn't get met because they were just old people.",,,
A,"And then, the nurses and doctors really didn't put any for, forth any loving care for them.",,,
B,"Either that or they're just so understaffed that they can't afford to put in the, uh, care that they need. Cause it's, you know,",,,
A,Right.,,,
A,Right.,,,
B,"an elderly person can, you know,",,,
B,it's like a newborn baby.,,,
B,"You need to have twenty-four hour care uh, answering all the needs cause they can't do much for themselves at certain points.",,,
A,Uh-huh.,,,
A,Right.,,,
A,Right.,,,
A,And nurses get so worn down.,,,
B,Uh-huh.,,,
B,"And, you know, there's a lot of, number of",,,
B,"the elderly are very, you know, complaining because they remember the way that things used to be. And remember being able to do things for themselves which, you know, they no longer can.",,,
A,Right.,,,
A,"Oh, sure.",,,
A,And they feel  they feel pretty helpless.,,,
B,"And it, very, very hard  for them to accept that.",,,
B,"We just, uh, moved my grandfather into, not a nursing home but, you know, a transitional type facility.",,,
A,"Is it, uh, like a retirement center?",,,
B,More of a retirement home.,,,
B,He's got his own efficiency apartment.,,,
A,Uh-huh.,,,
B,And they provide one meal a day.,,,
A,Uh-huh.,,,
B,"And, you know, the rest of the housekeeping and other meals a day are up to him.",,,
A,Uh-huh.,,,
B,"But they do have, you know, group activities going on.",,,
A,How's he handling that?,,,
B,"Uh, he'd much rather be living alone in his apartment down in Florida.",,,
A,Uh-huh.,,,
B,"Uh, you know, to move into that facility we moved him from Florida up to Maryland",,,
B,"and it's, it's a bit of a shock to the system, weather-wise, if nothing else.",,,
A,Ooh.,,,
A,"Oh, sure.",,,
A,"There wasn't anything like that, that you could do in Florida?",,,
B,Well there was stuff like that in Florida,,,
B,"but,",,,
