Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"So, uh, what do you think about child care",,,
B,"Oh, well, my, my feelings on it is, uh, I wouldn't take a child to day-care You know?",,,
A,Right.,,,
B,"I mean, I'd, I'd wind up, uh,",,,
B,just a baby-sitter in a home.,,,
A,"Probably find someone,",,,
A,how come you wouldn't take them to a day-care?,,,
B,"Uh,",,,
A,"Just because of the,",,,
B,"Well, too many kids and, and I think too many infections and things coming in.",,,
A,"Yeah,",,,
A,"they seem to pass a lot of,",,,
B,"Yeah,",,,
B,sicknesses and,,,
B,"I don't know,",,,
B,then all the things you hear about them.,,,
A,"Yeah,",,,
A,"you kind of wonder whether or not,",,,
B,"Yeah,",,,
B,"I mean I'm sure there's some good ones,",,,
B,"but I just,",,,
B,"I don't think that I would, uh,",,,
A,"I took, uh, Cammy to a oh,",,,
A,it was a preschool day-care type of thing.,,,
B,"Oh, uh-huh.",,,
A,"But I kind of, I liked it some ways",,,
A,and some ways I didn't,,,
A,"Uh, I think the ratio of kids to teacher is really important.",,,
B,"Oh, yeah,",,,
B,yeah.,,,
A,"And,",,,
B,How was it?,,,
A,"Well, I think they had a, they had two teachers",,,
A,"and I think there were twenty kids,",,,
A,but I only had her going two days,,,
A,and most of the other kids were going more days,,,
A,"so that was probably my own fault that she didn't,",,,
B,Oh.,,,
B,"She went,",,,
A,"Oh, you know, one thing I noticed is, uh, uh, just, they were trying to get her to, teach her to write her name,",,,
A,"and, uh, I didn't notice it until this summer when I was working with her that she would bend her wrist all the way, oh, not in a natural form.",,,
B,"Oh, she did?",,,
A,"Yes,",,,
A,"and, uh, I was kind of mad that they had never noticed that and, either pointed it out to me or, or, uh tried to say, look, you're holding your,",,,
A,she was holding her pencil in the right fingers and stuff.,,,
A,"but she was,",,,
B,Wrapping her arm all the way around.,,,
A,Yes.,,,
B,Yeah.,,,
A,"And, uh, I hadn't worked with her on writing at all at that point.",,,
A,"She was four, or three,",,,
A,"yeah,",,,
A,"she was, uh, it was last year",,,
A,"and, uh, then this summer I got the thing from the school that says things to work with the kids on",,,
A,and I,,,
A,"like I said, I didn't notice it till then. Because I hadn't worked with writing letters or anything and stuff like that.",,,
B,Oh.,,,
B,Uh-huh.,,,
B,"Well, they'd never picked it out, though?",,,
A,No.,,,
B,Huh.,,,
A,"They never,",,,
B,Or just never said anything.,,,
A,"Course, like I said, I took her two days a week",,,
A,"and maybe that was,",,,
A,"my main reason for taking her was, uh, just social skills more than anything else.",,,
B,Yeah.,,,
B,Yeah.,,,
A,I felt she needed the,,,
A,"just, I didn't feel like she was mature enough socially",,,
B,Yeah.,,,
A,"and, uh,",,,
B,"Well, one thing that's kind of different, too, though, a preschool than, than taking a, a infant or to at a day-care where they're taken care of.",,,
A,Uh-huh.,,,
A,"Oh, yeah.",,,
A,I think it would be hard to take them to people you don't know.,,,
A,"Preschool's a different thing,",,,
A,"but I think it's hard to take kids to somebody you don't know and, or unless you have awfully good references. Reliable, uh, people,",,,
B,"Yeah,",,,
B,yeah.,,,
A,"I don't know,",,,
A,it's so hard to take young kids anywhere for very long.,,,
B,"Well, I think it's hard to leave them,",,,
B,it is.,,,
A,It is.,,,
A,"The older ones it's not,",,,
A,"you don't even really have any real worries, because you know that they'll play with whoever's there",,,
A,and they usually adapt pretty well.,,,
B,Yeah.,,,
A,"But, uh,",,,
B,"Yeah,",,,
B,"it, it is, I think, just hard to leave them because nobody will give them the kind of care their own families will.",,,
A,"Well, and you know their, kind of their schedules",,,
A,and you know if they're upset and that type of a deal.,,,
B,"Yeah,",,,
B,yeah.,,,
A,"I don't know how, uh, people, uh, that have young kids working work full time and, and do it, really, without being stressed out all the time.",,,
A,"I think it's, well,",,,
A,"I don't know,",,,
A,"then, then on the other hand I think it's harder to stay home in some regards.",,,
A,"It's hard to always keep yourself feeling like you're doing something productive,",,,
A,"and at the end of the day your house still feels like it's a mess,",,,
A,and you haven't got anything done,,,
A,and,,,
B,"Oh, yeah.",,,
A,what am I going to fix for supper,,,
B,"Oh, yeah,",,,
B,it is,,,
A,"Yeah,",,,
A,"it's kind of hard to always feel gosh,",,,
A,"what,",,,
A,is this important what I'm doing,,,
A,and,,,
B,"Yeah,",,,
B,"well, uh, the work never ends.",,,
A,No.,,,
B,That's for sure.,,,
A,"No,",,,
A,"it, It doesn't.",,,
B,"So,",,,
B,Huh.,,,
A,"But, I think for taking kids to a, probably people that take them to, uh, preschools and day-cares full time, oh,",,,
A,"they would, I don't know, probably just feel a different, uh,",,,
A,"I think, I just think it would be hard to do that full time.",,,
A,"I feel such a responsibility, even when we go out for a few hours that,",,,
A,are they driving the baby-sitter crazy,,,
A,"and you know,",,,
B,"Uh-huh,",,,
B,or is everything okay.,,,
