Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"I really haven't seen any movies lately,",,,
A,"so when the computer picked this one, I was a little bit surprised,",,,
A,"but, I think I haven't been to the movie theater here in about, oh, six months,",,,
A,"but, uh, you know, the last movies that I've seen were probably on video.",,,
B,"Oh, well that's,",,,
B,we rent a lot of videos too.,,,
A,Yeah,,,
B,"Uh, we saw,",,,
B,I have two little babies,,,
B,and we saw one movie recently,,,
B,"and that was THE TERMINATOR movie, uh, which I didn't like after all .",,,
A,Uh-huh.,,,
A,"Yeah,",,,
A,"now I I haven't seen THE TERMINATOR movie,",,,
A,"but, and that's kind of blood and guts, isn't it.",,,
A,I don't particularly care for that sort of stuff.,,,
B,"Well, I don't either.",,,
B,"It,",,,
B,"on all the, the advertisements Arnold Schwarzenegger says he doesn't kill anybody in the movie.",,,
B,He doesn't.,,,
B,He maims them,,,
A,"Yeah,",,,
A,right.,,,
B,"So,",,,
A,"Yeah,",,,
A,"he maims them pretty good, doesn't he?",,,
B,Uh-huh.,,,
B,"He, he, uh, I think he shoots off their knee caps for the most part. In the movie.",,,
A,Yeah.,,,
A,Uh-huh.,,,
B,So.,,,
A,"I, I saw, uh, SLEEPING WITH THE ENEMY.",,,
A,"Uh, Uh, I saw it, uh,",,,
B,"Oh, I haven't seen that one yet.",,,
A,"oh, couple weeks ago I rented it and, uh, watched it",,,
A,"and I was, I was pretty disappointed in it",,,
A,"because I, I was told by several people that it's pretty scary and intense",,,
B,Uh-huh.,,,
A,and I was pretty disappointed in it.,,,
B,Oh.,,,
A,"Now it's a good movie,",,,
A,"but, I guess that they built me up too much. For my expectations in it there.",,,
B,"Yeah,",,,
B,"well, With all the commercials and everything.",,,
A,Uh-huh.,,,
B,"I haven't,",,,
B,that's one we want to see.,,,
B,"I, I want to see, uh, DANCES WITH WOLVES.",,,
A,Uh-huh.,,,
B,"But, we haven't seen that one yet, either.",,,
A,Yeah.,,,
A,"Now I haven't seen it either,",,,
A,"but, uh, I've heard that it's real long. That it's a good movie, but it's long, like three hours.",,,
B,"Yeah,",,,
B,"that's what I heard, too.",,,
B,"Yeah,",,,
B,"we've got to get it at a time when we can put our kids to bed and stay up late to watch it We saw, uh, the, the, uh, movie with, uh, Sylvester Stallone, OSCAR.",,,
A,That's right.,,,
A,That's right.,,,
A,OSCAR.,,,
B,"Supposed to be his, uh, his debut in comedy.",,,
A,Uh-huh.,,,
B,"Which was an interesting movie, but not very funny.",,,
A,Yeah.,,,
A,I know my daughter saw that,,,
A,and she liked it,,,
A,"so,",,,
B,Did she?,,,
A,Yeah,,,
B,"Well, it was, it was an amusing movie.",,,
A,Uh-huh.,,,
B,It,,,
B,"I guess maybe it would have been better if we'd have been at the theater as opposed to, uh, just at the house watching it with, with no one else around.",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,"So,",,,
A,"And, of course, I get to watch all these movies like LOOK WHO'S TALKING and WHO'S, LOOK WHO'S TALKING, TOO",,,
A,"and, because I have a ten year old",,,
A,"so, We, we watch a lot of movies around that category, you know that she, that she can watch",,,
B,Oh.,,,
B,Uh-huh.,,,
B,My son just turned two,,,
B,and so THE LITTLE MERMAID is now our favorite movie.,,,
A,Yeah.,,,
A,"We seen THE LITTLE MERMAID, too.",,,
B,"LITTLE MERMAID and PETER PAN I think are, are his two favorites that we've got",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,"And there's some, I think there's some good Disney movies fixing to come out on video, uh, SHIPWRECKED.",,,
B,"Oh, I haven't, I didn't hear that was coming out.",,,
A,Uh-huh.,,,
A,"Yeah,",,,
A,it's fixing to come out on video,,,
A,"and, boy, I can't think of the other one that's fixing to come out.",,,
B,"Well, they just had uh, THE RESCUERS movie",,,
A,"But,",,,
A,Uh-huh.,,,
B,"that was a Disney movie, wasn't it.",,,
B,"I think I heard that was just one, was just out.",,,
B,"He's, uh, he doesn't sit still for the whole movie, yet,",,,
B,"but he likes to, uh, to listen to the music and stuff if there's a lot of that in the in the movie.",,,
A,Right.,,,
A,Uh-huh.,,,
A,"Well, I'm glad to know that there's somebody else out there that doesn't get to go to the movie theater",,,
B,"Well, I tell you, ever",,,
B,"my, my kids are just small babies",,,
B,"and, I tell you, we really want to go a lot",,,
A,Yeah.,,,
B,"and, uh, there's so much out on video now, that it's almost, you know,",,,
B,the movie comes out quicker than you can go see it. Sometimes.,,,
A,Uh-huh. And then they go to the dollar movies.,,,
B,So.,,,
B,Uh-huh,,,
B,That seems to happen.,,,
B,"I noticed that DANCES WITH WOLVES was playing at the, uh, Granada Theater.",,,
A,Uh-huh.,,,
B,"And, uh, someone said that was a lot of fun to go do.",,,
B,You can have dinner and everything while you watch the movie.,,,
B,I thought that might be kind of fun to do.,,,
A,"Yeah,",,,
A,that does sound fun.,,,
B,"And, of course, you need a baby-sitter for that",,,
B,Definitely.,,,
B,"But, uh, no,",,,
