Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Real excited when I heard this.,,,
A,So far I've been trying to call all day because I keep getting these subjects like capital punishment,,,
A,"so football, I love this.",,,
B,"Oh, yes.",,,
A,This is great.,,,
A,"Well, we're from Colorado",,,
A,so we're Bronco fans,,,
A,"And, um, we just moved here two years ago",,,
A,and they went to the Superbowl when we first moved here,,,
A,and they lost again.,,,
A,"That was pretty pitiful,",,,
A,but they seem to be doing pretty good this year.,,,
B,"Well, I was from Illinois originally,",,,
B,and I grew up a Bear fan.,,,
B,"And, uh, then we moved here",,,
B,even when we knew we were being transferred here we became Cowboy fans.,,,
A,Oh.,,,
B,"And we had some wonderful, wonderful years there under Roger Staubach .",,,
B,And we kind of got spoiled.,,,
A,Yeah.,,,
B,We expected it to continue forever.,,,
B,I think they're doing pretty well this year though.,,,
A,"Well, they haven't, they haven't, have they just lost one game this year?",,,
B,I think two.,,,
A,Two.,,,
B,"I know they lost, yeah, to Washington and Philadelphia.",,,
A,Yeah.,,,
A,But they're not doing bad.,,,
A,"People are pretty surprised that they, I mean they beat the Giants.",,,
B,"Yeah,",,,
B,and wasn't that fun.,,,
B,"I went to the balloon festival in Plano and carried my little portable radio with me,",,,
B,and I must say I attracted a lot of attention.,,,
A,I bet,,,
B,"People running up saying, oh, what's the score, what's the score?",,,
A,"Oh, boy, I bet all the men that got direct down there were just right on it",,,
B,That's right,,,
B,"and that's exactly what they said, to sound like a my wife dragged me away from the television.",,,
A,Yep.,,,
B,"You know, but I wasn't,",,,
B,I had forgotten,,,
B,or I probably wouldn't have been there.,,,
A,Yeah.,,,
A,"Yeah,",,,
A,"well, I am, I'm a big football fan.",,,
A,I never,,,
A,my father was a football fan my whole life,,,
A,and he used to have the football pool at the office and all this stuff,,,
A,and I just hated it.,,,
A,And I think I was just mad because he spent so much time watching football on Sundays.,,,
B,Yeah.,,,
A,"And, uh, so when I met my husband, he was watching football",,,
A,and I figured out that I couldn't see him all weekend.,,,
A,"I couldn't see him until like Tuesday because MONDAY NIGHT FOOTBALL, if I didn't, like football.",,,
A,"So,",,,
B,That's exactly where both of the wives came from I think.,,,
A,Yep.,,,
B,"It was, uh, you know,",,,
B,it's easier to join them than fight them.,,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,"And if you want to see them, you might just as well enjoy football.",,,
A,Yeah.,,,
B,"And I used to tease my husband sometimes and say, my gosh did you bet the house or something this week to get so excited about, these games.",,,
A,Uh-huh.,,,
A,"Well, I do.",,,
A,"I just, I love it.",,,
A,"It's such, I just think it's such a fun sport.",,,
A,"And, uh, I'm just hoping that the Broncos can get back on their feet.",,,
A,We're not convinced that we're going to be Cowboy fans yet.,,,
A,"But, uh,",,,
B,"Well, it takes a little brainwashing first.",,,
A,"Well, I guess we'll first have to get to used to the idea that we're staying here",,,
B,Yeah.,,,
A,That's even harder.,,,
A,"But,",,,
B,"Are you, uh, transit usually?",,,
B,I mean do you stay not in one place too long?,,,
A,"No,",,,
A,"we're just,",,,
A,this is only the second place we've lived.,,,
A,We've only been married for five and a half years.,,,
A,"And, uh, we have two small children,",,,
A,"and he had a, uh, just got transferred here to E-Systems,",,,
A,so.,,,
B,"Well, it will take you a little while",,,
B,but you'll probably always have a soft spot in your heart though for for Denver.,,,
A,Oh.,,,
A,"Well, I tell you this,",,,
A,"the weather here and there's no mountains or anything, you know,",,,
A,"and when you go to a football game in Colorado that's, you know, there's snow",,,
A,and it's an adventure,,,
A,"And here, yeah you've just got to drive down to the, to the stadium",,,
B,"Oh, I know.",,,
A,"and, uh,",,,
B,"Well, if they close it in, see, we'll have the best of both worlds then as they're talking about doing.",,,
A,Yes.,,,
B,"But, uh, Dan Reeves is a pretty neat guy anyway.",,,
A,"Well, he's from here.",,,
B,"Yeah,",,,
B,"that's right, you know",,,
B,"he was one of ours, one of our boys.",,,
A,That's what I hear.,,,
B,"So we are never, we never cheer against Denver unless they're playing the Cowboys.",,,
A,Which is rare.,,,
B,Yeah.,,,
A,Which is good.,,,
A,Yeah.,,,
A,"But, uh, I,",,,
A,"you know, it's funny",,,
A,"in, in Colorado when the Broncos went to the Superbowl three times in the last, I don't know, five or six years whatever it's been. Um, they have these songs on the radio.",,,
A,"They take popular songs and, and change them to fit, uh, the Broncos and stuff.",,,
B,Uh-huh.,,,
A,"And they had,",,,
A,I was just thinking about one the other day.,,,
A,"Uh, if I saw a picture of John Elway in the, in the cafeteria at school, um,",,,
A,but they did the Johnny Angel.,,,
A,They did Johnny Elway to that.,,,
B,Johnny Elway.,,,
A,"And, and I was trying to get my son to sing that.",,,
A,My husband was just having a fit to sound like her don't have him sing that song,,,
A,"But, they, they do a lot of fun things.",,,
A,"I think football is, football is kind of a, a sport that I think you kind of, it's hard not to like it.",,,
A,"Because you know there's just,",,,
B,"Well, there is so much about it to like.",,,
A,It's exciting.,,,
B,You know it's so exciting.,,,
A,Yeah.,,,
B,"And when the Cowboys won the Superbowl here, of course, they put together some real cute songs,",,,
B,"and we all ran out and bought the records,",,,
B,and now we feel like they're kind of a collector's item.,,,
A,Yeah.,,,
A,"Yeah,",,,
A,they,,,
A,"I, I wish I would have bought the tape when I was in, uh, in Colorado.",,,
A,"Because, uh, I, I think about that a lot.",,,
A,"But, you know, when I first moved here was when they, well, no, I guess it was about a year ago they did this.",,,
A,This interstate seventy-five song. Or whatever it was about Central Expressway and getting it done in nineteen ninety-five and everything.,,,
B,Uh-huh.,,,
A,That was kind of a funny song,,,
A,"but they sure do,",,,
A,it seems to me like they really love their Cowboys here.,,,
A,"Even when they were losing pitifully, you know, people still support them.",,,
A,"We drive by some houses everyday that have big signs,",,,
A,we love the,,,
