Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"So, the topic is vacations?",,,
B,"Alright,",,,
B,"that's a good, that's a good topic, huh?",,,
A,I think so.,,,
A,I enjoy them.,,,
B,Where did you go on your last vacation?,,,
A,"Uh, the last was back down to Lubbock to visit parents.",,,
A,"It was,",,,
B,What?,,,
A,"The last one was back down to Lubbock, Texas,  to visit  family.",,,
B,"Uh-huh,",,,
B,yeah.,,,
B,Uh.,,,
A,But that's not the tradition for us.,,,
B,"Oh, yeah.",,,
B,"What's your out of the, out of the state type,",,,
B,where do you like to go?,,,
A,"Uh, we enjoyed Yellow Stone real well last year.",,,
B,Really?,,,
A,Yeah.,,,
B,"What kind of, uh, vacation spots are there in Colorado?",,,
A,"Oh, Rocky Mountain National Park.",,,
B,Uh-huh.,,,
A,"It's, it's just like any of the other national parks.",,,
A,"It,",,,
A,"you know, there's camping and fishing and hiking and wildlife watching",,,
A,"and,",,,
B,I think my parents took me there when I was real young.,,,
B,"We went to Colorado Springs and, uh, Rocky Mountain National Park.",,,
B,It was real pretty.,,,
A,"Oh, it's,",,,
B,Got to see Pike's Peak.,,,
A,"Yeah,",,,
A,"we usually try and drive up there, oh, once every year or two.",,,
B,You drive by yourself up there?,,,
A,Sure.,,,
B,"Oh, wow.",,,
A,"To the top the of the peak,",,,
A,sure.,,,
B,"Oh, that's tough.",,,
B,"I don't, I don't think I could do that",,,
A,"Oh, it's not bad at all.",,,
A,"It's, it's a beautiful drive.",,,
B,Oh.,,,
A,"Now I admit up there, the altitude is kind of interesting,",,,
B,"Yeah,",,,
B,yeah.,,,
A,"You know you get a little lightheaded and giddy,",,,
A,"but it's fun. You know, take along a picnic lunch",,,
A,"and,",,,
B,Sure is pretty up there.,,,
A,"Oh, we love it.",,,
B,You have mountains all around you?,,,
A,"Uh, no,",,,
B,Uh-huh.,,,
A,"you know, it's right there at the very foot of the Rockies.",,,
A,"You know, and once a week we drive up into the mountains, usually, you know, usually once a week, once every other week.",,,
B,"Wow,",,,
B,that's neat.,,,
B,I'm jealous,,,
B,There's hills in Texas.,,,
A,"Yeah,",,,
A,"well, I enjoy hills, in Texas too.",,,
A,I've been in Sherman.,,,
A,"No,",,,
A,"I haven't,",,,
A,you?,,,
A,"Uh, once to Mexico City,",,,
A,but just a little day thing on business.,,,
B,Uh-huh.,,,
B,"I went to, uh, the Bahamas last year, on a cruise for my honeymoon.",,,
A,"Uh, that's nice.",,,
B,"It was really neat,",,,
B,"I had never been out of, really, out of Texas or out of Indiana much, out of the United States.",,,
B,I'm from Indiana,,,
B,"so,",,,
A,Did you enjoy it?,,,
B,What?,,,
A,Did you enjoy it?,,,
B,"Yeah,",,,
B,it was great.,,,
A,Uh-huh.,,,
B,It was really pretty down there.,,,
A,"Uh, got to eat some different kinds of foods and meet people from a different culture",,,
A,"and,",,,
B,Uh-huh.,,,
B,"Yeah,",,,
B,really did.,,,
B,"There,",,,
B,"in fact, one, uh, family that sat at our table every meal was from London,",,,
A,Oh.,,,
B,"and  they had never been to the United States,",,,
B,so they were really enjoying it,,,
B,and they were telling us about all their trips.,,,
A,Huh.,,,
B,"They had been to Disneyland,",,,
B,and it was neat to meet different people.,,,
A,"So the place that I went, that we've gone on vacation that I think I enjoyed the most,  was  Seattle.",,,
B,Uh-huh.,,,
B,"Oh, really?",,,
B,I've heard it's really pretty up there.,,,
A,"Well, we, uh,",,,
A,"was, two years ago,  we  went during the drought.",,,
B,Uh-huh.,,,
B,Oh.,,,
A,"I'm sorry, three years ago.",,,
A,It had been dry for a whole week.,,,
B,"Oh, wow.",,,
A,It didn't rain for a whole week.,,,
B,Yeah,,,
B,that would have been nice.,,,
B,That would have been best time to go.,,,
A,"Yeah,",,,
A,"somehow we picked the right time and, uh, walked down on the wharf,",,,
A,"and I think we ate seafood every meal for, well, not quite every meal, but most meals for a week.",,,
B,Uh-huh.,,,
A,"Uh, it was wonderful.",,,
A,"Uh, the Pacific Science Museum, the little girl really enjoyed.",,,
A,It's very interesting.,,,
B,Pacific Science?,,,
A,Yeah.,,,
B,Really?,,,
A,Yes.,,,
A,"It was, it was super,",,,
A,"and, uh, went to the Seattle Aquarium.",,,
B,Uh-huh.,,,
A,"And it's right down there, on the, right there on the ocean, and down there on the wharf by the piers and all,",,,
A,"and you walk down in a dome, a glass dome,",,,
B,Uh-huh.,,,
A,"and  the bay is circulating over your head,",,,
A,"and you,  and you  can watch the fish swim by and sharks",,,
B,"Oh, wow.",,,
A,"and oh it's,",,,
B,"Oh, neat.",,,
A,"Yeah,",,,
A,"and then there's walrus and sea lion and porpoises, and oh, it's,  it's  amazing.",,,
B,"That's the vacation you recommend, huh?",,,
A,"Oh, absolutely.",,,
B,Yeah.,,,
A,Without a doubt.,,,
A,"Seattle is beautiful,",,,
A,"and the mountains,  the mountains to the east  of Seattle,  are  just incredible.",,,
B,"Yeah,",,,
B,I've heard it is.   Uh-huh.,,,
B,Really?,,,
A,I rode a ferry for the first time in my life.,,,
B,"Oh, wow.",,,
A,"You know, up there, you go from the mainland to a whole bunch of islands around there by ferry,  Instead  of by bridge.",,,
B,Uh-huh.,,,
A,And you drive your car on.,,,
A,"You park your car,",,,
A,you set your brake.,,,
A,You walk upstairs,,,
A,"and you have a beer,  or  coffee, or whatever, depending on the time of day.",,,
A,It's amazing.,,,
B,And your car is on a ferry?,,,
A,Yes.,,,
B,And it goes across with you?,,,
A,Yes.,,,
B,That's really neat.,,,
A,"Yeah,",,,
A,yeah.,,,
A,"And there are people, literally that everyday, take the ferry, you know, and drive, on to it,",,,
B,To work?,,,
A,"yeah,",,,
A,"live on an island off, off shore from Seattle.",,,
B,That's really wild.,,,
A,"And, you, uh,",,,
A,everyday they drive on the ferry.,,,
A,They go upstairs and have their morning coffee.,,,
B,Huh.,,,
A,"Take, for the twenty to, hour and ten minutes that it takes to get across and, you know, depending on where it is.",,,
B,Hour and ten minutes?,,,
A,"Well, in some places, you know,  in  some areas, you know, depends on how far they are commuting.",,,
B,Yeah.,,,
B,That's really interesting.,,,
A,"Oh, it, it's strict,",,,
A,"I'm, I'm a West Texan.",,,
B,Uh-huh.,,,
B,Yeah.,,,
A,"You know, it's, it's a different life style than we are used to.",,,
B,"Yeah,",,,
B,it is.,,,
B,"I've been wanting to go to the West Texas, and see different parts of Texas, because I haven't lived here very long,",,,
B,and I haven't really seen much.,,,
B,So what are some good things in Texas to go visit?,,,
A,"Oh, Galveston.",,,
B,Galveston?,,,
A,"Yes,",,,
A,"I liked Galveston real well,",,,
A,"uh, there's, uh,",,,
A,"one of the areas down there close to Galveston is,",,,
A,"I forget the name of the island,",,,
B,Uh-huh.,,,
A,"but  it's a bird sanctuary,  with  all kinds of wild birds. Whooping and sand hill cranes, and ducks and pelicans",,,
B,Uh-huh.,,,
A,and it's very pretty.,,,
B,Uh-huh.,,,
A,"Of course, you haven't lived until you have been to San Antone, to the,  to  the Alamo.",,,
B,Yeah.,,,
B,Boardwalk and all that.,,,
A,"Yeah,",,,
A,the river walk.,,,
A,"Oh, it's,",,,
B,Yeah.,,,
A,And you need to go in the Spring when all the flowers are in bloom all up and down through there.,,,
A,"Oh, it's just simply beautiful.",,,
B,I've heard it's really pretty.,,,
A,"And, of course, always when I lived in West Texas, had to annually go down to San Antone just,",,,
B,Really?,,,
A,"Yeah,",,,
A,"and go to, uh, Lone Star,",,,
A,"and uh, you know make my annual pilgrimage to the Lone Star Brewery,",,,
B,Yeah,,,
A,"You know, go across the border and all.",,,
A,"Uh, the Davis Mountains are interesting,  out  there in West Texas.",,,
B,Uh-huh.,,,
B,Down by Big Bend?,,,
A,"Yeah,",,,
A,yeah.,,,
A,"Uh, now the right time of year to go there is in the middle of winter,  because,  there's a beauty to the desert that it can most be, it can best be appreciated when you are not burning up.",,,
B,Uh-huh.,,,
B,Yeah.,,,
A,"You know, whenever you've been kind of cold where you are at. It's most enjoyable,  to  get, you know, to get warm.",,,
B,Um.,,,
B,Uh-huh.,,,
A,"That's nice,",,,
A,"uh, down there, in the lower Rio Grande Valley closer to where the Rio Grande empties into the Gulf, that's interesting.",,,
A,I love the Texas Hill Country.,,,
B,Yeah.,,,
A,"And, uh, Austin is neat for, for an occasional visit.",,,
B,I've heard to go to Austin too.,,,
B,A lot people say to go down there.,,,
A,"Yeah,",,,
A,yeah,,,
A,"it's a fun few days. Uh,",,,
B,What's there to see in Austin?,,,
A,"Oh, U T is real pretty.",,,
B,Uh-huh.,,,
A,"Uh, there's a lot of little limestone lakes and caverns around that area, Marble Falls and all.",,,
A,That's real pretty.,,,
A,"Uh, I would say definitely go see that part",,,
A,"and, uh, I'd say go to, uh, Midland once, just for the heck of it.",,,
A,"I don't know why, exactly.",,,
