Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"So, are you a news person?",,,
B,"Uh, I really am,",,,
B,"I enjoy, I enjoy listening to the news and getting as much as I can. Although, you know, I'm a full time student",,,
B,"and I work full time, too,",,,
B,"so, or not full time,",,,
B,but I work quite a bit,,,
B,"and so so I mostly depend on the radio, you know, on the way to work.",,,
A,Yes.,,,
B,"I like, I like to listen to national public radio, uh, all things considered.",,,
A,"Yes,",,,
A,great show.,,,
B,"Yeah,",,,
B,"and I like to listen to that and catch, you know,",,,
B,"I don't get, I don't get a lot of, uh, sometimes I don't get the current events, you know. Because that show kind of has feature stories that might not directly deal with, uh, you know, some important issue on the day.",,,
B,"But,",,,
A,"Yeah,",,,
A,"so, so the real, the real current news and, the hard news is, is not, there is not really enough of it there.",,,
B,Yeah.,,,
B,"Right,",,,
B,"that's right,",,,
B,yeah.,,,
A,"Yeah,",,,
A,"I've had, I've had that frustration, too.",,,
A,I end up switching stations from time to time.,,,
B,Yeah,,,
B,"Yeah,",,,
B,"you, you you like N P R uh, programming?",,,
A,"Uh, in general.",,,
B,Yeah.,,,
A,"Uh, I watch a lot of C N N uh, and C SPAN.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"Uh, I, I subscribe to three newspapers.",,,
B,Uh-huh.,,,
A,"Uh, you know, I sort of can't get enough of this.",,,
B,Yeah.,,,
A,"And, and I, when I travel elsewhere, I'm often amazed at the local papers how little they have. Of world, world events and national events.",,,
B,"Oh, yeah.",,,
B,"Oh, yeah.",,,
A,"Well, in, in Dallas, what are the, what is the newspaper situation?",,,
B,"Well we we, we have a, a big newspaper situation.",,,
B,"Uh, because, we used to have two newspapers up until, uh, last Sunday",,,
B,"and a, uh, major, uh, a, one of our major papers just closed down.",,,
B,"They closed shop, and said, well, we can't put any more papers out,",,,
B,we're done.,,,
A,"Was, was that the, the better paper",,,
A,"or  ,",,,
B,"Yeah,",,,
B,I thought so.,,,
B,"It was a, it was a more effective paper as far as I was concerned.",,,
B,"It, it had, uh, uh, it got to the news, you know, and gave you the dirty facts pretty quick and easy. Uh, which I like.",,,
A,Uh-huh.,,,
B,"I don't, I don't like to, you know, I like to save the editorial information or the the politically, uh, weighted information, you know, for the, for a different section.",,,
B,"I like just to get to the, you know, find out what's happening pretty quick.",,,
A,Yes.,,,
B,"And I feel that the other newspaper, uh,",,,
B,the the DALLAS MORNING NEWS is the one that's still here.,,,
B,The TIMES HERALD is the one that closed up,,,
A,Uh-huh.,,,
B,"And, uh, the, the MORNING NEWS was, was, is okay,",,,
B,"but, you know, you have to wade through a lot of editorial garbage as far as I'm concerned.",,,
A,Uh-huh.,,,
B,"You know, many times it doesn't doesn't reflect my own opinion",,,
B,"and,",,,
A,"But if you, if you were to look at the front page of today's MORNING NEWS MORNING TIMES rather, would you, would you see things about what is going on in Europe?",,,
B,Uh-huh.,,,
B,"No,",,,
B,"no,",,,
B,that's the problem.,,,
A,Oh.,,,
B,"But, you know, you see, you see Troy Aikman's knee surgery on the front page, you know.",,,
A,Whoever Troy Aikman is.,,,
B,"Yeah,",,,
B,"a, a quarterback for the Broncos or for the, for the Cowboys.",,,
A,Okay.,,,
B,"Uh, you know, you know, you know what I mean",,,
A,Yeah.,,,
B,"that, there is, uh, local news that, uh, that really a lot of times doesn't, doesn't change, change my life one way or the other.",,,
A,Yeah.,,,
B,"So, uh,",,,
A,"I guess it's current events, but not the kind of current events that changes the world.",,,
B,"Right,",,,
B,"right,",,,
B,yeah,,,
B,"Not something you'll, you'll, uh, be interested in ten years from now by any means. You know.",,,
A,Yeah.,,,
B,"How, how about you?",,,
B,"Uh, I guess in Washington, D C you guys have several papers that are pretty pretty effective don't you?",,,
A,Yes.,,,
A,A lot of them.,,,
A,"I, I rather like the WASHINGTON POST.",,,
B,Yeah.,,,
A,"But, I also get the NEW YORK TIMES and the WALL STREET JOURNAL.",,,
B,Uh-huh.,,,
A,"Uh, and, uh, each of them covers different things in, in in different ways",,,
B,Right.,,,
A,"and so it's, you know, if I only looked at one of them I would have a different clearly would have a different perspective on the world.",,,
B,"Right,",,,
B,yeah.,,,
B,"Uh, I, I have a question.",,,
B,"Uh, does, does the WALL STREET JOURNAL, uh,",,,
B,"I, I've kind of gathered lately that, uh, maybe their information is not just only related to business.",,,
B,"Is that, is that a correct assumption?",,,
A,"That, that is certainly true.",,,
B,Uh-huh.,,,
A,"Uh, they will, they will have articles,",,,
A,"like a few days ago they had a, a nice article on Einstein, you know theory of relativity. You know, that started on the front page ran in, into the full, almost full page inside.",,,
B,Oh.,,,
B,Oh.,,,
B,Uh-huh.,,,
A,"Now, these are feature kind of articles.",,,
B,Wow.,,,
A,"All the, all the, uh, you know, the bulk of the paper certainly is about business kinds of activities.",,,
B,Right.,,,
A,"But, but there is some very good other articles uh, you'll find in the, in the JOURNAL.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
B,"Do you find that you're, uh, uh, disappointed or pleased with, uh, uh, the performance of like network coverage of news?",,,
A,"Uh, I wish it were in more depth.",,,
B,Uh-huh.,,,
A,"Uh, that doesn't mean to say longer,",,,
A,just more facts would be nice.,,,
B,Uh-huh.,,,
A,"Uh, C N N has, has, you know, was, was pretty good during the war.",,,
B,"Oh, yeah,",,,
B,definitely.,,,
A,"Uh, and they were, you know, sort of had a unique vantage point for, for doing that reporting.",,,
B,Uh-huh.,,,
A,"So, but, you know, it's not, it's never quite,",,,
