Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay,",,,
A,"do, do you have a home, or apartment?",,,
B,"Uh-huh,",,,
B,I have a home.,,,
A,"Okay,",,,
A,do you have to do a lot of upkeep?,,,
B,"Not really,",,,
B,we have a small backyard and small front yard,,,
A,Uh-huh.,,,
B,"but, uh, uh, I do basically like the shrubbery and the planting and the weeding",,,
B,and he mows the lawn because the lawn mower is too heavy,,,
B,That's another story.,,,
A,Okay,,,
B,"And, uh, and, uh, I do the edging and stuff like that,",,,
B,"but, uh, it doesn't take us that long because our, our yard is so small.",,,
A,Uh-huh.,,,
B,"But, uh, I try and do as much, you know flowering as I can, and that kind of stuff. The seasonal things.",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,"Yeah,",,,
A,uh-huh.,,,
B,"But, uh, I think we have one of the nicest yards in the, in the neighborhood",,,
A,"Well, that's nice",,,
A,I wish I could say that.,,,
A,"Ours is pretty small, too,",,,
A,"but it, it takes about an hour with the two of us working to, you know, do the bushes and all of that sort of thing.",,,
B,Yeah.,,,
B,Yeah.,,,
A,"Uh, the worst part is controlling the weeds. Which I hate because we don't like to use a lot of the chemicals and, because, like, we have a dog and, and, you know, he's going to be out in the yard and who knows who he eats out there.",,,
B,"Oh, yeah.",,,
B,That's true.,,,
A,But we try not to use them but we end up using some anyway.,,,
A,"Uh um, what else.",,,
A,"I get to put out all the Christmas lights out there and all that, sort of thing",,,
B,I don't,,,
A,No?,,,
B,"No,",,,
B,he does that.,,,
A,"Oh, okay.",,,
A,"Well, if they, if they go up",,,
A,"like, one year we did the edge of the house all the way up on the roof",,,
B,Uh-huh.,,,
B,Yeah.,,,
A,and I I went up on the roof once and I'll never do it again,,,
A,I decided I was afraid,,,
B,Yeah.,,,
B,Don't blame you,,,
A,"So this year, he got lazy so I said, fine",,,
A,I'll put some on the bushes.,,,
A,"And that's about it,",,,
A,that's all it gets.,,,
B,Yeah.,,,
B,"Huh, okay,",,,
B,we don't have that many bushes to put them on.,,,
B,"Uh, our, our yard is very, uh, narrow",,,
A,Uh-huh.,,,
B,"and so we have some bushes, but we don't have too many,",,,
B,but we have a nice tree in the front,,,
B,"and uh, we have people that, an association that comes and mows everybody's front yard",,,
A,Uh-huh.,,,
A,"Oh, wow.",,,
B,"and, uh, they keep hitting it, the tree with the lawn mower.",,,
A,"Oh, no.",,,
B,"You know, every time you do that, it, uh, kind of kills the tree for a while.",,,
A,Yeah.,,,
B,And so that's kind of stunt its growth for just a while until we get it back going again.,,,
A,Oh.,,,
B,And we started mowing our own lawn,,,
A,Uh-huh.,,,
B,because they were doing that.,,,
B,"And so, anyways I have a nice full tree now",,,
B,"and, and we put , we fill it with lights and that kind of thing.",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,"So,",,,
A,"Um. But you still have to pay for it, though, even though they're not going to do it?",,,
B,"And they would, uh, they also edged,",,,
B,"when they would edge in, into the shrubbery and oh, gosh, it was getting really bad,",,,
B,"so we,",,,
B,"Yeah,",,,
B,because it's an association fee.,,,
A,"Oh, is it real expensive?",,,
B,Yes,,,
A,"Oh, gosh.",,,
B,it's like seventy a month.,,,
A,"Oh, my goodness.",,,
B,"Yeah,",,,
B,"and I don't like,",,,
B,"I, I just get really upset every time I make that check out.",,,
A,Yeah.,,,
B,"But, uh,",,,
A,"Well, do, do they do other things for you all?",,,
B,"They take care of the, uh, landscape,",,,
B,because we live in a cul-de-sac,,,
B,and there is a island in the middle,,,
A,Uh-huh.,,,
B,so they care of that,,,
B,and there is a pool and they take care of the pool,,,
A,Uh-huh.,,,
B,"and, and there is a pond,",,,
B,they take care of the pond in the park area and that kind of thing.,,,
A,Uh-huh.,,,
B,"And, uh, so you're basically paying, oh,",,,
B,"and the sprinkler system that,",,,
B,that,,,
