Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay,",,,
A,"so, um, how do think, how do you think we've changed in the last ten to twenty years?",,,
B,"Uh, I'm at a little bit of a loss,",,,
B,"you know, I don't know,",,,
B,"ten years ago,",,,
B,"see I'm what, I'm about, uh, twenty-eight now",,,
B,"so when I was eighteen,",,,
A,Uh-huh.,,,
B,things haven't changed a whole lot.,,,
A,Really.,,,
B,"People are being a little more, oh, I don't know, a little a little less bigoted in some ways,",,,
B,I don't know,,,
A,Uh-huh.,,,
B,seems to me.,,,
A,"Well,",,,
B,I guess I'm like my parents.,,,
B,"The younger generation gets away with hell,",,,
B,"but, uh,",,,
A,Yeah.,,,
B,"Well, it seems to me that civic freedoms are more restricted",,,
B,but that may just be because I've changed.,,,
B,"You know, I used to live up north.",,,
B,"Down here, Dallas, seems to me, the police are militant",,,
A,Really.,,,
B,"but, uh,",,,
A,"Where'd you live up,",,,
A,"where'd you live at,",,,
B,"I lived in Akron, Ohio.",,,
A,"Oh, did you?",,,
A,"I'm from , Illinois,",,,
A,so.,,,
B,Oh.,,,
A,"How long, how long you been in Dallas?",,,
B,"Oh, about eight years.",,,
A,"Oh, really?",,,
B,"In fact in the eight years I've been here it seems to me it gets more and more, gets to be more and more restrictive place to live. I think,",,,
A,"Yeah, uh",,,
A,"you know, uh, as you're talking like police and stuff like that it's definitely a tough job to do.",,,
B,"Yeah,",,,
B,"I think it's,",,,
B,"crime has gone, got a lot worse in the last last ten, fifteen years,",,,
A,"Oh, yeah,",,,
A,I agree.,,,
B,and maybe that has a lot to do with it.,,,
A,"Yeah,",,,
A,"I, I definitely think that has gotten a lot worse,",,,
A,"and you know, I, I think there's,",,,
A,to me there seems to be a little bit of a decline in the family values.,,,
B,"Yeah,",,,
B,that's true.,,,
A,"So,",,,
B,"That's true,",,,
A,"But, uh,",,,
B,I'd say my own personal lifestyle has improved,,,
A,Yeah.,,,
B,"but that's more a matter of,",,,
B,you know I'm no longer a teenager in high school.,,,
A,Yeah.,,,
A,"Yeah,",,,
A,"I think there's more pressure like on both parents to work, and things like that than there used to be",,,
A,"and,",,,
B,Hello.,,,
B,Somebody's at the door.,,,
A,So.,,,
B,Hang on just a second.,,,
A,Okay.,,,
B,off Okay.,,,
A,"But, uh, I don't know,",,,
A,"that's just, that's one thing I see, I see a lot more, you know, double income families and a lot more like baby sitters raising the kids and things like that, I guess.",,,
B,"Yeah,",,,
B,"that's true,",,,
B,it's getting more and more expensive to live.,,,
A,"Yeah,",,,
A,that's for sure.,,,
B,"You can't, you can't make it,",,,
A,"Yeah,",,,
A,"without it hardly,",,,
A,that's right.,,,
B,"I guess, when I was growing up, it was, it was still the ideal to get a, get a home and buy house,",,,
B,and these days you see a lot of people living in apartments forever,,,
A,Yeah.,,,
A,Yeah,,,
B,"you know, you just don't buy a house,",,,
A,"just because they can't get into one,",,,
A,"yeah,",,,
