Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"So, the, the topic is hobbies",,,
B,In your spare time.,,,
A,Yeah.,,,
A,Who has spare time,,,
A,"Um, I don't really, don't really do any handicraft things like that.",,,
A,"I used to. I used to do, like salt ornaments and things.",,,
B,Uh-huh.,,,
A,"But that was, oh, good many, many years ago",,,
A,"and I have, I really, my spare time",,,
B,Yeah.,,,
A,"I usually go do aerobics and read,",,,
A,"and that's,  about  it",,,
B,Yeah.,,,
B,Yeah.,,,
B,I understood that.,,,
B,"I'm, you know, I work full time",,,
B,and I have two kids,,,
B,so my spare time usually involves something with the kids.,,,
A,Yeah.,,,
B,"You know, hobbies,",,,
B,"we, I, I can't really say that we have hobbies.",,,
B,It's more like maybe projects or something on the weekend.,,,
B,"You know, we like to go out  go  out,",,,
A,"Yeah,",,,
A,family.,,,
A,"Well, well, that's what I meant by salt that we, we did that like as a family, little ornaments and, things like that, and just kind of really got into it. Like during the Christmas season, making them up for other people and things like that.",,,
B,Oh.,,,
B,Uh-huh.,,,
B,Right.,,,
A,"But as far as,",,,
B,Uh-huh.,,,
A,"I've just never been very skilled at,  far, you  know, needle, work",,,
B,Uh-huh.,,,
A,And the things I've tried to do just don't look very good,,,
A,"and,",,,
B,"I, I guess mostly as far as, as crafts go, I've done, um, some needlepoint.",,,
B,I've done mostly cross stitching.,,,
B,"I used to, uh, do like, um,",,,
B,"one that I did for both kids are like, oh,",,,
B,"they're plaques with, you know, different kind of animals",,,
B,"and then you have their birth date on them,",,,
A,Yeah.,,,
B,and then you have a little picture of them,,,
B,"and you frame them and stuff,",,,
A,Uh-huh.,,,
B,but nothing steady.,,,
B,"Just when I get some spare time here and there I'll work on it,",,,
B,"but, you know, it's nothing that I, can really,",,,
A,"It's not, like you sit and knit every night",,,
B,No.,,,
B,Not at all.,,,
A,Yeah.,,,
A,I don't even know how to knit,,,
A,"and my mother used to knit, you know,  all  the time",,,
B,Uh-huh.,,,
A,"and, and I don't even know how to knit",,,
A,"I'm like, that's a lost art from this family",,,
B,Yeah.,,,
A,"So, um,",,,
A,"but, it's not a very good topic",,,
A,"it feels like,  if,  you know,",,,
B,No.,,,
A,not when you're,,,
A,"neither one of us are really,",,,
A,"I, I have seen things I really like, you know, that were done, especially like needlepoint.",,,
B,Uh-huh.,,,
A,"Needlepoint, cushions and things.",,,
B,Yeah.,,,
A,"But, it just seems like there'd be so much time involved in it, you know, and, and that the petty point and things like that.",,,
B,Yeah.,,,
A,"It's like, God, it, it seems like it's easier just to go out and buy it already  made",,,
B,"I don't know what, what, is,",,,
B,"it's like there,",,,
B,"but here a lot of the country stuff is in, you know, a lot of the woodwork, a lot of, uh, stenciling.",,,
A,Yeah.,,,
B,"And, you know, you can go to any, like a flea market and stuff",,,
B,and there's just tons of stuff everywhere,,,
B,"and,  you  know, people just do it in their garage",,,
A,Yeah.,,,
B,and then on weekends they go out and sell it,,,
B,and during the week they go back and do some more.,,,
A,"And see, they do that as their job. Whereas,  you know,  for us it,",,,
B,Right,,,
A,and they make it cheaper for us to buy,,,
B,Yeah,,,
B,Definitely.,,,
A,"So,",,,
A,"but, and, I mean, I'm sure it must be relaxing to do things like that",,,
A,"because I can remember when I used to do, you know, those little salt, those figurines and things.",,,
A,"It was, it was relaxing, you know, creative,",,,
A,you felt very creative.,,,
B,Uh-huh.,,,
A,"But, it just was so time, time,  involved,  you know, so much time involved and the different steps and things.",,,
B,Yeah.,,,
B,Uh-huh.,,,
A,"So,",,,
A,"and,",,,
B,Okay,,,
B,"Well, I think, I think we're okay.",,,
B,"I think we did five minutes,",,,
B,so we don't have to keep talking about nothing anymore,,,
A,Yeah.,,,
A,"So,",,,
B,Okay.,,,
B,"Well, thank you.",,,
A,Okay.,,,
A,I hope you have a good rest of your weekend.,,,
B,Thanks.,,,
B,Bye-bye.,,,
A,Okay.,,,
A,Bye-bye.,,,
