Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Uh, taxes",,,
A,Do you want to go ahead?,,,
B,Sure.,,,
B,We pay far too much in taxes.,,,
B,"Well, far too much for what we get.",,,
B,"I mean it's just, I don't know, it just seems too much of the money is just lost",,,
A,Uh-huh.,,,
A,I agree.,,,
A,Uh-huh.,,,
A,"Well I think, uh, you know, when I look at, uh, all the things that are coming out now about over spending and spending money that's not there and buying things that are extremely expensive where they could buy it at a, at a better discount,  uh,",,,
A,"when you, when,",,,
B,Um.,,,
B,"You  mean like those, you know, twenty thousand dollar toilets",,,
A,"Exactly,",,,
A,exactly.,,,
A,"That's exactly, uh, the whole thing.",,,
A,When you take a look at all those issues of where our money is going,,,
A,"and it's just,",,,
A,"as long as the person that's spending the money, uh, doesn't think about",,,
A,"oh, I can go out and spend anything that  I want to",,,
A,"it's just unlimited,",,,
B,"Sure,",,,
B,it's real easy to spend other people's money.,,,
B,Right?,,,
A,Right.,,,
A,An unlimited source,,,
A,"so they, they think well I'll go out and buy a four hundred toilet seat",,,
A,"and I could have went to K-Mart and bought it for, you know, ten or fifteen",,,
A,"I mean, that kind of thing",,,
A,"and, uh,",,,
B,Right.,,,
B,I don't mind them getting what they need.,,,
B,It's just when they pay so much for it.,,,
A,Exactly.,,,
B,"It takes  you know, very little to just shop around and,",,,
A,Exactly.,,,
A,"And I know a lot of, uh, corporations now are looking at their amount of money that's being spent",,,
A,and  they're looking  at what's the best buy.,,,
B,That's true,,,
A,"It used to be you could go, if you had a company you had to go through certain people",,,
A,and you didn't care what you paid.,,,
B,Yep.,,,
A,I mean you just got it done.,,,
A,Now people are putting in bids for things and are looking at things.,,,
A,"Going to actually shop at Best Buy for, Best Buy is one of our electronic stores for fax machines, things like that, instead of going through these office supply companies that mark up their amounts and say, you know, I'll give you a legal pad for five bucks,",,,
B,Right.,,,
A,and you can go to another shop and get it for maybe sixty cents or or ninety cents,,,
B,Yeah.,,,
A,that kind of thing,,,
A,so.,,,
B,I'm also wondering why our taxes are still so high considering like the world's probably in better shape now than it has been in the last fifty years,,,
A,"Except for everything keeps going up,  you know.",,,
A,"And I know as a middle class, uh, you know,",,,
A,and also I have one dependent has my daughter,,,
B,Uh-huh.,,,
A,"and I keep looking at well where's the tax, so-called tax, uh, relief  for having  children.",,,
B,"Yeah,",,,
B,I know.,,,
A,"I mean, there is none",,,
A,"I mean, I think I paid just as much  as when  I didn't have her,",,,
B,"Oh, I know,",,,
B,"I mean  I don't even, You know, I don't even get to see half my paycheck.",,,
A,so,,,
A,Uh-huh.,,,
B,"Between Four Oh One K and, and the thirty-four percent they're taking out for taxes.",,,
A,Sure.,,,
A,Exactly.,,,
B,Let alone  what I end up having to pay,,,
A,Uh-huh.,,,
A,Exactly.,,,
A,"Yeah,",,,
A,that's the whole thing.,,,
A,"Now they have gotten this wonderful idea of not taking out as much taxes,",,,
A,but you're still going to owe the government as much  money,,,
B,Sure.,,,
A,"so by the end of this coming year, what's going to happen is all these people are going to find out that they owe the government",,,
A,"and it certainly isn't going to be in their savings, uh, account.",,,
B,"Nope,",,,
B,they won't be able to pay.,,,
A,They won't be able to pay it,,,
A,"and there'll be a lot of problems because of that, you know.",,,
A,"Put people into, you know, January or February which is always suppose to be,",,,
A,the month after Christmas is supposed to be high spending because everything is on sale.,,,
A,Nobody's going to have the money to spend.,,,
B,Sure,,,
B,none .,,,
A,They're going to be paying on their taxes,,,
A,so they're going to have to just cut back,,,
A,"so, I don't know where the answer is",,,
A,and,,,
B,"I don't,",,,
B,"in the first place, you know, there's also like taxation without representation.",,,
B,Well I don't feel represented anymore in our government.,,,
B,"I mean, it it's certainly not a government for me.",,,
A,"Yeah,",,,
A,Yeah.,,,
B,It doesn't take care of my needs,,,
A,"No,",,,
A,no.,,,
A,"Well, that's the whole thing.",,,
A,I think people are getting so fed up with it.,,,
A,"Now, we go through another election and listen  to all these lies about the,",,,
B,and people don't care  anymore either.,,,
A,No.,,,
A,No.,,,
B,People don't want to go out  to vote.,,,
A,"Well, I don't  think people think they can make a difference.",,,
A,And when you've got candidates as you do.,,,
A,It's candidates that have money,,,
B,Yep.,,,
A,and it's backed by big business.,,,
A,And big business says well we don't care about the little person,,,
A,"and, uh, you know, you're not going to get anymore Abe Lincolns around.",,,
B,"No,",,,
B,"but but that, that's going to backfire because  little people who  buy everything,",,,
A,Uh-huh.,,,
A,"Well who knows, uh,",,,
A,yeah.,,,
B,so,,,
A,"Generations from now we might, uh, set back in our little, uh, rocking chairs and watch our grandchildren go through an entirely different system of things and say, you know, this government itself isn't working.",,,
A,"Just like the communist government of, uh, the  old U S S R.",,,
B,Yeah,,,
A,"And maybe that's going to happen to America where they'll say, hey",,,
A,we're fed up.,,,
B,"Yeah,",,,
B,I wonder though,,,
A,Maybe it'll have to be  just individual state tax.,,,
A,"And each state take care of itself and no government type of, uh, you know,",,,
A,where you have to pay out to federal or whatever.,,,
A,I don't know.,,,
A,Who knows,,,
A,"but,",,,
B,"Yeah,",,,
B,I'm not,,,
B,"I don't know,",,,
B,I can't think of any easy answers to it,,,
B,"but something has to happen,",,,
B,I mean I'm certainly fed up with it.,,,
A,"Uh-huh,",,,
A,yeah.,,,
A,Yeah,,,
A,"Everybody is,",,,
A,"in fact, I'm not sending in my check",,,
