Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"Uh, so what do you do to exercise?",,,
A,"Uh,",,,
A,"I, uh, weight train, uh, three days on and one day off.",,,
B,Uh-huh.,,,
A,"I, uh, ride bicycles, uh, fifteen, twenty miles, I don't know, maybe three times, maybe four times a week.",,,
A,"I play basketball, uh, couple times a week.",,,
A,I play softball one night a week.,,,
A,"Uh, that's what I do.",,,
B,Um.,,,
A,What about yourself?,,,
B,That's pretty impressive.,,,
B,"Uh, I guess I bicycle.",,,
B,"Uh, the amount varies",,,
B,as much as a hundred and fifty miles a week.,,,
A,Uh-huh.,,,
B,"Uh, I guess a play softball one night a week.",,,
B,And I backpack a lot over the summer.,,,
A,"Oh, really?",,,
B,"Yeah,",,,
B,"that's, that's about the extent of it.",,,
B,"I mean, I don't do any of those things particularly, you know, for exercise.",,,
B,"But, uh, I guess the bicycling is the one thing I'll sort of, like, do if I feel like I need to go exercise",,,
B,"Uh, but I do it mostly for fun.",,,
A,"Yeah,",,,
A,"uh, what do you ride, uh, like, a bunch of hills or pretty flat?",,,
B,"It, it, it varies.",,,
B,"Uh, out near my house is pretty hilly.",,,
B,"Uh, but sometimes I bike to work which is about, uh, a fifteen mile trip each way.",,,
B,And that's mostly flat.,,,
A,How long does that take you to get to work?,,,
B,"Uh, about forty-five, fifty minutes.",,,
A,"How how does that work, work out with, uh, storing your bike and showering and all that?",,,
B,"Yeah,",,,
B,it can be a pain.,,,
B,"Uh, basically, uh, I work on a campus",,,
B,"so I can store my bike in my office and walk across the, uh, campus to the, uh, gym, use the shower there",,,
A,Uh-huh.,,,
B,"uh, but, it's, it's enough of a pain, that I did it consistently one year,",,,
B,"I would commute every day, uh,",,,
B,but it just became such a pain.,,,
B,"I mean we're talking, you know, forty-five, fifty minutes for biking, uh, and sometimes longer if you had adverse wind. And then another half an hour, you know to cool down and take a shower and all this kind of stuff.",,,
A,Right.,,,
B,"It was a big hunk, hunk of the day",,,
B,"Uh, and then of course another hour to get back home.",,,
