Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Well, I, uh, before I was married, I used to play a lot of sports.",,,
B,Uh-huh.,,,
A,"And, uh, but when I got married and had children and everything, it seems like I keep all my activity just chasing around fulfilling my obligations",,,
A,"so I haven't done a lot of, uh, exercise on purpose.",,,
B,Uh-huh.,,,
A,What about you?,,,
B,"Well, it's funny,",,,
B,"this week,",,,
B,yesterday I started exercising seriously.,,,
A,"Oh, really?",,,
B,This weekend I cleaned out my closets,,,
B,"and, uh, a couple years ago I, too, got married.",,,
B,"I haven't have any children yet,",,,
B,but this weekend I cleaned out some closets,,,
B,and I found a bathing suit that I had bought.,,,
A,Uh-huh.,,,
B,Tried it on and decided I really did not like how it looked on me.,,,
A,"Oh no,",,,
A,that can be awful.,,,
B,"So yesterday I went to, uh, a spa.",,,
B,"I belong to a private spa and went in and, and got with a trainer",,,
B,"and, uh, he checked body fat content",,,
A,Uh-huh.,,,
B,"and we set up a program for me to work on,",,,
B,and I went back tonight also.,,,
B,So I've been two nights in a row,,,
B,"and I, I'm going to take it pretty seriously.",,,
B,"I'm going to start going every night just, you know,",,,
B,"even if I, I,",,,
B,"like tonight I only went for thirty minutes,",,,
B,but I at least did something.,,,
A,"Do you work out on,",,,
A,"like, is it the weight machines or aerobics or what is it?",,,
B,"Last night I did about thirty minutes of riding a bike and a few, like, three different types of, uh, uh, weight lifting for my legs and, and my hips",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,and then I did a hour of aerobics.,,,
A,Uh-huh.,,,
B,And that was really tough,,,
A,"Oh, I bet.",,,
B,"And I was sore this morning when I got up,",,,
B,"but then tonight I got into a, a,",,,
B,it's sort of like an aerobics class,,,
A,Uh-huh.,,,
B,but it's only thirty minutes,,,
B,"and it's for your abdominals your thighs, and your butt.",,,
A,Uh-huh.,,,
A,Um.,,,
B,"So, and that was,",,,
B,thirty minutes was definitely plenty.,,,
B,"So,",,,
A,Doesn't sound like low impact.,,,
B,"No,",,,
B,it was a lot of sweat,,,
A,Well.,,,
A,Well that's good.,,,
B,"So,",,,
A,So are you,,,
B,Have you started exercising at home,,,
B,"or,",,,
A,"Well, I, like, I am undisciplined in the sense that I can't just go and do exercise,",,,
A,"but I like to, uh, play tennis and play racquetball",,,
B,Uh-huh.,,,
A,"I, I like to get exercise when I'm playing a game of some sort,",,,
A,"and so that's always been the way that I have kept myself in, uh, the shape that I was satisfied with at least.",,,
A,"And, uh, then I have given that up,",,,
A,"but, uh, I would really like to start that again, because I am now, you know, not in a position that I like myself.",,,
B,Uh-huh.,,,
A,I don't feel good,,,
A,"and I get, you know,",,,
A,"when you get out of shape and you don't,",,,
A,"if,",,,
A,you're easily tired,,,
B,Uh-huh.,,,
A,"and so that has made me,",,,
A,"but I, I'm not the kind of person that could go to a spa and work out,",,,
B,Yeah.,,,
A,"I just,",,,
A,"if something like, uh,",,,
A,"I mean I have so many chores and so many obligations every day for, to add another obligation would make me feel stressed.",,,
B,Uh-huh.,,,
B,Yeah.,,,
B,Uh-huh.,,,
A,And I wouldn't enjoy it.,,,
A,"But if I have something, some team sport or some activity, then it's kind of like having fun, playing",,,
B,Yeah.,,,
A,"and then you, then you get some of the, uh, good exercise and some of the desired results,",,,
A,"but you, you're doing it for fun.",,,
B,Uh-huh.,,,
B,Yeah.,,,
A,But I really admire people who can go and work out,,,
B,"Well, I don't, you know,",,,
B,"a lot of people,",,,
B,I have a girlfriend that goes for the social aspect of it,,,
B,"and she walks around, talks to people",,,
B,"and and, I don't really get into that.",,,
B,Naturally I'm married,,,
A,Uh-huh.,,,
B,so my husband goes a lot,,,
B,"and we'll go and, and just do what we want to do and then leave.",,,
A,"Well, that's nice.",,,
B,"But, yeah,",,,
B,"and swimming is a, is a part that I, I'd like to get into as far as my you know,",,,
B,"just aerobic activity they say that swimming is real good,",,,
A,Uh-huh.,,,
B,so I'd like to try that as well.,,,
B,"And that's probably something that, that you could do, you know family, included.",,,
A,Yes.,,,
A,"It is kind,",,,
A,"It is family,",,,
A,and it's fun.,,,
B,Uh-huh.,,,
A,It's a fun thing,,,
A,and kids enjoy that and and all.,,,
A,"And also, the nice thing about belonging to a club is that you can have some of the relaxation, you know, like saunas, or you know, uh, hot Jacuzzis or whatever, they have that kind of is, kind of makes it fun and stuff, you know,",,,
B,Yeah.,,,
B,Right.,,,
A,"you can relax that way, afterwards and things.",,,
B,Uh-huh.,,,
B,Yeah.,,,
B,I agree,,,
A,"Well, I guess it's getting late.",,,
B,Yeah.,,,
A,"And I should take off,",,,
A,"but, uh, I appreciate that,",,,
A,"that helped me, helped motivate me",,,
B,Okay.,,,
A,Think someone can do it.,,,
B,Yeah.,,,
A,Maybe I should start thinking about it again.,,,
B,"Well, try it",,,
B,"or, or maybe just exercise at home.",,,
B,"I bought a tape,",,,
B,and I'm going to try doing that.,,,
A,"Yeah,",,,
A,"I bought one,",,,
A,"I went to the,",,,
A,I bought the low impact first.,,,
B,Uh-huh.,,,
B,"Yeah,",,,
B,that's me.,,,
A,"So, but I haven't done it.",,,
B,Uh-huh.,,,
A,But I'm going to try it.,,,
A,Well you have a good night.,,,
B,Thanks a lot.,,,
A,We'll see you.,,,
A,Bye-bye.,,,
B,Bye-bye.,,,
