Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,Hi.,,,
A,"like child's Hi,",,,
A,"I'm Carol,",,,
A,"and I'm calling from Garland, Texas.",,,
B,"Yeah,",,,
B,this is,,,
B,I'm in Dallas.,,,
A,"Oh, okay.",,,
A,"Because yesterday I talked to someone upstate, I'm not even sure where,",,,
A,"and my husband talked to the people in Utah,",,,
A,"so. Um, anyway, let me press one.",,,
B,Okay,,,
A,"Okay, um,",,,
A,"let me see, I think we've only planned one family reunion in our life,",,,
A,so we don't do this too often.,,,
B,I.,,,
A,"Um, most of my family's in California,",,,
A,"but my husband's is in San Antonio,",,,
A,"and so we did this in San Antonio,",,,
A,"and, um, it was an experience that I, I won't do again",,,
B,How big a family do you have?,,,
A,"Um, well, it wasn't that big of a family,",,,
A,"but, um, it just got out of hand,",,,
A,"and, um, so many people were coming that we were trying to figure out how much food we were going to need and, and, um, how much, um, beverages we were going to need and this and that,",,,
A,"and oh, it just grew and grew and grew,",,,
A,"and, um, when the time came, only about half that amount of people came.",,,
A,"So, it wasn't, you know,",,,
A,"you have to really just get an accurate amount,",,,
A,"and,",,,
A,but overall we all had a good time.,,,
A,We saw people we hadn't see in a while,,,
A,"so,",,,
B,Did you have people coming from far away?,,,
A,No.,,,
A,It was all in the San Antonio area,,,
B,Well sometimes.,,,
A,"But it, it just kept growing and growing and growing and growing,",,,
A,"and we're going, Oh, my gosh.",,,
A,So.,,,
B,"Well you have, you have",,,
B,"the family lives too close together, they see each other too often  they don't  take that kind of thing seriously.",,,
A,"Uh-huh,",,,
A,basically.,,,
A,Yeah.,,,
B,"And if, uh uh, they come from far away, it's, uh, it, it, they take it more seriously",,,
A,Yeah.,,,
B,"and,",,,
A,"Uh-huh,",,,
A,I think you're right.,,,
B,Yeah.,,,
A,Yeah.,,,
B,My family's not very big,,,
B,"but, uh, we're kind of.",,,
A,Your family's from where?,,,
B,"Well, I have a, a, a brother lives in Indianapolis, a sister lives in Chicago, and my folks live back in Buffalo, New York.",,,
A,"Oh, no.",,,
B,"Uh, I guess we have reunions about once a year or so.",,,
A,Uh-huh.,,,
B,We got together over Christmas.,,,
B,"My wife's family, they're, they're all in,",,,
B,most of them are in upstate New York.,,,
B,"They have regular, uh, regular family reunions every summer.",,,
A,"Oh, those are nice.",,,
B,"Yeah,",,,
B,it is.,,,
A,"And I'm, I'm sure they're a lot more organized too, because they've done it before.",,,
B,"Yeah,",,,
B,"and it's, it's just something that they, they plan on doing every summer.",,,
B,"They just have  a weekend picnic,",,,
A,That's great.,,,
B,and every year everyone asks when is it happening and where is it happening,,,
A,Oh.,,,
A,Yeah.,,,
B,and they just plan on being here.,,,
A,"That makes a big difference, too.",,,
A,I know everybody's real eager to participate.,,,
A,"Yeah,",,,
A,well that's great.,,,
B,"Yeah,",,,
B,"they,  they had a family reunion for, uh, well, for my mother-in-law at her seventy-fifth birthday,",,,
B,"and they managed to get just about everybody, everybody into town, uh, last November including a number of people from out in California.",,,
A,Uh-huh.,,,
A,Oh.,,,
B,"So it was a, it was good, it, uh it worked out very well.",,,
A,Uh-huh.,,,
B,"One interesting thing that they did at the time is they, um, they videotaped the, the whole shebang which, it made a nice remembrance of, of the entire party.",,,
A,Uh-huh.,,,
A,"Yeah,",,,
A,more people want to come back again.,,,
B,"Yeah,",,,
B,they want to come back.,,,
A,"Yeah,",,,
A,that's good.,,,
B,"So, so that, that works pretty well that way.",,,
A,"My, uh, my grandmother in California is, um,",,,
A,"this is my dad's part, side of the family is planning a reunion, um, this spring,",,,
A,"but we won't be going because, um, I don't know how they thought of this, it's going to be on a cruise,",,,
A,"and, um, it seems like most of the family is, uh, going, you know, all the nieces and all the grandchildren and all that are, most of them are going,",,,
A,but it's too costly for us.,,,
A,"But anyway, they're going to go on a cruise,",,,
A,"and, um, it sounds really neat, it really does.",,,
B,"Yeah,",,,
B,"I, I can go for that.",,,
B,"What,",,,
B,"what do,",,,
B,"I guess interesting if you had a, a, a very extended family that, that kind of involved a lot of people that cousins and things that you don't really know, that you've never met, it'd be interesting to meet a lot of those people.",,,
A,Uh-huh.,,,
A,Yeah.,,,
B,"Uh, I don't know how you would go about, uh, getting them together,",,,
B,"but that, that would be, uh.",,,
A,"And a friend of mine, um, she plans her family reunion, um, every year,",,,
A,"and they go camping,",,,
A,"and she says they have the greatest time,",,,
A,"and she says, usually everybody shows up in exception to maybe one person,",,,
A,"but she said they all go camping,",,,
A,and they have a really good for the whole weekend.,,,
A,"So, that's.",,,
B,"Yeah,",,,
B,"I kind of wonder what, what kind of tradition we're going to establish for our family.",,,
B,"I had hoped that our, our kids get together at least regularly.",,,
A,"Yeah,",,,
A,yeah.,,,
A,Right now we only have two children,,,
A,"so I,",,,
