Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,All right.,,,
A,Do you have a bunch of factories and stuff out there?,,,
B,"Um, we've got quite a few, actually.",,,
B,What we're more concerned with is the inner pollution in the city.,,,
A,"The, uh,",,,
B,"Um, we've actually had some warnings in, uh, Raleigh uh, on air pollution.",,,
A,"Oh, you mean for like smog and stuff?",,,
B,"Uh-huh,",,,
B,"because of there so many cars,",,,
B,and we have a belt line around Raleigh where we're trying to divert traffic.,,,
A,Huh.,,,
B,"And, um, you know, it's still, it's just surrounding the city,",,,
B,and you can actually see it.,,,
B,"There's a couple of, uh, tall buildings in Raleigh,",,,
A,Uh-huh.,,,
B,"and, and you can actually, you know,",,,
B,"they're blurred,",,,
B,"they're even dark,",,,
B,and what it is is the pollution.,,,
A,Huh.,,,
A,"What do you think of that, uh, the greenhouse effect that's going on?",,,
B,Well I guess that's the fluorocarbons,,,
A,Yeah,,,
B,"and, uh,",,,
A,that's causing the hole in the ozone.,,,
B,Uh-huh.,,,
B,"Yeah,",,,
B,that's very serious.,,,
B,"I mean, we can, we're even feeling the effects of the weather from, uh, uh, the shift in the jet stream.",,,
A,Uh-huh.,,,
A,"It, it is scary though, isn't it?",,,
B,Oh yeah.,,,
B,"I mean, uh, the last two, uh, years, our winters have been absolutely nothing.",,,
A,Right.,,,
B,"I mean, maybe, one snow.",,,
A,"Well, all right,",,,
A,North Carolina.,,,
A,"That's up there by Kentucky, isn't it?",,,
B,Kentucky?,,,
A,Uh-huh.,,,
B,"Uh, North Carolina is all the way on the east coast.",,,
A,Okay.,,,
B,"It's further west than Georgia,",,,
B,"it's, uh, right below Virginia.",,,
A,Okay.,,,
A,"Well, Kentucky's next to Virginia, I'm pretty sure.",,,
A,"Well, I'm from Kentucky,",,,
A,I should know,,,
A,"but, I don't,",,,
A,I'm sorry.,,,
A,"But Kentucky, we use to have severe, I mean, just real cold, cold winters",,,
B,Uh-huh.,,,
A,and we'd have three and four feet of snow.,,,
A,"Course here in Texas they don't have snow,",,,
A,they don't know what snow is.,,,
A,They freak out when there's snow on the ground,,,
B,Uh-huh.,,,
B,Originally I'm from Texas,,,
B,"so, I mean Amarillo.",,,
B,"So, uh,",,,
A,"Oh, Amarillo?",,,
B,Uh-huh.,,,
A,Well that's close to here.,,,
B,"Yeah,",,,
B,real close.,,,
A,How long have you been in Raleigh?,,,
B,"Um, I've been out of Texas about ten years.",,,
A,"Well, how old are you?",,,
B,"Oh, twenty, uh, seven.",,,
B,I almost forgot my age.,,,
A,Okay.,,,
A,"Well, we're the same age.",,,
B,"Oh, really?",,,
A,"Yeah,",,,
A,"I forget my age all the time,",,,
A,so that's okay.,,,
A,"It's, I think it's just something that goes with the territory.",,,
B,Um,,,
A,"But to me, Texas, see and Kentucky, we had to have ice on the ground for them to close school.",,,
A,Okay?,,,
B,Uh-huh.,,,
A,"In Texas, I'm serious, if it gets cold and it looks like it's going to rain, I, I swear they close everything down.",,,
A,I just laugh.,,,
A,"I mean, I do,",,,
A,"they get, I mean,",,,
A,and traffic slows down to nothing.,,,
B,"Actually, they've been doing the same thing here.",,,
B,"It's, you know, it's kind of funny,",,,
B,"they, um, I guess northerners are different,",,,
B,"but even, uh, North Carolinians, they don't know how to handle cold weather.",,,
A,"Oh, well, no",,,
A,"I'm from the north,",,,
A,"that's why I said we, in Kentucky, we,",,,
A,"I don't know,",,,
A,"you just get used to the weather,",,,
A,"and of course the people down in south, they they're not used to cold weather and stuff,",,,
A,"and, uh, it just,",,,
B,Uh-huh.,,,
A,"I don't know,",,,
A,I just laugh,,,
A,"every time they have a, every time they have snow, on the ground everything's closed up.",,,
A,"And you know, you can have snow on the ground and not be slick on the road",,,
B,That's true.,,,
A,"But, uh,",,,
B,Do you all have much pollution there?,,,
A,"No,",,,
A,"not really,",,,
A,"I mean, not to see it.",,,
