Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"Okay,",,,
B,"what, um,",,,
B,do you watch much T V,,,
B,"or, you know.",,,
A,"Um, no,",,,
A,I don't watch much T V.,,,
A,"Sometimes, um, usually the reason I will turn it on is to hear the news.",,,
B,"The news,",,,
B,yeah.,,,
A,"But I don't think of that every day,  even.",,,
B,Uh-huh.,,,
A,"Um, I think I get most of my current events,",,,
A,"well, I get them from everywhere.",,,
A,"I sometimes watch T V if I,",,,
A,I guess I watch T V if I haven't read the paper that day.,,,
A,We don't get a paper,,,
A,"but I work, um, at a,",,,
A,I teach a college class,,,
A,"and, uh",,,
B,"Oh, uh-huh.",,,
A,"there's a,",,,
A,the library has a paper.,,,
A,And so I often drop in on a break and and read it.,,,
B,Yeah.,,,
A,And I keep the radio on quite a bit when I'm home.,,,
B,Uh-huh.,,,
A,"And then I, I figure if there's big, big news, I'll hear it from my husband when he gets home or, someone else, you know.",,,
B,"Yeah,",,,
B,yeah.,,,
B,"Now I also,",,,
B,I get it from all over.,,,
B,"I watch the news every day,",,,
B,"and I we have a news,",,,
B,"you know, we get the newspaper, and, uh um, magazines, anything.",,,
A,Uh-huh.,,,
B,"You know, I'm,",,,
B,"I read a lot,",,,
B,"so I get,",,,
B,"um, you know, I'm, I'm really up on, uh, current affairs.",,,
B,"I get, you know the news and, and everything.",,,
A,Uh-huh.,,,
A,"Yeah,",,,
A,"what's your favorite news,",,,
A,do you get a news magazine,,,
A,"or,",,,
B,"Um, well, I'm not getting",,,
B,"no,",,,
B,I'm not getting any news magazines,,,
A,Uh-huh.,,,
B,"but, um, you know, as, as I said, I do,",,,
B,"it's, uh, it's easy to keep up on current you know on you know, especially when you, um you know, you get a paper every day.",,,
A,Yeah.,,,
A,"Yeah,",,,
A,we've got.,,,
A,Uh-huh.,,,
A,"Yeah,",,,
A,"yeah,",,,
A,exactly.,,,
B,"And, uh.",,,
A,Are you satisfied with the quality of coverage?,,,
B,"Uh, I don't know",,,
B,Is there anything missing?,,,
B,"I, you know,",,,
A,"Yeah,",,,
A,it's kind of hard to know.,,,
B,"And I don't know, you know, what, what's, I mean, what are we supposed to, uh, compare it to you know, I mean, the quality, uh,",,,
A,Uh-huh.,,,
B,"whatever they tell you,",,,
B,"you know, I, uh, I guess I, I, you know, I'm satisfied.",,,
B,"I mean, I,",,,
B,"uh, you know, they, they're supposedly covering everything that happens,",,,
B,so,,,
A,"Yeah,",,,
A,yeah.,,,
B,you know.,,,
A,"Well, I do feel like, a little bit like,",,,
A,being from California and wanting to hear like,,,
A,"I've heard through the grapevine sometimes that there's been an earthquake or sliding or something,",,,
A,and,,,
B,"Oh, really?",,,
A,I don't ever hear it in the news here.,,,
B,Oh.,,,
A,Um.,,,
B,"Well, uh, sometimes it's such a,",,,
B,"you know, it's, it's so, um, slight, you know like the tremors are so slight that they don't even bother putting it in the paper.",,,
A,Yeah.,,,
A,Yeah.,,,
B,"But most of the the times I find that even if there are, you know, they do have like tremors out there, you know, there'll be a small article in the paper about it.",,,
A,Yeah,,,
B,"But, uh.",,,
A,"yeah,",,,
A,yeah.,,,
A,"I sometimes feel like, um, the Dallas paper and the DALLAS NEWS, um, the top headlines are always a murder, you know.",,,
B,"Oh, well.  That's what sells papers.",,,
A,That  that's because there's a high  crime rate.,,,
A,Yeah.,,,
A,Yeah.,,,
B,"That's, um, that's been like that since they, the first newspaper, you know",,,
A,"Yeah,",,,
A,"yeah,",,,
A,I'm sure.,,,
B,"You know, but, um, I don't know.",,,
B,"I, I guess I'm satisfied,",,,
B,"I don't, uh.",,,
A,Uh-huh.,,,
B,"I mean, what basis, you know, of comparison do we have really?",,,
A,"Yeah,",,,
A,really.,,,
B,"We don't get a, you know.",,,
A,That's true.,,,
A,We certainly get enough coverage.,,,
A,"I mean, we, we can get news,",,,
A,"you know, I mean, there's even the C N N channel where we can get world news twenty-four hours a day.",,,
B,"Oh, yeah,",,,
B,I was going to.,,,
B,"Sure,",,,
B,yeah.,,,
B,Sometimes you don't even want to be bothered with the news because it's all so bad,,,
A,Yeah,,,
B,"It's all so negative, you know.",,,
A,"Yeah,",,,
A,often times.,,,
B,But.,,,
A,So. Yeah.,,,
B,"Well, we have to keep talking, I guess",,,
A,"Well, no,",,,
A,I guess we can end.,,,
B,Oh.,,,
A,"Yeah,",,,
A,"it's just whenever we're, um.",,,
B,"Oh, is it really?",,,
A,Yeah.,,,
A,Have you always gone until the recording?,,,
B,"Well, yeah,",,,
B,"I don't, I don't, uh,",,,
A,Uh-huh.,,,
A,I guess we're not supposed to,,,
B,"I don't know,",,,
B,we're I guess we're supposed to wait,,,
B,or I don't know.,,,
A,Yeah.,,,
A,Uh-huh.,,,
B,"I,",,,
B,"you know, like one, uh, well,",,,
B,"was it last week, we were supposed to talk about gardening",,,
A,Uh-huh.,,,
B,"uh, and it was really funny,",,,
B,"I, I, I mixed it, made the call,",,,
B,and it happened to be my friend who lives a few blocks away.,,,
A,"Oh, really.",,,
B,"Yeah,",,,
B,and it was really.,,,
B,"We were laughing,",,,
B,"I mean. But, you know, we don't really do any gardening,",,,
B,"so like, that took like a minute",,,
A,Uh-huh.,,,
B,"and then we just talked about, you know, whatever, I mean.",,,
A,Uh-huh.,,,
A,Interesting.,,,
A,Yeah.,,,
B,"You know, I mean, some topics,",,,
B,"really now, you know, now, this topic, this is, I mean,",,,
B,"there really isn't much to say after you know, you, uh, you know, you, you tell the person what, uh, news there, uh, you know, where their, where they find their sources of information from",,,
A,Uh-huh.,,,
A,Yeah.,,,
B,"and then, you know, if it's, uh, if they're satisfied,",,,
B,"and that's about it, really.",,,
A,Uh-huh.,,,
B,It's hard to talk for five minutes on this,,,
A,Yeah,,,
B,"So, um.",,,
A,Yeah.,,,
A,"Well, I guess I can just say I, it bothers me that I hear a lot about, um, you know, on the news that,",,,
A,"well, it seems like, I don't know, some things are sensationalized or some things are, um,",,,
A,"you know, you'll hear one report",,,
A,"and then you'll hear that it, you know, they didn't, um.",,,
