Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Regarding, uh, taxes. I, you know,",,,
A,"taxes are really a necessary evil and, in a civilized society.",,,
A,"But really, people get upset at taxes because you, it's more efficient to do things yourself.",,,
B,Right.,,,
A,"And, uh, and so as, as a result, uh, you know, it's, it's a trade-off, you know, for the common good, you know. For, for the benefit of others, you know.",,,
A,"How much of your resource should you dedicate to, uh, making things work for others?",,,
A,"Have you, uh, you know, ever thought, you know, just how much of that money should, should go to other people that really don't deserve it?",,,
B,"Uh, well yeah",,,
B,"I know it's, it's a lot, you know that, uh, that I feel like, you know, just like you said, that, there's just so much that you can do yourself. That you take care of your own self that you don't need the money for",,,
B,"but they're giving it to other people that don't really need it either,",,,
B,but yet they accept it.,,,
A,"Well, the thing of it is, if I wanted to just, uh, you know, permanently become a book reader, I guess I could just, uh, you know, uh, go on public assistance, uh, you know   look for, uh, look for people to, uh, take care of me.",,,
B,Like so many people  do.,,,
B,Uh-huh.,,,
A,"And, uh, probably a good woman,",,,
A,right?,,,
B,Right,,,
A,"Just, you know, just, just con somebody to take care of me.",,,
A,And then you don't have to be on the tax roll.,,,
B,Right.,,,
A,"But, uh, but taxes are, are very difficult kind of thing",,,
A,and everybody really hates it.,,,
A,It was very timely.,,,
A,"I, I, I always over pay my, my deductions",,,
A,"so I wind up with my, getting money back on my, uh, from my, uh, withholding.",,,
B,Uh-huh.,,,
A,"So, uh, you know, that, that's always a smile.",,,
A,"But, of course, you know, I've, I've paid it in",,,
A,and I should calculate it better.,,,
B,Right,,,
B,You  are you in business for yourself?,,,
A,No.,,,
A,"I, I, I work for the F B I.",,,
A,"So I, I'm a federal employee.",,,
B,Right.,,,
A,Yeah.,,,
A,Guess I don't sound like it huh?,,,
B,"Uh, well, I",,,
B,no,,,
B,"I think that people that work for the government are just as against taxes as, as everybody else,  you know.  Unless you work for Internal Revenue",,,
A,"Yeah,",,,
A,I belong .,,,
A,"Oh I, I've got all four feet in the trough, you know, being a federal employee.",,,
B,Yeah.,,,
A,"And, and so, but, but I can understand that, uh, that, you know, the, uh, who gets benefits.",,,
A,"Like every, every time there is a, a bond issue you know, I vote no on every one of them.",,,
B,Uh-huh.,,,
B,Right.,,,
A,"I'm, I,",,,
A,"but there,",,,
A,"this is, this is, tax not tax revolt country.",,,
A,"I mean there's too many,",,,
A,"every one of us, most of us have our, have all four feet in the trough, you know. Plus our snout, right up to our ears.",,,
B,Yeah.,,,
A,"So, you know, it's not exactly that kind of a place that, that you want to, you know, get into a tax revolt situation.",,,
B,Right.,,,
A,"But, uh, uh, the, uh, the local taxes here, I, I,",,,
A,"in this particular area, uh, you know, I've, uh, I think I pay about, uh, oh thirty-five hundred for, for taxes on my four bedroom house, you know. And which is a lot of money.",,,
B,Right.,,,
A,"and, uh, and so as, as people get older and older, uh, you know, they think about retirement and that sort of thing",,,
B,Uh-huh.,,,
A,"and, and they, they're building old people's homes, uh, you know, at tax expense.",,,
A,"Well I think, you know, the old people ought to just bail out of here and go where it's cheaper.",,,
A,"At thirty-three hundred dollars or thirty-five hundred dollars I'm paying in taxes,",,,
A,"why I, I could go down to Bulverde and probably rent a, rent a house for that,",,,
A,right?,,,
B,"Yeah,",,,
B,that's right.,,,
A,"You know. In, in, instead, it's, it's the taxes here",,,
A,so.,,,
B,Yeah.,,,
A,"Course I don't know whether I want to go to Bulverde or not, you know or Seguin or someplace like that.",,,
B,Yeah.,,,
B,Yeah.,,,
A,"But, uh, there's certainly lots of inexpensive places where the services are poorer.",,,
A,"And, and I think really the only place you can really reduce the amount of taxes you pay is to move to an area where the services are poorer.",,,
A,"If you're not going to use them, then you want to be in, in environment.",,,
A,"That's a strategy I think that the people have to, have to take. Is, is how to be able to, to lessen their cost of living. You know,",,,
A,"I'm, I'm five or six years before I'm eligible to retire",,,
A,"and, and I'm saying well, you know, I really can't stay here,  uh, as a retiree.",,,
B,"After you retire,",,,
B,yeah.,,,
A,It's too expensive.,,,
B,Yeah.,,,
A,"I'm going to have go out and, you know, in, you know, East Fork someplace. And, and, do my thing, you know.",,,
B,Right.,,,
B,"My parents are in the same situation, you know.",,,
B,"They, their home is paid for",,,
B,"but still their taxes are so high, that, you know, my father doesn't feel like he can retire because they couldn't pay their taxes.",,,
B,"And they have no children in school or, you know, anything now.",,,
B,They don't use any of those services that a lot of the taxes go towards.,,,
A,Right.,,,
A,"They, they redecorated in nineteen seventy-five, you know.",,,
B,"Uh, yeah.",,,
A,"And they're not doing it again, you know.",,,
B,Yeah.,,,
A,"So. Well, it's certainly, uh, uh,",,,
A,you must be a T I employee.,,,
B,You must be what?,,,
A,You must be a T I employee?,,,
B,"No,",,,
B,I'm not,,,
A,"You're not a T I,",,,
A,who do you work for?,,,
B,"I, I don't work.",,,
B,I'm a student.,,,
B,I go to school.,,,
B,I'm in nursing school,,,
A,"You, you're,",,,
