Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"And I guess, the suggestion is that we maybe talk about a menu for a dinner party, if we wanted to do something like that or, share recipes or something, um.",,,
B,"Yes,",,,
B,uh-huh.,,,
B,sure.,,,
B,"Right,",,,
A,Are you one who gives dinner parties very often?,,,
B,No.,,,
A,"No,",,,
A,nor am I.,,,
B,I avoid them with all,,,
A,"They are a lot of work,",,,
A,that is for sure.,,,
B,"Yeah,",,,
B,"they are,",,,
B,"I mean I do them,",,,
A,Yes.,,,
B,but they are a lot of work.,,,
A,Yeah.,,,
B,"I usually have them when I, there is a special event in our lives",,,
B,"and I, I make a big deal out of it for them.",,,
A,Yeah.,,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,"And, uh, I think I am most, uh, happiest with my most, familiar foods that I know are successful.",,,
A,Yeah.,,,
A,"Right,",,,
A,yes.,,,
B,"You know, and I have, I make my own pies and pie crust",,,
B,"and, you know, I can make my pies from scratch,",,,
A,Uh-huh.,,,
B,I do not need a recipe to follow.,,,
B,"And, uh,",,,
A,"Oh, that's great.",,,
A,"You sound like my mother who has been,",,,
A,"well I bake pies too,",,,
A,but my mother was always the famous pie baker in the family,,,
A,"and she has the same, the same technique,",,,
A,"I mean, I guess after many years of doing it, you just,  kind of do it second nature.",,,
B,"Yeah,",,,
B,you just know from heart.,,,
B,I had one of the ladies at church that tasted my coconut cream pie,,,
B,"and she said make me one,",,,
B,and I made her one.,,,
A,Uh.,,,
B,"And when I, when she gave me back the plate, she said ""I did not share this with anybody"".",,,
B,"And I thought whoa, that was a big pie.",,,
A,"She enjoyed it, huh",,,
B,Yes,,,
A,"Well, there is a woman in our choir, who is nearly famous for her apple pies,",,,
B,Uh-huh.,,,
A,"and, uh, we had a, a, an auction one time at the church",,,
A,"excuse me, and, uh, one of her pies was auctioned for fifty dollars",,,
B,"My word,",,,
B,she must have a great pie recipe then.,,,
A,"Well, I think I, I have had it once",,,
A,"and it has been a few years ago,",,,
A,"but I do recall that it was quite good,",,,
A,"so, uh,",,,
B,Wonderful.,,,
A,Yeah.,,,
A,"So, that is her specialty, uh,",,,
A,"I like to bake, uh, also,",,,
