Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Well, the weather has been, certainly has been hot",,,
A,and it's been humid.,,,
A,"I don't remember a year in a long time that the humidity has stayed up this high for, uh, this late into, uh,",,,
A,"well, it's not really late into the summer,",,,
A,"but the, the humidity has hung around all of June.",,,
B,Yeah.,,,
B,Are you native to this area?,,,
A,"No,",,,
A,"I grew up in Michigan, But I've been, I've been in Texas for fifteen years. *sd",,,
B,"Oh, okay.",,,
B,Uh-huh.,,,
A,"So, uh, but, you know, I know the summers get hot",,,
A,"but it certainly, uh,",,,
B,Uh-huh.,,,
A,this humidity has just really hung on there.,,,
B,Yeah.,,,
B,"Yeah,",,,
B,"it seemed like, well, you know, last year was so strange having all those heavy, heavy rains in April",,,
B,and this year we really didn't have heavy rains until May.,,,
B,Kind of like pushed the season back a little farther,,,
B,and now it's kind of lingering with kind of still a bit of humidity,,,
B,"and it just tried to rain,",,,
B,"I mean, I was coming in from my car just a few minutes ago",,,
B,and it was trying to rain which seems strange to have it raining in July.,,,
A,Yes.,,,
B,"Normally we don't have too much, uh, humidity or, or, uh, rainy time when it's past June.",,,
A,"Oh, that's right,",,,
A,that's right.,,,
A,"I can remember it not,",,,
A,it's really August that it happens.,,,
A,You get those great big cracks in the ground where it's been so dry,,,
B,Right.,,,
A,and it just gets so dry,,,
A,"and, the earth opens up.",,,
A,I can remember the first year I moved here,,,
B,Uh-huh.,,,
A,"and it didn't rain,",,,
A,I moved here like in late August,,,
A,and it didn't rain from August until December,,,
A,"and, I went home and told it just doesn't rain in Texas.",,,
A,"I mean it was great after growing up in Michigan and not, and you know, every day was cloudy,",,,
A,almost every day was cloudy,,,
A,"and I, you sort of forget how much it did rain",,,
A,"and coming here and then it didn't rain,",,,
A,it was just wonderful.,,,
B,"Well, yeah,",,,
B,"see I, I lived in, uh, Ohio mainly.",,,
B,"I lived in, uh, Pontiac just a little while before I came down here",,,
A,"Oh, yeah.",,,
B,"and, you know, so many times when you were trying to schedule outdoor activities, you just never knew if it was going to be a go or not because of the weather.",,,
B,It might rain on your little parade.,,,
A,"That's right,",,,
A,that's right.,,,
B,"You know, and here it was like, pretty much you could schedule some activity outside anytime",,,
B,and you really didn't have too much of a chance of it getting rained out.,,,
A,Yeah.,,,
B,You could pretty much do whatever you wanted to do.,,,
A,That's right.,,,
B,What part of Michigan were you living in?,,,
A,"Oh, I grew up in Dearborn which is a suburb of, of Detroit.",,,
B,Okay.,,,
B,"Yeah,",,,
B,yeah.,,,
A,"You probably know where that is because I know where Pontiac is, Anyway,",,,
A,yeah.,,,
B,What brought you down here?,,,
A,"Oh, a teaching job.",,,
B,So you teach in Plano schools?,,,
A,"Yeah,",,,
A,"I did, I did for a while,",,,
A,uh-huh.,,,
A,"So, I'm home with, home with two children, So,",,,
B,Oh.,,,
B,Okay,,,
A,New career. New career,,,
B,Okay.,,,
A,"but, uh, anyway,",,,
A,"so that kind of, uh,",,,
A,"well, I had been down here to visit",,,
A,"so I school and said hey, let's, you know, find a place that has a nice job",,,
A,"and, uh, that's how it worked out.",,,
B,"Well, yeah,",,,
B,"I think a lot of people were, uh, leaving Michigan all about the time I came here in the early eighties",,,
B,and it seemed like it was almost a mass exodus.,,,
A,"Oh, yeah.",,,
B,"You know, the, the little joke about, will the last person leaving Michigan just turn out the light",,,
A,"Oh, well, it's a nice place, you know,",,,
A,"I mean it's, it's a nice, that's a nice place, though.",,,
B,"Well, you know, I, I said I lived in, uh, the Pontiac.",,,
B,"I didn't live in the city of Pontiac,",,,
B,I lived to the west of it.,,,
B,"Uh, I forget the, the county,",,,
B,but you know where all the lakes are around there.,,,
A,"Okay,",,,
A,sort of.,,,
B,I lived in an apartment complex on one of the lakes.,,,
B,It was real close to where I worked.,,,
B,It was only like four miles to work,,,
B,and it was wonderful being on the lake like that.,,,
B,"You know, in the summer, you feel like you're, you know, on a vacation all the time because you're right on a lake",,,
B,"and everybody's, you know, out enjoying the water and such,",,,
B,"and, uh, in the winter time the lakes froze over,",,,
B,you could still kind of go sledding and such out there,,,
B,but I thought it was just really neat to be out there on all those lakes.,,,
B,There's lots of really small ones out there.,,,
A,Yeah.,,,
B,"You know, like maybe a mile, two long.",,,
A,Yeah.,,,
B,"That's enough to, uh, do some boating",,,
A,That's right.,,,
B,and it was lots of fun.,,,
A,"That's right. Which is,",,,
B,Um.,,,
A,"well, I think it's, I think it's toward Ann Arbor,",,,
A,"so it's probably out in that direction,",,,
A,but that's the only one I probably could name after all these years,,,
B,Uh-huh.,,,
A,"so, But, uh,",,,
B,"Yeah,",,,
B,yeah.,,,
B,"But it was, yeah, just lots of little lakes",,,
B,"and, of course, it was, you know, a little more expensive to live on the lake,",,,
B,but I just thought that was grand.,,,
B,"And I think a lot of people didn't really know that there were all those lakes out there unless you were from that area and kind of spotted them,",,,
B,but there was quite a few lakes all around there.,,,
B,"It seemed like, it was almost like you were living on an island",,,
B,there was so much water around where I was.,,,
B,"I said I wasn't close to downtown Pontiac,",,,
B,"I was way out to the west maybe four or five miles from, from the city limits",,,
B,and it was really nice out there.,,,
A,Yeah.,,,
B,"We had, uh, Pine Knob you know, to go skiing and stuff.",,,
A,Oh.,,,
A,Right.,,,
A,Right.,,,
B,So there were things around there.,,,
B,Really was pretty nice.,,,
A,"Sure,",,,
A,"sure,",,,
A,"and isn't that where they have a summer music festival there, too?",,,
B,"Right,",,,
B,right,,,
B,in the summertime they have musicals there,,,
B,and in the winter time they make snow and have a ski slope.,,,
A,"That's right,",,,
A,that's right.,,,
A,"I know, we used to,",,,
A,"we, we didn't do a lot of it,",,,
A,"but we did. We did,",,,
B,"Yeah,",,,
B,yeah.,,,
A,so those are always fun.,,,
A,"And Alpine, was it Alpine was another ski slope that we went to, It was nice.",,,
B,Uh-huh.,,,
B,"Uh-huh,",,,
B,uh-huh.,,,
A,"I always tell people that in the winter we use, we used to, uh,",,,
A,"my dad would kind of bank up the snow in the backyard and turn the hose on, you know, make a pond in the backyard for us.",,,
B,"Oh, yeah,",,,
B,yeah.,,,
A,"So but, uh, you know, we probably did some ice skating on it,",,,
A,"but then it chipped, chipped",,,
A,"and, you know, it would melt or whatever and get pretty uneven",,,
A,"so,",,,
B,"Yeah,",,,
B,yeah.,,,
B,We used to have a,,,
B,"Christmas time, uh, some of our relatives would come up from Alabama,",,,
B,and I think most times we would have snow around Christmas,,,
B,and the kids when they were young would just go nuts.,,,
A,Yeah.,,,
B,"You know, because they were from Alabama where it never snowed",,,
A,Oh.,,,
