Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay, you say you're going to buy a new car.",,,
B,"Well no,",,,
B,it's probably going to be a very old used one.,,,
B,"My husband had an accident in my car a little over a week ago,",,,
A,Uh-huh.,,,
B,"and I drove a nineteen seventy-seven, um, B M W",,,
B,and so I believe,,,
B,"and I'll know the answer today, that they're going to total it.",,,
B,I think that it will cost more to fix it than it's probably worth.,,,
A,Yeah.,,,
B,"But I'm not interested in having any car payments,",,,
B,"so I actually went last weekend with,",,,
B,my father was in town,,,
B,and we went and looked at used cars around town.,,,
B,"Uh, and I, you know, I found like a nineteen eighty-four Regency Ninety-eight with only forty-six thousand miles on it",,,
B,"and that was pretty good condition, uh.",,,
A,Yeah,,,
B,"But I also found a nineteen eighty Volvo, uh, station wagon that was in just super condition.",,,
A,Right.,,,
B,"I mean there's not a dent on the outside body,",,,
B,the inside is clean,,,
B,it's had the same owner for years.,,,
A,Right.,,,
B,"It, it has about eighty thousand miles on it",,,
B,"but that's all right, you know,",,,
B,"the engine's in excellent shape,",,,
A,Uh-huh.,,,
B,and I think it would last me probably another fifty or sixty thousand miles.,,,
A,Yeah.,,,
B,"So, I guess I'm kind of in limbo waiting to see what the insurance is, you know, company is going to do, to see whether or not I can get one of these cars.",,,
B,"I don't want a new car though,",,,
B,a new car payment.,,,
A,"Yeah,",,,
A,"I, I understand that.",,,
A,"We, uh, just paid off one, my wife's car, uh, I guess, early last year",,,
A,"and so we're, you know, enjoying not having that, that payment every, every month",,,
A,"and, but it's getting up in age, uh,",,,
A,"we're trying to hold out a little while longer, uh,",,,
A,"we've got a, a a daughter who's almost two now,",,,
A,"so, we're getting to the point where we really kind of need something a little bigger than what we've got,",,,
B,Um.,,,
A,"but, uh, so I guess if we, when we do buy another car it'll, it'll be something that we can, uh, kind of grow into a little bit.",,,
B,Uh-huh.,,,
A,"It's, it's tough on trips because, uh, anytime we, we're getting ready to go anywhere it's, uh, you know, it's, uh, try, like trying to put a puzzle together to make sure you get everything in the car, you know, cause it's,",,,
B,"Well not only that, needing the room, you know, we finally ended up buying a Dodge Caravan here about two and a half years ago, because I too, have very small kids.",,,
B,"I, I have one that's now,",,,
B,well she'll be four in September and then a little boy that's just turned two.,,,
A,Uh-huh.,,,
B,And you know it's like you go on a trip,,,
B,"and, you know, you pull over to the side of the road, throw them on the hood, change a diaper and keep going",,,
B,And I wanted something that I could maybe walk through and get to them,,,
B,"and,",,,
A,"Right,",,,
A,"that's what,",,,
A,"I, I ideally, I would like that, in fact, uh, you know, I, I've, I've thought of that possibly, uh,",,,
A,"I don't know that my wife would go for it,",,,
A,"but You know, I would, I'd like to do that.",,,
B,Well.,,,
B,Yeah.,,,
A,"I, I have a truck myself",,,
A,"and I'll, I'll take, you know,",,,
A,"a truck's a thing that you, you need when you need it,",,,
A,"but, you know, the rest of the time you wonder, you know, could I use something else.",,,
B,Yeah.,,,
B,Yeah.,,,
A,"So, I, I've still got a couple years payments on it.",,,
A,"I may,",,,
A,"uh, if we can hold out til then, you know, I may get, get to where I need a something else, maybe, maybe buy a van, because they are, really, really nice for, for long trips especially.",,,
B,We have definitely put a lot of use in on ours,,,
B,"and I understand, it is too expensive to have two car payments.",,,
B,"See that was the problem, my B M W was paid for,",,,
A,Uh-huh.,,,
B,and my husband's been in business for himself for several years,,,
B,"and so he can depreciate cars,",,,
A,Right.,,,
B,but you,,,
B,used to be you kept them three years.,,,
A,Right.,,,
B,Well when they did all the tax law changes you had to keep them five.,,,
A,Right.,,,
B,"So I was trying to keep my B M W in tact, uh, for three more years. So that then I could take the van,",,,
A,Um.,,,
B,and we'd trade my car in on a new car for his business.,,,
A,Right.,,,
B,And so basically that's what I'm looking for in a used car. Something that's going to last me at least three years.,,,
B,"Well if I can pull a deal on this Volvo, you know, it will last me longer than that.",,,
B,"It will actually last me quite a while,",,,
B,but I don't know how families afford two new car payments.,,,
B,"It's just, it's outrageous.",,,
A,I don't either.,,,
A,"Well, my wife's car is probably around five years old now,",,,
B,Uh-huh.,,,
A,"and it's, it's got, oh, uh,",,,
A,"I guess it must have seventy or eighty thousand miles on it, you know,",,,
A,"and so it, it's getting,",,,
A,"it's not, not in bad shape",,,
A,"it's, it's, you know, she's kept it up real well,",,,
A,"but, uh, you know, it's, it's getting to the point where we really need to do something with it, you know, if we're going to get anything out of selling it.",,,
B,Uh-huh.,,,
B,That's right.,,,
A,"So, I'm, I'm, uh, I'm, I'm hoping we that we can work something out here.",,,
A,"We've got other bills that kind of precede, or preclude us buying, something, buying something else.",,,
B,Know how that goes in singing whisper type,,,
B,"It's the pits,",,,
B,isn't it?,,,
A,It really is,,,
A,"and, you know, and you can't, uh, you can't afford, you know, a, a car payment now.",,,
A,"It just, will wipe you out every month,",,,
B,That's right,,,
A,"it's almost getting to be like the house payment, you know.",,,
B,"I know,",,,
B,"you can't find what you used to,",,,
B,"could find something for, you know, seventy-five, a hundred dollars a month.",,,
B,It might not be brand new,,,
B,"but it was a decent car,",,,
A,Right.,,,
B,and you just almost can't find that payment anymore.,,,
A,Right.,,,
B,"So, I understand that, it's, it's kind of hard to go do.",,,
B,"Well if you do look at them, I really recommend the Dodge Caravan.",,,
B,"We've had wonderful,",,,
