Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"Real problem the last few days, one of their, uh, young hopeless stars has apparently ruined his knee for this season,",,,
B,it was a catcher.,,,
A,Uh-huh.,,,
B,And they really don't have an excess of catchers,,,
B,"and it's really kind of, kind of late to, you know, to start, be trying to trade for somebody, especially with the salary cap that the Rangers have.",,,
A,Yeah.,,,
B,They're not the highest paying ball team around.,,,
A,"Oh no,",,,
A,"no,",,,
A,"they're not, are they.",,,
B,"But I, you know, I would, I would gladly take the salary of most of the guys, I'll tell you.",,,
A,"Oh, goodness,",,,
A,"I would too,",,,
A,"even the bench warmer, I would.",,,
B,"Yeah,",,,
B,that's right.,,,
B,I really haven't been an active Ranger fan in several years.,,,
B,"I used to go, take my son, you know,",,,
B,"when he was in high school, he enjoyed going to baseball games.",,,
A,Uh-huh.,,,
B,"I'll have to admit I kind, I kind of went more to see, to see the other team a lot of times than I did the, did the Rangers,",,,
A,"Uh, yeah.",,,
B,"But, I think they're doing better.",,,
A,"Well, I do to, uh,",,,
A,"I have boys, you know, like eight and eleven",,,
A,"and we go quite often, to watch the Rangers.",,,
B,"Yeah,",,,
B,I can imagine.,,,
B,I used to love to play baseball when I was a kid.,,,
A,Uh-huh.,,,
A,"Oh yes,",,,
A,we're heavy into that too.,,,
B,I think it's more fun to play than it is to watch.,,,
A,"Oh, I do too.",,,
B,Yeah.,,,
A,"And I think, uh, what caught so many of our attentions last year was that Nolan Ryan, you know,",,,
A,yes.,,,
B,"Oh of course,",,,
B,of course.,,,
B,"As a matter of fact I read in the sports page this morning,",,,
B,"he just pitched his first, uh, exhibition game a day or so ago,",,,
A,Uh-huh.,,,
B,"and he pitched five, uh, yeah, five full innings.",,,
B,"That was almost unheard of for a pitcher to, you know, to start out that strong.",,,
A,"Yeah,",,,
A,"yes,",,,
A,uh-huh.,,,
B,"no big deal, you know,",,,
B,it's just part of a day's work.,,,
A,"Yeah,",,,
A,"I know it,",,,
A,"yeah,",,,
A,yeah.,,,
B,"He's something else,",,,
B,he really is.,,,
A,"He really is an, you know,",,,
A,"as far as predictions and stuff, I really think the Rangers may come out real strong this year.",,,
