Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Well, I personally don't have any problem with, uh, drug testing employees or potential employees, do you?",,,
B,"Um,",,,
A,"I  mean, basically?",,,
B,"Basically, no.",,,
A,Okay.,,,
A,"I don't,",,,
A,I really can't disagree with it.,,,
B,"I, I, uh, uh,",,,
B,"the policy that T I has, I think is, uh, uh, very fair.",,,
A,Uh-huh.,,,
B,"Um, I,",,,
B,"they first had a policy where they, uh, would test new employees",,,
B,"and, then since I've been with them the last four years, uh, there's been in the last year, year and a half, um, they're doing random testing of all employees.",,,
A,Uh-huh.,,,
A,I think that's really the only fair way to do it.,,,
B,Yes.,,,
A,I really think it ought to be,,,
A,"you know, Junkins all the way down.",,,
B,"And it is,",,,
B,"it,",,,
B,and from what I understand it is Jerry Junkins all the way down.,,,
A,"Right,",,,
A,"as a matter of fact, I want to think they took the top managers first,",,,
A,isn't that a fact?,,,
A,"I've been retired from T I about a year,",,,
B,Uh-huh.,,,
A,"but  the program, you know, was still fairly new.",,,
A,"I guess it had been going on, maybe almost a year,  before  I retired,",,,
B,Uh-huh.,,,
A,"so I was not, uh, ever called upon to do a drug test.",,,
A,"I certainly wouldn't object to it,",,,
A,"and I think random is probably, you know, the only really fair way to do it.",,,
B,Yeah.,,,
B,"Um, I like it because, um,",,,
B,"you know, I, I, I grew up in the sixties,",,,
A,Uh-huh.,,,
B,"and,  and,  uh, you know, I, I saw,",,,
A,Uh-huh.,,,
B,"you know, I know my friends who were you know, druggies and,  friends  who weren't",,,
A,Uh-huh.,,,
B,"and, and, uh, you know, it's, I think it's a real problem,",,,
A,Uh-huh.,,,
A,"Oh, I,",,,
A,absolutely.,,,
B,"and I think  it, and I think it's causing us a lot of trouble and,  and  a lot of problems.",,,
A,Yeah.,,,
A,Uh-huh.,,,
B,"And so I'm hoping that, uh, a lot of other companies will, will follow the same path.",,,
A,"I don't think they'll have much choice, do you?",,,
B,"Um, probably not.",,,
A,"Especially if they have anything do with, you know, government contracts, or anything.",,,
A,"As matter of fact, I want to believe that the, uh, defense department more or less mandated that people, you know, who work on defense contracts, you know,   do some sort of, you know, drug testing.",,,
B,Uh-huh.,,,
A,I think that's really what maybe prompted T I to do it.,,,
A,"I was in the, uh, Defense Electronic Division when I retired.",,,
A,"I know it was, a, you know, it was a real hot, hot item there.",,,
A,"I think, I want to think maybe they, you know, really got some nudging from, you know, D O D to do this sort of thing.",,,
B,"Yeah,",,,
A,Uh-huh.,,,
A,Yeah.,,,
A,"So you you know the atmosphere, then.",,,
B,Yep.,,,
A,"So, yeah.",,,
B,"Very aware  of it.  uh,  like, you know, school systems, and that kind of thing.",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,"Right,",,,
A,I agree.,,,
A,"I,",,,
