Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"So, uh, do you happen to be working for a large firm?",,,
B,"Well, it's about three hundred and fifty people.",,,
B,"I guess that's not large compared to some,",,,
B,but it's big enough.,,,
A,Uh-huh.,,,
B,"And they have a, they don't have any kind of pension plan where they contribute anything",,,
B,and I wish they did.,,,
A,Yeah.,,,
B,"You know, they have a four O one K,",,,
B,but I put all the money into it.,,,
A,Uh-huh.,,,
B,They don't add anything.,,,
B,What about you?,,,
A,"Uh, I work for a fairly large company.",,,
A,It's got eight thousand people.,,,
B,Uh-huh.,,,
A,"And, uh, we do have health insurance.",,,
A,"We don't have four O one K plan, stuff like that,",,,
A,"but we do have, like, retirement.",,,
A,"They kind of match up to, you,",,,
A,"if you put six percent, they match up to six percent,",,,
A,and then the rest is whatever you want to put in. If you put more than that or something like that.,,,
B,"Oh, that's a pretty good deal.",,,
A,It's not bad.,,,
B,"Now, how long does it take for your contribution to vest?",,,
A,"God, I don't know.",,,
A,It's probably a long time,,,
A,"I'm sure it's not till like twenty-five years, thirty years.",,,
B,"Yeah,",,,
B,"the place I work at's, health insurance is kind of expensive.",,,
B,"It's like hundred bucks a, a month or something for a family.",,,
A,Yeah.,,,
A,"Huh, well, I guess what we have is like a what they call a flex benefits plan where you, you get like a certain amount of dollars",,,
A,and then you spend it on a cafeteria of whatever you want or need.,,,
A,"Otherwise you can, uh, guess you can put, also put money, hold money back and then either use or lose it and that doesn't get taxed or can just have that money, you know, put in your paycheck.",,,
B,"Yeah,",,,
B,"we have one of those use it or lose it plans, too, where, uh, they'll basically pay for, uh, you know, child care type, uh, expenses.",,,
B,"I can send in a, uh, can send in a request for payment",,,
B,"and they'll, uh, and they'll send me, a check for the amount they withheld.",,,
B,"That's pretty good, you know.",,,
B,"It's, uh, it saves a third off on taxes or something.",,,
A,Yeah,,,
A,"well, it depends on which company you work for.",,,
A,"I know that, like, the, the, the one plan that everyone seems to be in, in my place is, uh, you know, you, uh, think you call it plan D",,,
A,"another example like I guess it's alzheimer's Deductibles are really high,",,,
A,"it's like fifteen hundred dollars,",,,
A,"but if you go for the other ones you're paying too much money for them because it's unlikely, if you're relatively, uh, healthy, then it's really unlikely that you'd use that much, amount of money, you know.",,,
A,"So, it, someone did start a cost benefit analysis,",,,
A,"and ends up the best is to take a high deductible and, and take a loss, whatever happens to be, if you happen to be a healthy individual",,,
B,"Yeah,",,,
B,"I guess,",,,
B,"uh, on the other hand, you know, I, I had a similar, had a similar health plan",,,
B,"and, uh, one of my kids was in a car accident",,,
B,"and, uh I had, wound up having to pay for, you know, a bunch of doctor visits and stuff out of my pocket because of, you know, no, no insurance policy happened to cover it, which is,",,,
A,Um.,,,
A,Really?,,,
A,"You mean, not even your, your, your car insurance?",,,
B,"Well, it, it got all screwed up because I had a high deductible on the health insurance, no fault here,",,,
B,"and, and I had a high deductible on the on the, uh, on the car insurance",,,
B,"and then you know, we just goofed up the medical insurance and the car insurance and stuff and blew it",,,
A,"Oh, that's too bad.",,,
B,"Oh, well.",,,
A,Yeah,,,
A,"uh, well, I don't know,",,,
A,"I think other than health insurance, I think, uh, you know, an extra week of, uh, time off would be nice.",,,
A,I only get two weeks.,,,
B,"Yeah,",,,
B,yeah,,,
B,my place you get two weeks when you start,,,
B,"and then every, every year they give you an extra day until you've got four weeks.",,,
A,"Oh, that's nice.",,,
A,"We don't get them till, till your seventh year of service till you get an extra week.",,,
B,Aye.,,,
B,That's a long time.,,,
A,"Yeah,",,,
A,"it's, uh,",,,
B,"Yeah,",,,
B,"especially in the kind of engineering job I'm in, you know, companies don't stay afloat that long",,,
B,"and, and they,",,,
A,"Uh,  with the telecommunications type of company, supposedly you, used to be much more stable.",,,
A,It's a lot less stable than it used to be.,,,
A,They used to have job security,,,
A,but now they don't.,,,
B,So you work for Bell or something like that?,,,
A,"Yeah,",,,
A,"it's the Bell Corps, which is, uh,",,,
B,Right.,,,
A,Yeah.,,,
B,Right.,,,
A,"So, I don't know,",,,
A,"it's, it's, uh, no longer",,,
A,"So that's what,",,,
A,"I think it's still based on the old model of,",,,
A,"and, and now they don't, uh,",,,
B,A lifelong job security,,,
B,"telephone pioneers of America,",,,
A,Yeah.,,,
B,"all that stuff, huh.",,,
A,"Yeah,",,,
A,"but they, no, no longer",,,
A,I don't think so.,,,
B,Right.,,,
A,"Uh, hearing a",,,
A,"there's always, they're always laying people off, which is another benefit that you can have other than salary is trade that off for security.",,,
B,"Is it, I mean, does it,",,,
B,"they must have pretty good severance, though, huh?",,,
A,"Oh, I don't know,",,,
A,"we don't, we haven't been doing layoffs.",,,
A,"We've been doing, uh, down sizing with, uh, getting rid of extra layers of management.",,,
A,"And, uh, I don't know what they do for those people.",,,
B,"Mean the, the, the management they get rid of?",,,
A,"Some of it,",,,
A,yeah.,,,
B,Um.,,,
A,"There's too many manage, too many chiefs and not enough Indians",,,
A,"but,",,,
B,"Oh, they, they put,",,,
