Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay,",,,
A,where does she live?,,,
B,"Uh, on Rutherford.",,,
A,Rutherford.,,,
A,I don't know that.,,,
B,"It's, uh, corner of New York uh, just west of Mayfield.",,,
A,Uh-huh.,,,
A,"It's, oh, oh, south and, okay,",,,
A,"yeah,",,,
A,"I know where you, I know the area.",,,
B,Uh.,,,
A,"Right,",,,
A,"that's kind of on the other side of town,",,,
A,so our kids probably never went to school together or anything,,,
B,"Oh, okay.",,,
B,"Oh, they're, they're little ones",,,
A,"Oh, well,  I've got one in college",,,
B,Oh.,,,
A,By now.,,,
B,"Let's see, we're on government,  whether  we think it's honest  or can be.",,,
A,Right.,,,
A,Whether it is  possible to have an honest government. I'm beginning to think it's not.,,,
A,What about you?,,,
B,"I,  I don't think under the way the system is right now, it is.",,,
A,I don't either.,,,
A,"I, I think,",,,
A,"uh, even if people have good intentions, I think uh, power corrupts or something to a certain extent,  you know.",,,
B,"The  ultimate power, ultimately corrupts.",,,
A,"Yeah,",,,
A,"it seems like, uh, maybe more of them come in with good intentions,",,,
A,"but it's just so enticing,",,,
A,"and a lot of corners being cut and the special deals available, because they're in on the know , you know",,,
B,"I don't know  if,  there is enough money that you could pay them  just,  you know X amount of money to keep them honest.",,,
A,Oh.,,,
B,"I just, I just don't, uh,",,,
A,Right.,,,
A,"I mean, you even see people on a small scale cheating when they have certain positions,",,,
A,you know what I mean?,,,
B,Right.,,,
A,"Little  bitty, little bitty positions in your own home town, and they'll cheat somehow or, you know, bend the rules, use their power.",,,
A,So maybe it's just man's nature,,,
B,"We had, uh, here in Oklahoma we had a few years ago a major, uh, corruption on, on our county commissioners",,,
A,Uh-huh.,,,
B,"and there were several counties, uh, including the one I was in, that lost every one of their county commissioners",,,
B,"and, I mean, it was to the point of not just losing their job, but going to jail.",,,
A,"Oh, my word.",,,
A,"Oh, wow.",,,
A,"What were they doing  taking some,",,,
B,"Oh, they were  taking kickbacks.",,,
A,"Oh, no",,,
B,Yeah,,,
A,"Oh, gosh.",,,
B,"Just a little here, a little there.",,,
A,"Yeah,",,,
A,right,,,
B,"Major amount here, a major amount  there.",,,
A,Right,,,
A,Oh.,,,
B,"But I think there was something like, you know, thirty or forty commissioners that ended up going to jail.",,,
A,"Um. We haven't had that big a scandal in Arlington,",,,
A,but we do have the people that work for the convention center were falsifying records.,,,
A,"In other words, they'd go out and have a big, lavish dinner and then put somebody's name down that they supposedly had entertained,",,,
A,"but that person wasn't even anywhere near there, you know.",,,
A,Some of them weren't even in the same city.,,,
A,"One of them had, had cancer and died",,,
A,"and I mean, that was our biggest scandal for the last few years, I think.",,,
B,"Uh, that's, that's small scale.",,,
B,"I don't know, you know,",,,
B,"I really don't know what could be done.  Uh,",,,
A,"I don't,  I don't either. Uh, to make it totally honest.",,,
A,"Uh, I think there's, there's always going to be some way somebody can cut a corner, uh.",,,
A,"However, the things that have gone, gone on in the last couple of years, we can't afford too many of those, you  know, the  the HUD mess or the S and L.",,,
B,That's  right.,,,
A,We could almost not afford such terrible corruption.,,,
B,"The cover-ups and,",,,
A,"Right,",,,
A,right.,,,
A,"I think that, uh, Reagan and Bush were up to their necks in that Iran Contra thing,",,,
A,"and it kind of makes you feel bad that the top people in your country would be lying to you like that,",,,
A,"but,  uh,",,,
B,"I,  uh, I don't know.",,,
B,"I just, uh, I'd like to believe that there is some way that our political people would really go there and look out for our interests.",,,
A,Right.,,,
B,"I think that's what upsets me worse than, that they're getting a little, you know, uh, on the side that, that,  it seems that when they  get up there it's, it's what, if I vote your way, what it'll do for me  rather,  than this is the way my constituents want it.",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
A,"That's right,",,,
A,"but they stay there,",,,
A,Uh-huh.,,,
A,"Right,",,,
A,and this would be for the best for the nation overall.,,,
A,"You're right,",,,
A,"it's just a,",,,
A,I don't know.,,,
A,"I guess that's where they stay in, uh, in,",,,
A,they try to stay in office.,,,
A,But they always please the money people too.,,,
A,"They need money so much, because they're constantly having to  run,  for office again.",,,
B,"run,",,,
A,"And,",,,
B,Maybe,,,
B,"and then you think, well, if it was longer terms then they would never have to try to please the people at home",,,
A,Uh-huh.,,,
A,That's true.,,,
A,"Boy, it is a big problem,",,,
A,"but I think most people are kind of depressed and cynical about government now,",,,
A,don't you?,,,
B,"I don't think that they, anyone has a lot of respect or faith in the government.",,,
A,I know.,,,
A,It's really terrible.,,,
A,"I mean, there was a time, I mean where, I remember when I was real young, I just loved Harry Truman.",,,
A,I thought he was great,,,
A,"Oh, you know, I had,",,,
A,"some of them seemed like kind of, uh, heroic people.",,,
B,"Well I wonder if they really were,  or if we just  really didn't,",,,
