Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"All right,",,,
B,"well do you play any musical instruments or,",,,
A,"No,",,,
A,I don't play any.,,,
A,I used to.,,,
B,"Oh well,",,,
A,I think everybody took piano lessons,,,
A,"so,",,,
B,"Everybody,",,,
B,sure.,,,
B,"I, I started when I was in, uh, third grade,",,,
B,"and I've, I still play the piano as of today.",,,
A,Do you?,,,
B,"Yes,",,,
B,I do.,,,
A,"I started,",,,
A,I think I was in the fifth grade,,,
A,and I played it for maybe three months,,,
B,"But, then, again, I was also in, uh, the marching band.",,,
B,"I played the drums,",,,
B,"I played the clarinet,",,,
B,I played the trumpet.,,,
A,Wow,,,
B,"Uh, you know, whatever",,,
B,"and so I, I still sing,",,,
B,and I sing in the choir today,,,
B,"so,",,,
A,All right,,,
B,"I I enjoy the music,",,,
B,it gives me an out.,,,
A,Yeah.,,,
B,"It always sounds like,",,,
B,"for my playing the piano when I was depressed and didn't have anything else to do and there was no one to play with I could always go play with the piano, you know.",,,
A,True,,,
B,"So, how long did you play?",,,
A,Only for about three months.,,,
B,Three months.,,,
A,"Yeah,",,,
A,me and my brother both took the classes,,,
A,and we got pretty bored quick,,,
B,"I was going to say, you got as far as the, uh, chop sticks, huh.",,,
A,"Um, well, I could play, uh, the wood chuck song.",,,
B,"Oh, the wood chuck song",,,
A,And I still can to this date.,,,
B,"And your mother's saying, and although, the money that we spent for those piano lessons this is all we got was the wood chuck song",,,
A,Yeah.,,,
A,"Yep,",,,
A,they went out and bought us a piano,,,
A,and for three months,,,
B,"Oh, bless your heart.",,,
B,"Did you ever, did you ever just bang on it or do anything with it at all.",,,
A,"Oh, yeah,",,,
A,any time I got bored,,,
B,"Oh, okay,",,,
B,"but I mean, can you play anything on it, other than wood chuck song?",,,
A,No.,,,
B,No.,,,
A,"And Jaws,",,,
A,but I think everybody can.,,,
B,Okay.,,,
B,"I I, I can still read music if I'm lucky",,,
B,"because I,",,,
B,"if I work real hard I can still barely read the music,",,,
B,"but, see, I played the piano from the third grade all the way through high school,",,,
A,Yeah.,,,
B,so,,,
A,Yeah.,,,
B,"I played uh, concertos and other stuff",,,
B,"but,",,,
B,"I got to the point where I wasn't really reading music, I was memorizing music,",,,
B,"so because of that, I can't read music as well as I used to,",,,
B,"but anyway,",,,
A,Yeah.,,,
B,"but I enjoy it, though.",,,
B,I find it to be a good out,,,
B,and I still enjoy the marching band,,,
B,"and I still enjoy, uh, singing in the choir",,,
B,"so,",,,
A,Do you sing at choir at your church?,,,
B,"Yes,",,,
B,I do.,,,
A,Yeah.,,,
B,"Yes,",,,
B,I do.,,,
B,"That's,",,,
B,"in fact, that's about the only musical thing that I still do is sing in the choir.",,,
A,Yeah.,,,
A,"I tried out for choir when I was, think, in the seventh grade",,,
A,and they wouldn't let me in.,,,
A,"So, I never tried again.",,,
B,"Well, I sing in the choir,",,,
B,"I do know if they want me to or not,",,,
B,but at least I do sing in it,,,
A,"Yeah,",,,
B,That's pretty good.,,,
B,"Well,",,,
A,I never really learned the music or anything.,,,
A,"I never learned,",,,
A,I got right to where I was figuring out where all the keys were on the piano,,,
A,and that's about when I quit.,,,
B,"I was at,",,,
B,"I actually went to the University of Texas at one time thinking that I would, be a musician.",,,
B,I wanted to be a high school band director.,,,
A,Yeah.,,,
B,"But after one semester of that, I said no, no,",,,
B,this isn't for me.,,,
B,"enjoy it, but not for profession, no.",,,
A,Yeah.,,,
B,And besides that I kind of learned I wasn't really that good,,,
B,I gave up.,,,
A,Yeah.,,,
B,"Course, my mom thought I was,",,,
B,"but, uh, you know,",,,
A,"Of course,",,,
A,parents always do.,,,
B,"Oh, yeah,",,,
B,"so,",,,
A,They're nice that way.,,,
B,Yes.,,,
B,"Well, what else can we uh, talk about,",,,
B,"uh,",,,
A,"Uh, well, I don't,",,,
A,"so you listen to kind of church music, gospel?",,,
B,"No,",,,
B,"no,",,,
B,"I, I listen to K V I L.",,,
A,"Oh, yeah?",,,
B,Yeah.,,,
A,Yeah.,,,
B,"So I listen to the radio,",,,
B,I like the pop music.,,,
A,"Oh, yeah.",,,
B,"I like people like Neil Diamond and all, all the folks that you're not supposed to like,",,,
B,but that's who I go for,,,
A,"Oh, yeah,",,,
A,the jeezer music as I call it.,,,
B,"Oh, the jeezer music.",,,
A,Yeah.,,,
B,"Oh, okay,",,,
B,"well,",,,
A,My boss listens to that.,,,
A,We listen to ninety-seven point nine,,,
A,"and that's his station, so I call it the jeezer music.",,,
B,"Okay,",,,
B,now what kind of music do you listen to?,,,
A,"Well, I listen to like ninety-seven point one, you know, more,",,,
B,What what is that?,,,
A,"It's more, uh,",,,
A,"I don't know how to explain it,",,,
