Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"Well, we've talked a little bit about the Plano school system.",,,
B,"Um, I, I really have been pleased with Plano.",,,
B,"I have a child who, uh,",,,
B,"my son is learning disabled,",,,
A,Uh-huh.,,,
B,"and, uh, I thank God every day that I have the resources that we have tapped into.",,,
A,"Now, is he the elementary school?",,,
B,He's in elementary school.,,,
A,Uh-huh.,,,
B,And he's not severely learning disabled.,,,
A,Uh-huh.,,,
B,"I mean, you know, he just, He's being helped.",,,
A,But he is being helped.,,,
B,"He, he was in resource from second grade till fourth grade in math,",,,
A,Uh-huh.,,,
B,"and they recently released him from, resource, which I'm, I was thrilled,",,,
A,"Oh, great.",,,
B,I really was.,,,
B,"I, I just thought that was so neat, that they got him over that hump.",,,
B,"And, um, he's in the Herman Method of Reading.",,,
B,"I don't know if you're, familiar with that.",,,
A,"No,",,,
A,that's something new to me.,,,
A,"I'm,",,,
B,"It is something new,",,,
B,and basically what they do is they start right from the beginning relearning the sounds of letters.,,,
A,Oh.,,,
B,"Um,",,,
A,I think I read about that in the paper.,,,
B,It's wonderful.,,,
A,"Doctor Haggard is, is heading that up.",,,
B,"Yes,",,,
B,and it's wonderful.,,,
B,He didn't have a problem with reading.,,,
B,"As a matter of fact, he's reading on level.",,,
B,The problem was his spelling.,,,
B,"And, you know, in, in watching the way he has struggled,",,,
A,Uh-huh.,,,
B,"it's interesting, because I'm convinced I have the same learning disability, or had, that was ignored.",,,
A,Oh.,,,
B,"And,",,,
A,"Right,",,,
A,"so you worked, you learned how to solve your problems on your own.",,,
B,That's right.,,,
B,"And, and so it's, you know, it's not an intelligence problem.",,,
B,It's just a problem with learning.,,,
A,"Has, has he had this since kindergarten,",,,
A,"or is this something that maybe learning phonetics,",,,
A,and then he just didn't learn the right way?,,,
B,"Well, you know, it's funny.",,,
B,"When, um, when he was in first grade, he had trouble with, with spelling,",,,
A,Uh-huh.,,,
B,"and I would say to the teacher, you know, it's amazing.",,,
B,"He will be able to,",,,
B,"you'll say to him, spell cat,",,,
B,"and, you know, he'll say C A T,",,,
B,"and then he would go to write it,",,,
B,and he would write C O T.,,,
A,Okay.,,,
B,"And I kept saying to the teacher, something is wrong here.",,,
B,Something is wrong here.,,,
A,"You're right, right.",,,
B,"And the teacher kept saying, oh, he has a May birthday.",,,
B,He's just immature.,,,
A,Right.,,,
B,"Well, second grade it was,",,,
B,"I will,",,,
B,"these teachers as far as I'm concerned are absolute saints, because in second grade, it was about the second week of school, I went up there,",,,
B,"and I, I requested a conference and, because all year long they kept telling me I was crazy.",,,
A,"Good,",,,
A,"good,",,,
A,that's great for parents to be involved.,,,
B,"Well, I was,",,,
B,"and I, and I went up there the second week of school",,,
B,"and I said, you know, something is wrong,",,,
B,"and thank God the the head teacher, the team leader, was a special education major.",,,
A,"Oh, how great.",,,
B,"It was, it was",,,
B,"and, She had picked it up,",,,
A,"So she, she was able to zero in.",,,
B,"yep,",,,
A,Oh.,,,
B,she had already picked it up.,,,
B,"And she said, you know, we, we were going to call you if you hadn't called us.",,,
B,We think there's a learning disability,,,
B,"and we think he needs to be tested immediately, because, you know, once the first report card comes in, they, have all these people being tested,",,,
A,Huh.,,,
B,"and she said, I think we can get him real fast.",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,"And sure enough, they tested him",,,
B,"and, you know, he qualified for, for the help,",,,
B,"and it's been great,",,,
B,"and I, and I thank God I'm here, because I, I know I have a sister who has the other extreme.",,,
B,"She has a, a child in Connecticut who is extremely gifted,",,,
B,and because of the cutbacks in the economy they have nothing for her.,,,
A,Right.,,,
A,"Oh, no.",,,
B,"And, and to me that's the same thing.",,,
B,"It's, it's like having a child who has a learning disability that's being ignored, this poor gifted child is being ignored.",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
A,"Right,",,,
A,"but that's something that parents, I think, are able to help the gifted child in the home more than they could help the learning disabled child.",,,
B,That's true.,,,
A,"So, because, that's something you can do by just enrichment types of things in the home",,,
B,That's true.,,,
B,Uh-huh.,,,
A,"but learning disability, unless you are schooled in the types of things and ways to help a child like that, then it makes it real difficult",,,
B,Uh-huh.,,,
A,"and this is, this to me is the benefit I see in public schools is that, that, uh, you do have government money to fund, the kinds of programs that these students need,",,,
B,Yes.,,,
B,Right.,,,
B,Right.,,,
A,"and I'm not sure that the private schools or parochial schools address that problem, they test kids before they take them,",,,
B,"Exactly,",,,
B,"and, They don't take them,",,,
A,"and if they're a behavior problem, they're out.",,,
B,that's right.,,,
A,"That,",,,
A,"and, and, uh, this is kind of a rejection type of thing,",,,
B,Right.,,,
B,Uh-huh.,,,
A,"and, and we get it even at our level in, in,",,,
A,"I work a nine ten school,",,,
A,"and we get students that come in that have been kicked out of the, uh, parochial and and, uh, private schools",,,
B,Uh-huh.,,,
A,"and, uh, they come in",,,
A,"and their attitude is, ""I'm a bad boy,"" and proceed to prove it.",,,
B,"Really,",,,
B,really.,,,
A,"So I, I really hate that for them.",,,
A,"I, I, would rather they not have that attitude,",,,
B,Yeah.,,,
A,"but that's,",,,
B,"Well, when comparing test scores,",,,
B,I know recently I was in a discussion,,,
B,"and they were comparing test scores between private schools and public schools,",,,
A,Right.,,,
B,"and that was one of the points that I made, is that you're not comparing apples to apples.",,,
A,That's right.,,,
B,"You know, you can't say, um, you know, I know Steven probably would not be accepted because he has a learning disability and, into a private school. And, um, which is, which is too bad.",,,
A,Uh-huh.,,,
B,"But on the other hand, I, I can't necessarily blame them, you know, they, they are a private school",,,
A,No.,,,
B,"and they, can do whatever they want.",,,
A,"That's right,",,,
A,"they can be selective,",,,
A,right.,,,
B,"And they they,",,,
B,"that's right,",,,
B,they have the ability to be selective.,,,
B,"But you can't say then, well, public schools are, are not as good.",,,
A,Right.,,,
B,"Perhaps they are, because they're, they're,",,,
A,"If you choose the select top group out of the public schools and tested them, and then compared them to the to the private school group, then I think you would have a more equitable way.",,,
B,You're right.,,,
A,And I have a problem when they compare the kids in Japan or Germany to the kids here.,,,
A,"In, in, in, uh, honesty, the kids in Japan are, they have to try out to even get into, to which kindergarten they're going to get into,",,,
B,"Oh, really?",,,
A,"and then after, uh,",,,
A,"and if, if you only,",,,
A,"the, in fact, they've had cases in the past where parents have committed suicide because their child has not gotten into the top kindergarten, which means they probably won't get into the top elementary and, and high school,",,,
B,Uh-huh.,,,
A,"and if they don't, then when they reach a certain age, they just, that's the end of their schooling.",,,
B,Uh-huh.,,,
A,"And, and, uh, they don't ever really go on.",,,
A,"It's only their top ones that go on, like ours do.",,,
B,"Uh-huh,",,,
B,uh-huh.,,,
A,"And, and, uh, so that, that creates a problem.",,,
A,"And, and you can't compare, because they go so many more hours.",,,
B,Yeah.,,,
A,"The other thing is that the priority in the family is that child's education, and is that child.",,,
B,"Right,",,,
B,"well, you see that with the foreigners that come here.",,,
A,That's right.,,,
B,"Um, I, I was talking to somebody recently or read somewhere where they, where they said that, you know, these children, they, they had to be the best,",,,
B,"and they put off all social life, all everything, you know.",,,
A,"That's right,",,,
A,that's right.,,,
B,"Well, is that good?",,,
B,"Yes,",,,
B,"the child is very bright,",,,
B,"but on the other hand, I feel like my children, who are kind of middle of the road, have, are more rounded, you know.",,,
A,Better coping skills.,,,
A,Yes.,,,
B,"Sure,",,,
B,"sure,",,,
B,I think it's real important to have friends.,,,
B,I think it's real important to play sports.,,,
