Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"So, um, how do you feel about the crime in your city?",,,
A,"Is it, uh,",,,
B,"Well, um,  Minneapolis isn't too bad.",,,
B,"Uh, I know that there's been some increases in crime lately in terms of murders.",,,
A,Uh-huh.,,,
B,"Uh,  that's kind of gone up in scale and, and some other things.",,,
B,"Uh, I personally had a little experience the other day.",,,
B,"Uh, somebody broke my passenger window and stole a uniform out of my truck.",,,
A,"Oh, really.",,,
B,"But, actually, you know, when you look at, at Minneapolis as compared to where I used to live, it's really quite a bit better. Uh, because I came from Florida",,,
A,Uh-huh.,,,
B,"and in Orlando, there's, crime is getting to be a bigger problem than ever,",,,
B,so.,,,
A,"Oh,  yeah.",,,
B,What  part of California  are you from?,,,
A,"San Jose,  California.",,,
B,"Oh, really?",,,
B,I have a good friend there.,,,
A,"Here, you know,  the real problems are the gangs.",,,
B,Yeah  .,,,
A,"A lot of  gang related, a lot of murders, uh, just in general the whole,",,,
A,we've only been here a couple of years.,,,
A,"Uh, before that we lived in Colorado",,,
A,"but in comparison to Colorado, it's real noticeable.",,,
B,Oh yeah.,,,
B,Uh-huh.,,,
A,"I mean  you can just feel, I mean, I can just sense,",,,
A,"I mean I won't even, I won't go to the grocery store at night.",,,
B,Yeah.,,,
B,"Yeah,",,,
B,that's,,,
A,You know.,,,
A,"And it, it's that kind of thing",,,
A,"and, uh,",,,
B,"That's really a shame when it has to constrain your activities like,",,,
A,Yeah.,,,
A,"We have a neighborhood watch program in the house, uh, the development that we live in, which I think is a great way to reduce, uh, home theft, burglary, and  things  of that sort.",,,
B,Sure.,,,
A,Do you have that where you live,,,
A,"or,",,,
B,"Well, uh, interestingly enough, right before I moved up here,",,,
B,I'm an intern,,,
B,and then  I go  back down in May.,,,
A,Uh-huh.,,,
B,"Uh, but in Orlando, before I moved up, we had a real problem with it.",,,
B,"Uh, we've been broken into in my apartment about four times in like two and a half weeks.",,,
A,"Oh, no.",,,
B,"And one of the things that I, I helped organize was a neighborhood watch  type situation  down there.",,,
A,Uh-huh.,,,
B,"Uh, because they were just,",,,
B,"it's one of those things where the new thing is that they operate in the daylight  because  everybody went to work, you know,",,,
A,Uh-huh.,,,
B,"and then the houses were left unguarded, uh,",,,
B,"but yeah,",,,
B,"I think given that people are pretty conscientious about it,",,,
B,"that's a good way to, to work it,  with a neighborhood  watch.",,,
A,Yeah.,,,
A,"Well, you know, uh, also I've heard that, uh, the newest thing is a lot of people are specializing in robbing people during the time they're home.  Like on the  weekends.",,,
B,"Oh,  is that right?",,,
A,"A high percentage of, uh, free time,",,,
A,"I think it's like fifty percent of most people's free time is, uh, spent doing yard work outdoors.",,,
B,Oh.,,,
A,"So they wait while you're out, outdoors.",,,
A,They know the house is unlocked,,,
A,"and then they just slip in. Slip in, slip out, you know.",,,
B,That's amazing.,,,
A,They know exactly what they're going for.,,,
B,Yeah.,,,
A,"So, I've heard that's really on the rise as  far as  uh, you know, a new type of crime.",,,
B,"Uh,",,,
B,"Yeah,",,,
B,it almost seems like they're getting quite a bit smarter.,,,
A,Yeah,,,
B,"Really, you know.",,,
A,"Unfortunately, yes.",,,
B,"Yeah,",,,
B,"unfortunately it's starting to really, you know, look at people's habits  and  where they are at particular points of the day.",,,
A,Uh-huh.,,,
A,Yeah.,,,
B,Like  one of the guys I work with really laughs when he looks at Minneapolis because he's from Detroit,,,
A,Uh-huh.,,,
B,"and, uh, the, the crime level there, of course, is quite a bit, quite a bit, uh, more pronounced, uh",,,
A,Uh-huh.,,,
B,"but, uh, yeah.",,,
B,"I guess,",,,
A,"I mean,",,,
B,"I think we've got a neighborhood watch program here in Minneapolis,",,,
B,"I'm not real sure.  Uh,",,,
A,"Yeah,",,,
A,"it helps to know your neighbors, you know.",,,
A,"They give you,",,,
A,"you're supposed to make lists of, uh, cars.",,,
A,"Like I know a lot of my neighbors right around my development. If I see a car that's unfamiliar, we, we have a list",,,
A,"is that what you, you did in your program? Where you have a list of license plates?",,,
B,Pretty much.,,,
A,Yeah.,,,
B,Yeah.,,,
B,"I was,  I was basically, involved in that, in the organization of it.",,,
A,Uh-huh.,,,
B,And then I left right in the middle of it.,,,
B,"I'm not sure  where we went from there,",,,
A,"Oh, uh-huh.",,,
B,"but,",,,
A,Yeah.   Well.,,,
B,"Yeah,",,,
B,"that, that whole thing of being alert and kind of noticing your surroundings, noticing people who look suspicious uh, activities like that,  sure.",,,
A,Uh-huh.,,,
A,"I  mean, you, you hate to be paranoid",,,
A,but there are really only so many things you can do.,,,
A,"You can have the house alarm, uh neighborhood watch program, you know, uh, as a woman not go out at night",,,
B,Yeah.,,,
B,Yeah.,,,
A,"uh, you can do that which is what I choose to do.",,,
B,Yeah.,,,
B,One of the frustrating things about that is that you really are limited,,,
A,Yeah.,,,
B,"even,  even if you know that the threat is there it's against the law to set traps,",,,
A,Uh-huh.,,,
B,"it's against the law to do a lot of things, you know.",,,
B,"They could basically, uh,",,,
B,"when I was getting robbed down in Florida, I was really considering electrifying doors  um,  things like that  like",,,
A,Uh-huh.,,,
A,"That's,",,,
A,Uh-huh.,,,
B,they did in Miami that time.,,,
A,"But it's not, uh,",,,
A,"if you kill someone in your home, as long as they are in your home, it's considered self-defense though.",,,
B,That's not always true.,,,
A,It isn't?,,,
B,No.,,,
B,"There was a, there was a case about two years ago where a guy knew he was going to get robbed",,,
A,Uh-huh.,,,
B,"and essentially what he had done is set a, a a electrocution trap for the burglar in his own home.",,,
A,Uh-huh.,,,
A,Huh.,,,
B,The  guy came in while he was home,,,
B,"and, sure enough, he fell into the trap and was severely burned.",,,
B,"He didn't die,",,,
B,but he was severely burned,,,
B,and he took the guy to court and won a settlement.,,,
A,Really.,,,
B,Yeah.,,,
B,"So that really, that makes you think, you know.",,,
A,Yeah.,,,
B,It's  like your hands are very much tied.,,,
A,Yeah.,,,
A,"Well I think if, if you had a handgun though, in other words it wasn't premeditated, you had a handgun, it's the middle of the night, someone's",,,
