Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"I don't know what the, the last thing I've done as far as car repairs go is, is change oil and filter an, and that kind of stuff.",,,
A,"I haven't gotten really involved in anything, uh, extensive in car repairs in, oh, oh, probably a year or so.",,,
A,I think the last thing I did of any significance was change the water pump on an Oldsmobile.,,,
B,"Yeah,",,,
B,"I had a similar thing, that I've worked on cars ever since I was, uh, a kid",,,
B,"And that was some time ago,",,,
B,"but I've gotten to the point where, uh, the newer cars are getting so complicated to work on that, uh, oh, most of the cars",,,
B,"I buy, I try to buy as simple a car as possible.",,,
A,"Yeah,",,,
A,I know what you mean.,,,
B,"So, you know, changing the oil, changing the spark plugs",,,
B,"and most of them now, you know, you don't go through the ignition stuff anymore because that's all solid state or, or fuel injected",,,
A,"Yeah,",,,
A,"or fuel injected,",,,
A,"and so there's,",,,
B,so there goes the carburetor,,,
B,"and if the fuel injection system breaks down,  there's  no way in the world you're going to work on that.",,,
A,Yeah.,,,
A,No,,,
A,there's no way.,,,
A,"Somebody once said, uh, I had a car that said fuel injection on the side of it",,,
A,and a woman asked me what that meant,,,
A,and I said that means that I can't work on it.,,,
B,"Oh, yeah,",,,
B,"yeah,",,,
B,basically that's it.,,,
A,"You know, they've gotten so complicated  or so high tech that, uh, the guys, average guys can't really go out in the, in the garage and do a whole lot of repairs, uh.",,,
B,"Yeah,",,,
B,"I've got, uh, an eighty-four Chevy van that's, uh, a one ton van with a camper conversion on it.",,,
A,Yeah.,,,
B,"It's got the, the, the good old three fifty,  standard  engine in it.",,,
A,Absolutely.,,,
B,"Regular gas engine,",,,
B,"and that engine I understand,",,,
B,"I can, I can actually work on that engine.",,,
A,"Yeah,",,,
A,"I used to have, uh, Chevy van,",,,
A,"it was a short van,  that  had the, the three fifty in it.",,,
B,Yeah.,,,
B,Uh-huh.,,,
A,"And  basically it, it was a motor",,,
A,"and you didn't have all the other junk around it,",,,
B,Right.,,,
A,and  you could get to it to work on it.,,,
B,"Yeah,",,,
B,"I had to change the water pump in that, here about a year ago.",,,
B,And it was really fairly easy.,,,
B,Take the grill out and the radiator out,,,
B,and you can just stand there and work on it.,,,
A,"Yeah,",,,
A,"the hardest part about, uh, water pump changes is getting all the junk off, before you can get too it.",,,
B,Well that's true,,,
B,"You're right, you know,",,,
B,"by the time you've finally got down to it,",,,
B,I was hoping I could remember where all those other things went.,,,
A,"Well that's kind of the way I was,",,,
A,"I tried to remember as I took stuff off where it went,",,,
A,and I don't think I had too many nuts and bolts left over when I got it all put back together.,,,
B,A few years ago I had an Oldsmobile diesel,,,
B,"and, uh, the,",,,
B,"uh, it,",,,
B,after about a hundred thousand miles the injector pump went out on it.,,,
B,"And, uh, I bought it when we were living in Lubbock,",,,
B,"when I came back here, I brought the car back here",,,
B,"and, uh, I don't know, diesels got pretty unpopular",,,
B,and you couldn't sell the,,,
B,"I mean, though for what you could get for one,  you might  as well drive it over a cliff.",,,
B,"And, uh, the injector pump went bad",,,
B,"so I found a outfit down here to rebuild it. And, uh, reinstalled that",,,
B,and that was probably one of the most miserable things I had gotten into in a long time.,,,
A,I don't think I'd know where to start with a diesel.,,,
B,"Oh, well, it, you know,",,,
B,"diesels don't require mechanics,",,,
B,they require plumbers.,,,
A,Well that's true.,,,
B,"And, uh,",,,
A,"I think the closest thing I've come to, to a diesel is, I've worked for a tractor repair shop, uh, when I was in high school",,,
A,"and, uh, we used to overhaul farm tractors basically,",,,
B,Yeah.,,,
A,"and  they were nearly all, all diesel,",,,
A,"but as far as cars I've never, never been involved with them.",,,
B,"Well the injector nozzle and stuff in, you know, the big diesel farm tractors, you know, what are about the size of your thumb,",,,
B,and,,,
A,"Well, yeah,",,,
A,and you you can get to them.,,,
B,yeah,,,
B,"you can get to them,",,,
B,"and the ones in, in the diesel cars were little tiny things and just almost impossible to do anything with.",,,
A,"Well I,",,,
B,"I've had a lot of good service out of that car,",,,
B,"but, uh, uh, I finally gave it to my son",,,
B,"and he drove it literally into the ground, you know",,,
A,Yeah.,,,
B,He was out at Tech,,,
B,"and he, he finished it off.",,,
A,"I'm, I guess you're right",,,
A,"the, the diesel has almost fallen into unpopular status.",,,
A,I don't know exactly why.,,,
A,One of the reasons is,,,
A,"I, I'm beginning to wonder is, where do you get gas at.",,,
A,I,,,
A,"I don't know if it's still, uh, limited like it was,",,,
A,"I don't notice it, probably because I",,,
B,"What,",,,
B,the availability?,,,
A,Huh?,,,
B,You mean the diesel availability?,,,
A,"Yeah,",,,
A,"I don't, I don't notice",,,
A,but maybe because I'm not looking for it.,,,
B,"Yeah,",,,
B,"well I'd bought, uh, a G M C diesel pickup and, uh, loved that thing, you know,",,,
B,I really liked it.,,,
B,"But it turns out a pickup wasn't what I really needed,",,,
A,Yeah.,,,
