Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,How do you feel about the Viet Nam war?,,,
B,"Huh, well, um, you know, I guess it's pretty deep feelings, uh,",,,
B,"I just, uh, went back and rented, uh, the movie, what is it, GOOD MORNING VIET NAM",,,
A,Uh-huh.,,,
B,"and, uh.",,,
A,"Yeah,",,,
A,I saw that as well.,,,
B,"Got that, uh, uh, some insight there, to, to kind of help me put together the feelings.",,,
B,"I really appreciated the, the whole, uh, English class where the, uh, the, uh, fellow just wouldn't do it, you know,",,,
B,"the guy's gouging, gouging your eyes out,",,,
B,what are you going to do?,,,
A,Uh-huh.,,,
B,"You know, what for him to finish me off",,,
B,"And, uh, it, it was, uh, good to remember the, uh, that, that kind of Asian philosophy  that, uh.",,,
A,Uh-huh.,,,
A,"Well, were  you ever in Viet Nam",,,
A,"or,",,,
B,"No,",,,
B,"no,",,,
B,"I was kind of an in-between, uh, finally drew a high draft number,",,,
B,and you?,,,
A,"Um, I was much too young,",,,
A,"I was born in sixty-seven,",,,
A,so.,,,
B,Oh,,,
A,"Um, you know, both my, well, both my brothers were, um, draft age,",,,
A,"but neither of them wound up going over, which, I think they were very happy for.",,,
B,"Well, I, personally, uh, you know, uh, I just went in limbo.",,,
B,"I had a passport and was ready to go or um, out of the country or join special forces, either one.",,,
A,Uh-huh.,,,
A,Yeah.,,,
A,Uh-huh.,,,
B,"I mean, I just didn't know.",,,
B,"So, uh.",,,
A,"Well, um, so well do you, do you feel that it was worth what we did over there?",,,
B,"Um, yeah,",,,
B,just a second.,,,
A,Okay.,,,
B,Okay.,,,
B,"Sure,",,,
B,"now. Well, Mark, um, what was that again?",,,
A,"Um, do you think, I mean, do you think, our the investment in lives and money was worth it?",,,
B,"No,",,,
B,"not, not really.",,,
A,I totally agree with that.  Um.,,,
B,Um.,,,
A,"What, what effects do you think it's had on our country?",,,
B,"Downside. Um, uh, well,",,,
B,"the says we should, uh, go into the grief that, that's there",,,
B,"and, you know, presidents have always avoided that as a country.",,,
A,Uh-huh.,,,
B,"So it's pretty serious, really, you know,",,,
B,lot of things that aren't being addressed.,,,
A,Uh-huh.,,,
A,"I think you know, that's pretty typical that, of the entire, entire involvement over that, you know, that nothing was really addressed,",,,
A,"it it wasn't, you know, it was never",,,
A,"we, we announced that we were going to war,",,,
A,"it was such a gradual and subtle, you know um, you know increasement of, of force that.",,,
B,Yeah.,,,
B,"Gulf of Tonkin, uh, resolution",,,
B,and was it a dolphin or a torpedo.,,,
B,You remember that?,,,
A,"I vaguely remember we, um, we had a, we had a, um, spy ship torpedoed or something.",,,
B,"Yeah,",,,
B,"yeah,",,,
B,only only it was foggy,,,
B,"and finally President Johnson said, well, they're weren't really sure whether it was a dolphin or a torpedo.",,,
A,Oh,,,
B,Isn't that something?,,,
A,"Uh-huh. Um,",,,
A,"so, um, do, do, do you think that like, uh, um, for example like in, in this past war, in the Persian Gulf war that, uh, that you see, it seemed to me that, that Bush was going, going to extraordinary lengths to, um, you know, prepare the country for war.",,,
B,Uh-huh.,,,
B,"Hey Mark I've got to go, um.",,,
A,Yeah.,,,
A,Okay.,,,
B,We'll see you.,,,
B,I guess our five minutes are up according to me.,,,
B,Are they to you?,,,
A,"Uh, I wasn't really keeping count.",,,
A,"But I guess,",,,
A,good-bye.,,,
B,"Yeah,",,,
B,"okay,",,,
B,bye-bye.,,,
A,Bye.,,,
