Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,Okay.,,,
A,"Well, I do not know.",,,
A,How big a city is Rome?,,,
A,"I mean, you have heard about Dallas,",,,
A,and the crime here is pretty bad,,,
B,"Well, Rome is pretty small",,,
B,"But, uh,",,,
A,Yeah.,,,
A,I was going to say.,,,
B,"we hear a lot about, uh, New York City.",,,
A,Uh-huh.,,,
B,There is a lot of crime down there.,,,
B,"And I am, I am afraid to go down there because, you know, I mean, you hear about people getting mugged.",,,
B,You leave your car for ten minutes,,,
B,and it is stripped when you come back.,,,
A,Yeah.,,,
A,Have you ever been there?,,,
B,"No,",,,
B,I have not.,,,
B,Only to the airport.,,,
A,"That is, uh, probably enough to see",,,
A,"Um, are you in college right now?",,,
B,No.,,,
B,"I am, I work at, for the Air Force.",,,
A,"Oh, okay.",,,
B,"So, there is a base up here.",,,
B,"And,",,,
A,"Are base,",,,
A,that's interesting concept.,,,
A,"Are bases safe, you know?",,,
B,Bases are pretty safe because they check your I D on your way in.,,,
B,"And,",,,
A,Yeah.,,,
A,"The, they, uh, minimize the access.",,,
B,Right.,,,
B,"But even so we had a, uh, uh,",,,
B,"at New Years, we had some people come in and, uh, like attack one of the planes. Because they were protesting, uh, the presence over in the Persian Gulf.",,,
A,Uh-huh.,,,
A,"Oh, no.",,,
A,Sure.,,,
A,"Oh, great.",,,
A,That is wonderful.,,,
B,"So,",,,
A,Yeah.,,,
A,"Well, Dallas, uh,",,,
A,"we lived in Minneapolis. Uh,",,,
A,we moved here about ten months ago.,,,
A,"And Dallas is pretty, uh,",,,
A,"well, we live in north north Dallas which is like a suburb, near a suburb called Plano.",,,
A,"So we are out of the city,",,,
A,"but it is, uh, it is bad everywhere in terms of, uh, you know, the handgun situation, um, the number of rapes, the number of muggings.",,,
A,"Just, it is, it is,",,,
A,"I would not say it is not as bad as New York,",,,
A,but it is pretty scary.,,,
B,Yeah.,,,
A,"You know, people put bars on their windows in certain neighborhoods",,,
A,"and,",,,
B,Yeah.,,,
A,you know. They call them ornamental grates.,,,
A,But they are still bars,,,
B,That makes it bad for getting out during a fire.,,,
A,Yeah.,,,
A,It really does.,,,
A,And if you are a little bit claustrophobic,,,
A,"but, uh. I do not know,",,,
A,I mean the jails are crowded.,,,
A,"I, I, I am not a criminal justice specialist,",,,
A,"so I do not know what, you know, what can be done.",,,
A,"I am, you know,",,,
B,"I do not, I do not know,",,,
B,"it seems to,",,,
B,I think it is getting worse. Because I keep hearing things,,,
B,"like I, when I was I went home,",,,
B,my parents live in Boston.,,,
A,Uh-huh.,,,
B,"But I went home,",,,
B,"and we were watching T V,",,,
A,Yeah.,,,
B,"and this thing came on where these, a group of like five or six guys went and filmed themselves beating up people in the street and, and robbing them.",,,
A,Oh.,,,
B,And it was really disgusting.,,,
B,"And my mom was like, ""They should just be all shot right now.""",,,
B,"And I mean, you",,,
A,Were they teenagers,,,
A,or?,,,
B,"Uh,",,,
A,"Like that girl in New York that got beat up by, you know,",,,
A,"when she was jogging in Central Park, a couple of years ago?",,,
B,Yeah.,,,
B,"Yeah. Um,",,,
B,"They were not, I think they were early twenties.",,,
A,Yeah.,,,
B,They were young men.,,,
A,Yeah.,,,
A,"But they, so they weren't, you know.",,,
A,"And were they, uh, were they, were they obviously poor or you know?",,,
A,That is really,,,
A,"Like I say,",,,
B,I know it.,,,
B,How deprived could they be if they had a camcorder?,,,
B,Those are a thousand bucks.,,,
A,Yeah.,,,
A,Unless they stole it.,,,
A,"And I mean, that is one big thing down here.",,,
A,"I mean, they have like, uh,",,,
A,and they are not all young.,,,
A,"I mean, they are eighteen to twenty-four, some of the young men and women.",,,
A,"But, I mean, you can, you can see the Crime Stoppers ads on television.",,,
A,"And they are,",,,
A,"sometimes it is the same people that have been, that have been observed",,,
A,and they still can't catch them,,,
B,Yeah.,,,
A,"And you are wondering how, you know. Um, we lived in Minneapolis and Wisconsin.",,,
A,"I mean, there was all kind of,",,,
A,"I, I, know, I, I, I know it is getting worse.",,,
A,"I do not know what the world is or is not. Uh,",,,
A,the,,,
A,"in a small town in Wisconsin, near Madison, um, a young boy somehow got a hold of a shotgun. And killed his parents and his three brothers and sisters.",,,
B,Uh-huh.,,,
A,"And the child had,",,,
A,"and he, they said that he was twelve years old,",,,
A,"and he had, uh, he had not, uh, displayed any tendencies deviant or disturbed or whatever, you know.",,,
B,Yeah.,,,
A,"And you are thinking to yourself, um.",,,
B,"I wonder where,",,,
A,I know.,,,
B,I do not know.,,,
B,I wonder where he gets it?,,,
B,"You know, you must,",,,
B,"I think T V is bad. Because they, uh, show all sorts of violence on,",,,
A,That,,,
A,"and I do not think a lot of parents,",,,
A,"I mean, I do not, I do not know how it is in the Air Force base.",,,
A,"But, uh, I just do not think a lot of people, because of the economy, both need to work, you know.",,,
A,I just do not think a lot of parents are that involved any more.,,,
B,Yeah.,,,
B,"They do not, they do not talk to their kids and take them out.",,,
B,"And, and are not there all the time",,,
A,"Uh,",,,
B,so the kids are off to their own devices a lot.,,,
A,Right.,,,
A,And discipline.,,,
A,"I do not know how your folks were,",,,
A,"but I mean I sure knew as heck when I was growing up that, uh, my parents were the superior",,,
A,and I was the subordinate.,,,
A,"And, you know. It was sort of like there were boundaries.",,,
B,"Oh, definitely.",,,
A,"And I do not think, I do not know, I think today a lot of parents, um, are ruled by their kids.",,,
A,"I, I,",,,
B,I think so definitely.,,,
B,"When you go to a restaurant, and like kids are running all over the place. They,",,,
A,Yeah.,,,
A,Right.,,,
A,"I mean, they are not learning how to, uh, well, like boundaries.",,,
A,"I mean, I do not, I see it in work place too, sometimes.",,,
A,"I do not know how old you are,",,,
A,but you sound a little bit younger than me.,,,
A,"But, I am in my thirties,",,,
A,"and I, uh, I see, uh, even people that work with me that are ten years younger.",,,
A,"That, you know, they kind of have an attitude that I I hate to to say it,",,,
A,"but it's, that's just what it is.",,,
A,It is an attitude like the world owes them something.,,,
B,Yep.,,,
B,"But, they,",,,
B,"Right,",,,
B,"I, I see that too in the Air Force.",,,
A,Do you?,,,
B,"Oh, yeah.",,,
B,"A lot of, uh,",,,
B,especially since a lot of us are engineers where I work.,,,
A,Are you in the Air Force?,,,
B,I am in the Air Force.,,,
B,Yes.,,,
A,Okay.,,,
B,"And so, uh, people outside the Air Force doing engineering get paid a lot more than we do.",,,
A,Sure.,,,
B,"And so all the young engineers are like, well, I am just, going, you know,",,,
A,Huh.,,,
B,get it for all it is worth.,,,
B,"And that, you know,",,,
A,Right.,,,
B,"and I am like, you are the one who signed up.",,,
B,If you did not want to do it.,,,
B,"And,",,,
A,"Right,",,,
A,right.,,,
A,"And the Air Force is one of the bitter, better military, supposedly military experiences.",,,
B,"Yep,",,,
B,it is.,,,
A,"I mean,",,,
B,I like it a lot,,,
A,Pardon me?,,,
B,I like it so far.,,,
A,"I mean, that is,",,,
A,are you going to be a career person?,,,
A,"I'm digressing,",,,
A,"but, I do not talk to many people in the military.",,,
B,Oh.,,,
A,"So I am,",,,
B,Probably not.,,,
B,"But, uh, they pay for my college.",,,
B,"So,",,,
A,That is the way to do it.,,,
A,"I mean, and that's,",,,
A,"you know, at least the Air Force is,",,,
A,"I do not know, I just, uh, I am nervous in Dallas.",,,
A,"I mean, I, you know, I mean, I go to like an aerobics class or something.",,,
A,"And, I, you know, uh, seventy women in a Jazzercise class in a public, uh, parks and rec building.",,,
A,"And you are supposed to feel safe,",,,
A,"but then there are all these,",,,
A,"it does not matter race,",,,
A,"but, you know, it is an inter racial mix.",,,
A,And you see these guys standing there watching you jump around in your leotards.,,,
B,Yeah.,,,
A,"And I do not even think that way,",,,
A,"but I mean, you just think to yourself, you, you just, I mean,",,,
A,"nobody can think that, that it can't happen to them.",,,
B,"It,",,,
A,No matter who they are,,,
A,"or where they are at, you know.",,,
B,Yeah.,,,
B,"And you never know who is watching, either.",,,
A,"I mean, did you,",,,
A,"I do not know, I was in the grocery store this morning.",,,
A,"We, uh, went to New Orleans for four days and came back late last night, driving.",,,
A,And it is about seven hours.,,,
B,Huh-uh.,,,
A,"Um, and that is a very,",,,
A,we had never been there.,,,
A,"That is a very, very neat town to visit. Uh, in terms of the French Quarter and all of the things you hear about.",,,
B,Uh-huh.,,,
B,Right.,,,
A,But the crime is so bad there.,,,
A,"I mean, in all the tourist brochures you read about what you should or should not do.",,,
A,"How to carry your wallet, uh.",,,
B,Uh-huh.,,,
B,This is New Orleans?,,,
A,"New Orleans,",,,
A,yeah.,,,
B,"Oh, I would hate to be there during Mardi Gras.",,,
B,"Let me tell,",,,
A,"I would never,",,,
A,yeah.,,,
A,You just do not.,,,
A,Do not even bother.,,,
A,It is not worth it.,,,
A,"Uh, the, when we came back, I do not know if you have seen.",,,
A,I was in the super market this morning,,,
A,"and on the cover of TIME magazine, there is a girl, she is in Boston?",,,
A,She is on the east coast somewhere.,,,
A,Real attractive young girl.,,,
A,"College freshman, I, college coed.",,,
