Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,All right.,,,
A,"Now, we used to be big time campers",,,
A,but now we're not quite so much since the kids are involved so much in sports.,,,
B,Uh-huh.,,,
B,What type of camping did you do?,,,
A,"Well when we, before we had kids, we was in a motorcycle group, you know,",,,
B,Uh-huh.,,,
A,we went like twenty or thirty at a time.,,,
A,"We took, uh, just our little tents,",,,
B,Uh-huh.,,,
A,and we did it that way.,,,
A,"Then when we started having children we bought a camper. You know,",,,
B,"Oh, uh-huh.",,,
A,and we did it that way.,,,
B,"Oh, how neat.",,,
A,"So, we've always enjoyed camping.",,,
B,Uh-huh.,,,
B,"Well, I know I have, um, I just have a tent,",,,
B,and the kids and I like to go out and camp in the tent.,,,
A,Uh-huh.,,,
B,And then I bought a van,,,
B,and that way I can sleep in the van and be more comfortable,,,
A,yes.,,,
A,"Now we have friends with a van,",,,
B,Uh-huh.,,,
A,"and when they go on vacation a lot of times they'll just sleep in the van, you know.",,,
B,Right.,,,
B,Yeah.,,,
A,Like one night,,,
A,"and the next night they'll stay at the motel, you know, or something like that.",,,
B,Uh-huh.,,,
A,And they enjoy it.,,,
B,"Yes,",,,
B,"I don't, I don't think I'm a real true, trooper, you know, when it comes, to camping.",,,
A,"Oh,",,,
A,yeah.,,,
A,"Oh, me either.",,,
B,All the bugs and stuff,,,
B,"But I, I try",,,
A,I hate to be on all that stuff,,,
B,"But, but I try, you know, to, uh, to get out there and enjoy everything.",,,
A,"Oh, yeah.",,,
B,But what was so fun though is that I had to take my son to the doctor this morning because he went out camping with some friends,,,
B,"and he got poison ivy,",,,
A,Oh.,,,
B,and it's all over him.,,,
B,"The poor thing, you know,",,,
B,"so, there's definitely hazards to going camping if you don't know what you're looking at",,,
A,"Yes,",,,
A,yes.,,,
B,"Oh, shoot.",,,
A,Oh.,,,
A,"But now, I enjoy it every once in a while,",,,
A,"I mean, it's not something I'd want to do real often.",,,
B,Uh-huh.,,,
A,I'm a sissy.,,,
