Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Um, what kind of hobbies do you have?",,,
B,"Um, I do a lot of cross-stitching and painting, when I do have spare time.",,,
A,"Really,",,,
A,I like cross-stitch too.,,,
B,"Oh, I love it.",,,
A,I just have a hard time finding any spare time lately.,,,
B,That's my case also.,,,
B,I've got a new born,,,
B,and there's just no time.,,,
A,Uh-huh.,,,
B,Have you been cross-stitching long?,,,
A,"Oh, several years.",,,
A,My husband is even interested in it now.,,,
A,"He likes to help me design, um, you know, projects that are, a little more customized.",,,
B,"Oh, really.",,,
B,"Mine, sort of, he looks at the pattern",,,
B,and he says how do you get that from there to the material,,,
A,Not that hard.,,,
B,"Oh, it's not.",,,
A,I really enjoy it.,,,
A,Uh-huh.,,,
B,I do a lot of my own patterns also.,,,
A,Yeah.,,,
B,"In fact, I did one, BILL THE CAT, you know, from Glenn County that, uh, was a real good one to do.",,,
A,"Oh, yeah.",,,
B,"It was tough,",,,
B,"but, uh, yeah.",,,
B,"Do you have any others,",,,
B,or is this mainly cross-stitching?,,,
A,"Um, I do mostly that, um,",,,
A,not very artistic really for like painting and stuff.,,,
B,"Oh, uh-huh.",,,
B,"Um, Yeah.",,,
A,"But, now I don't know.",,,
B,I'm still trying to get all the D M C colors,,,
A,"Oh, really",,,
A,"Yeah,",,,
A,I've got the kits to put them all in.,,,
A,I don't have them all yet certainly.,,,
B,"Yeah,",,,
B,right.,,,
B,Yeah.,,,
B,Yeah.,,,
B,I got to counting the other day,,,
B,"and, uh, I think I have, what was it two hundred,",,,
B,"and I got to thinking the money that I've got invested in this is, uh,",,,
B,"it, yeah, it can add up quick.",,,
A,"Oh, yeah.",,,
A,"I just, I just keep an inventory of what I currently have,",,,
A,"and then when I start a new project, I go through and see if I, if I, you know,",,,
A,just buy the colors that I need of what I'm low on.,,,
B,Uh-huh.,,,
B,Right.,,,
B,I see.,,,
B,"Well, now can I improvise with adding and using another color instead, you know, what comes close. Because a lot of them are similar.",,,
A,Uh-huh.,,,
A,Yeah.,,,
A,A lot of times you can do that.,,,
A,"I think, I",,,
A,"the pinks, there's like forty-two different shades of pink.",,,
B,Good grief,,,
B,"Yeah,",,,
B,there's lots of  pinks and greens.,,,
A,Pinks and greens.,,,
A,Yeah.,,,
B,There's lots of shades of greens.,,,
B,"But the colors,",,,
B,I just love all the different colors.,,,
A,Yeah.,,,
B,"They had quite a few new ones come out last year, that they added to.",,,
B,"But, you don't have much spare time either?",,,
A,"Well, not lately",,,
A,I just started a new job and trying to get acclimated there.,,,
B,"Oh, yes.",,,
B,And that does take some time.,,,
B,"And if we're trying to get acclimated with the, uh, with having a baby,",,,
B,and .,,,
A,Yeah.,,,
A,How old?,,,
B,He's seven months old.,,,
A,"Oh, yeah.",,,
B,"And just into everything,",,,
B,so there's not a spare moment.,,,
B,"Oh, but I wouldn't trade it for the world.",,,
B,"I've been trying to do some bibs for him. And, uh, work on his Christmas stocking.",,,
A,"Oh, yeah.",,,
A,Yeah.,,,
B,"We missed it last year,",,,
B,so hopefully this year he'll have one.,,,
A,Yeah.,,,
A,"Well, last year he was a little bit young for having one.",,,
B,Right.,,,
A,He wouldn't have enjoyed it anyway,,,
A,You would have,,,
A,"but,",,,
B,Right.,,,
B,"If it tasted good, yeah.",,,
B,"All he liked was the lights this year,",,,
B,so.,,,
A,"Oh, yeah.",,,
B,"Oh, well, that's neat that you like cross-stitching also.",,,
A,"Yeah,",,,
A,"that's, that's kind of strange that we got the same call.",,,
B,Yeah.,,,
A,It's a call.,,,
B,"Oh, I'm sorry.",,,
B,Go ahead.,,,
A,"No,",,,
A,that's okay.,,,
B,"Okay uh,",,,
B,"but, yeah,",,,
