Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Okay.,,,
A,"Uh, do you want to go ahead",,,
A,"or,",,,
B,"Oh, sure.",,,
B,"Uh, well I, uh, went to school at Madison for two years",,,
B,"and they are really big on women's rights. And, and equal treatment.",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,"And so I, I've seen a lot of like rallies and things like that.",,,
B,"But, uh, I'm not that liberated.",,,
B,"I mean my mom is kind of old-fashioned,  you know.",,,
A,Uh-huh.,,,
B,"So, I, you know, you pick up some traits from her and stuff.",,,
B,"But, uh, I think it's, I think it's interesting and better for women to see that there's more, more of them doing men's fields.",,,
B,I like to see that.,,,
B,"And  I don't like to see women, you know, like waiting on men hand and foot",,,
A,Right.,,,
B,"but, you know, I, I believe in like sharing and doing things for each other.",,,
A,I do too.,,,
A,I like the idea.,,,
A,"I see a lot more, uh,",,,
A,"my children, I have five children",,,
A,and they're all married.,,,
B,Uh-huh.,,,
A,"And, uh, I love seeing the men help the women  so much.",,,
B,Right.,,,
A,"And they both cooperate together on,",,,
A,I think it's great.,,,
B,"Oh, me too",,,
B,I hope that happens to me someday.,,,
B,"I mean, I, I don't mind  doing stuff.",,,
B,"Uh, I have a boyfriend",,,
B,and I got to make him dinner and stuff,,,
B,"but, you know, I, he'll help me do the dishes.",,,
B,"I don't want to, you know expect to help to clean up then  after",,,
A,Right.,,,
B,Yeah.,,,
A,That's right.,,,
A,That's right.,,,
B,Yeah.,,,
B,So,,,
A,I've  always taught my men that.,,,
A,They better clean up with their women and help them.,,,
A,"If they did that, you know.",,,
B,Right.,,,
A,"And they're, they're good about it.",,,
A,But it is neat to see them all work together.,,,
A,"And  a big thing that I see. All that, most of the, most of the women getting married now, uh, go back, have gone back to, you know,",,,
B,Uh-huh.,,,
A,"they, they stay at work or go back to work.  Or whatever.",,,
B,Right.,,,
A,And they're well educated.,,,
B,Uh-huh.,,,
A,And I believe we'll see a lot more C E O in companies.,,,
A,They're having a fit about how little there are.,,,
B,Oh.,,,
A,"And I think we'll see a lot more. Don't you? Of upper management? Then we do now, even.",,,
B,"Oh, yeah.",,,
B,Uh-huh.,,,
B,Right.,,,
A,I think it'll escalate.,,,
B,Yeah.,,,
A,"And, uh, and I think black women now",,,
A,in fact I work at a high school.,,,
B,Uh-huh.,,,
A,And my boss is a black woman and has only been there a couple of months and already promoted,,,
A,and she's very sharp.,,,
A,And I think that,,,
A,"and the ethnic thing will be, you know, is a good thing now.",,,
B,"Oh, me too.",,,
A,They're moving them up,,,
A,and they're sharp,,,
A,"and they,",,,
A,"so you're going to see a lot, a lot more of that in leadership I believe.",,,
B,Yeah.,,,
B,I like to see that.,,,
B,"I think it's, uh, really neat to see and all that educated minority, uh,  person  who really knows what they're talking about.",,,
A,Uh-huh.  Right.,,,
B,"And it's just too bad that some people, you know, still look down on them just because of their color. You know.",,,
A,Right.,,,
A,That's,,,
B,Especially  black women.,,,
A,Yes.,,,
B,So.,,,
A,Yeah.,,,
A,But they know what they're doing.,,,
B,Right.,,,
A,But I'm not big on subserving as far as   to the men at all.,,,
B,Uh-huh.,,,
B,Right.,,,
A,"But I  never have gone along with that, you know. Even far back.",,,
A,"But I was brought up pretty good in a home that,",,,
A,years ago my mother was that way.,,,
A,The same.,,,
A,"I,",,,
A,my,,,
A,"you know,",,,
A,some people say oh the boys shouldn't have to do those jobs. The inside jobs.,,,
A,"But we never were taught,",,,
A,they had to do as much as we did.,,,
A,So  that was good.,,,
B,"Right,",,,
B,same here.,,,
B,Yeah.,,,
A,"So that's, I think that's good. To keep the equal as far as, as, uh, not, uh, necessarily by sex type thing.  You know.",,,
B,Right.,,,
B,Same here.,,,
A,You should be able to accomplish as much.,,,
A,"And I think the, uh, attitude is a lot better towards the parents raising the younger ones now.",,,
B,Uh-huh.,,,
A,"You see a lot more of the mothers and all saying to the young girls,  you know  you can do it.",,,
B,Yeah.,,,
A,"If he  can do it, you can do it type thing.",,,
B,Yeah.,,,
B,Exactly.,,,
B,"I, I see more men, uh, like participating in like the family things with children. Like, you know, helping to take care of them more. And and, uh, uh, doing the jobs equally, you know,",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,Right.,,,
A,What about politics on it?,,,
B,Oh.,,,
A,Do you think the political scene?,,,
B,I'm not that big on politics.,,,
B,I'm not that educated on it.,,,
A,Yeah.,,,
B,"I'm,",,,
A,I'm real I'm kind of disgusted this year because I don't see many women into the political scene,,,
A,"and I really think we should have more political leaders in the women than we do up for, and even for President and Vice President this year,",,,
B,"Oh, yeah.",,,
B,I agree with that.,,,
A,there's nobody again.,,,
A,"I think they're all scared out after after, uh,",,,
A,"oh, what was the lady's name that ran a couple of,",,,
A,I forget her name now.,,,
B,"Oh,  I don't know",,,
A,But you know  who I mean?,,,
B,"Yeah,",,,
B,I know who you're talking  about.,,,
A,Yeah.,,,
A,She took such a rough go of it.,,,
A,"And they their tax deal and,",,,
B,Yeah.,,,
B,At least she was strong to like try it and  you know.,,,
A,Right.,,,
A,Right.,,,
B,So that's good.,,,
A,But I wish  they would get some more on that.,,,
A,I really was disappointed this year when I see any of the candidates talking that they're talking about.,,,
A,"Uh, they, I didn't see any of the women in there.",,,
B,Uh-huh.,,,
A,And that disappoints me.,,,
B,Oh.,,,
A,"And right now I don't think we have too many. Uh, in the forefront.",,,
A,Schroeder's about the biggest one in Washington.,,,
B,Uh-huh.,,,
A,Congress woman.,,,
A,"And, uh, other uh,",,,
A,"we really,",,,
