Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay,",,,
A,"uh, you want to start by telling me what camping is to you.",,,
A,Do you backpack or hike,,,
A,"or,",,,
B,"Well, uh, a little bit, uh,",,,
B,nothing overly strenuous.,,,
B,"No,",,,
B,"the majority of my camping experience is, uh, a tent by the lake type situation or, uh, maybe a canoe trip or something like that.",,,
A,"No,",,,
A,I've never done a canoe trip.,,,
A,That sounds interesting.,,,
B,"Oh, it, it's,",,,
B,"we've had a lot of fun, uh,",,,
B,"I, I moved to Dallas about five years ago",,,
B,"and we've made three different trips since I've been here. The group of friends that I run around with, of varying degrees, uh, of difficulty.",,,
B,"The, the last one we did, and we haven't had a chance to duplicate was, uh, was a canoe trip in Arkansas",,,
B,"and the river was, it was up about three feet",,,
B,"so it was, uh, it was it was pretty challenging.",,,
A,"Oh, man, I imagine.",,,
B,"But, uh, and then we, uh,",,,
B,"as far as the camping part of that, we just drag along all our tents and sleeping bags and, uh, find, uh, find a clearing in the woods and go for it.",,,
A,So they'll actually fit in the canoe,,,
A,and then you go for days at a time.,,,
B,"Well, yeah,",,,
B,"yeah,",,,
B,"it's the,",,,
B,"that, that particular one was a two day trip",,,
B,"so what, uh,",,,
B,"there's, uh, there's a outfitter",,,
B,"and, uh, they haul you up to the headwaters, come down about halfway and then you get to, you spend the night",,,
B,"and then, uh, the second day head on down to the, to the pool at the end of the river.",,,
A,"God, that sounds like fun",,,
B,Yeah,,,
B,"it, it really is.",,,
A,Well the camping I grew up with was like tents and Coleman stove type.,,,
A,"And, uh, you know, that just either out in the woods, or",,,
A,"actually I, I grew up water skiing.",,,
A,"I was, uh, from California,",,,
B,Okay.,,,
A,"and so we would go up to the Sacramento, uh, river sloughs, the delta there,",,,
B,Okay.,,,
A,"and you just pick a campground on the river,",,,
B,"Right,",,,
B,right.,,,
A,"cooled off,",,,
A,"but, uh, when I got married, my husband had always backpacked.",,,
B,Okay.,,,
A,"And so we did that, uh,",,,
A,I guess we haven't done it since my kids were born so about three years ago.,,,
A,And that was a new experience for me,,,
A,but I enjoyed it.,,,
A,"I like being able to go back into the mountains, or, you know, where the trail didn't necessarily lead, and where you couldn't necessarily, pitch a tent",,,
B,"Boy, I bet,",,,
B,yeah.,,,
B,Uh-huh.,,,
A,"But, uh, that, that was interesting.",,,
A,"I, I have always wanted to do some white water rafting",,,
A,and so your canoeing kind of made me think of that.,,,
B,"Yeah,",,,
B,"that's, that was, uh, that's always been our next step.",,,
B,"Our, our little group of friends here, we've been kind of getting married off and what not",,,
B,"but, uh,",,,
A,Don't let that stop you,,,
B,"Yeah,",,,
B,"that,",,,
B,"well, it, it just puts a damper on things for a little while.",,,
A,I know.,,,
B,"But we're, we're starting to get everybody back together.",,,
B,"Yeah,",,,
B,"we'd like to do a float trip down, uh, oh, like Big Bend area or something like that.",,,
A,"Yeah,",,,
A,so you haven't done that before.,,,
