Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay Charles, uh, gun control,",,,
A,"what are you, uh, for, in favor or no comment?",,,
B,I'm very much in favor of gun control.,,,
A,"Oh, you are?",,,
B,Yes,,,
B,I am.,,,
A,"Well, this should be very interesting, because I'm against it.",,,
B,"I don't, I don't mind people owning guns,",,,
B,"I just think it should be a little, you know, a little, a little more regulated.",,,
A,"Well, you know, uh, now here's something that, uh, first occurred to me when they started having all these problems with these automatic, uh, weapons.",,,
B,Yes.,,,
A,"Uh, now there always has been a federal law against fully automatic weapons.",,,
B,"I believe that's correct,",,,
B,uh-huh.,,,
A,"And, yet, their, uh, the gun control enthusiasts are, are, uh, preaching about the gun control and how they should be, we should have stronger laws and what not.",,,
B,Uh-huh.,,,
A,I don't understand why we don't enforce the laws we have.,,,
B,"That would certainly help,",,,
B,I'm sure.,,,
A,"Now this is not just a state law,",,,
A,"this is a federal law, controlled by the Treasury Department. Uh, for fully automatic weapons.",,,
B,Uh-huh.,,,
B,Yep.,,,
B,Uh-huh.,,,
A,"And, uh, all right, now for instance, in California where they passed the uh, uh, semiautomatic",,,
B,Uh-huh.,,,
A,"or, or, uh, now what was it they called them?",,,
A,"The military version, attack weapons, or something?",,,
B,"Yeah,",,,
B,"right,",,,
B,uh-huh.,,,
A,"Uh, how is that going to affect the, uh, sports weapons? I mean, rifles, that are automatic or semiautomatic?",,,
B,Uh-huh.,,,
B,Yep.,,,
B,"I really don't have any problem, Jack, with, you know, uh, people using firearms for sporting purposes.",,,
B,"I don't have any problem,",,,
B,"the only thing I,",,,
B,I am in favor of the seven-day waiting period.,,,
B,"I would like to see that, see that happen.",,,
B,"I,",,,
A,"Uh-huh,",,,
A,"well, now, uh, I've got to admit I'm inclined to agree with you there uh, even though I am a member of the N R A,",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"and they are they, their reason being that well, if you let one little law get through, pretty soon one's going to stack up on top of another, and so forth and so on.",,,
B,Right.,,,
B,"Yeah,",,,
B,I understand that.,,,
A,And you've got to admit that Congress does kind of look at things that way.,,,
B,"Uh-huh,",,,
B,that's true.,,,
B,"I, I, like I say, I don't have any problem with people using firearms, you know, for sporting purposes or hunting purposes,",,,
B,"I just think it's just may be a little too easy you know, to acquire one.  On, on a whim of some sort.",,,
A,"Uh,",,,
A,"That, that's true.",,,
A,"Uh, now did you hear about the, the control that they have up in Virginia?",,,
B,I'm not sure I have.,,,
A,"Uh, it, it's, it's a little hard to believe,",,,
A,"but they can, uh, of course,",,,
A,like just like just about every other state in the union they have a felony law.,,,
A,"Anyone ever convicted of a, a felony is, cannot purchase a weapon.",,,
B,Uh-huh.,,,
A,"and they don't have a waiting period, because they have access to computer records concerning all these felons.",,,
B,Uh-huh.,,,
A,And,,,
A,"uh, when you go in and buy a weapon or a handgun in, uh, uh, Virginia, the salesman just calls some number and, uh, punches in your name,",,,
A,"and if it comes up negative, okay, fine,",,,
A,and you get your your gun right then and there.,,,
B,I see.,,,
A,"Uh, but they are the only state that does it.",,,
B,"Hm, that's interesting.",,,
A,"And, uh, according to Virginia, it didn't cost all that much.",,,
B,Uh-huh.,,,
A,"and frankly, I, I don't understand why a state doesn't have those records available anyway.",,,
B,"Yeah,",,,
A,"Uh, uh,  at least  uh, records of, of, uh, known felons which are available to local police departments.",,,
B,"yeah,",,,
B,you would think they would.,,,
B,Uh-huh.,,,
B,"Yeah,",,,
B,right.,,,
B,"Yeah,",,,
B,I'm surprised that more states doesn't do that.,,,
A,"Uh, uh, uh, certainly those, those records are available,",,,
B,Uh-huh.,,,
A,"and all they would have to do is expand it. To, uh, uh, well, connect them into a modem somehow.",,,
B,"Yeah,",,,
B,right.,,,
B,Uh-huh.,,,
B,I wouldn't think it'd be that difficult to do.,,,
A,"Well, Virginia is not a particularly rich state,",,,
A,and they managed to squeak out a few bucks to do it.,,,
B,"Yep,",,,
B,right.,,,
A,"And, uh, it's, uh, uh, one-hundred percent successful.",,,
B,"Hm, that's interesting.",,,
A,"Yeah,",,,
A,I just heard about this last week.,,,
B,Uh-huh.,,,
A,"Uh, they were bragging about it,",,,
B,Yeah.,,,
A,"with,",,,
A,"uh, uh, they should have, have pride in this because it's, it's a good system,",,,
B,Absolutely.,,,
A,and it's  working well.,,,
B,"Yeah,",,,
B,I agree.,,,
A,And they don't need that seven-day waiting period.,,,
B,Uh-huh.,,,
A,"Because the whole idea of that waiting period was, so that, uh, it, uh, the police could check up on you.",,,
B,Yep.,,,
A,"Well, you know what's going to happen there,",,,
A,"those files are going to back up on somebody's desk, just some of that typical bureaucratic work.",,,
B,Uh-huh.,,,
A,"that's another, uh, uh, thorn in my side, bureaucratics, politicians.",,,
B,Uh-huh.,,,
B,"Yeah,",,,
B,right.,,,
B,I agree.,,,
B,"Yep,",,,
B,right.,,,
B,"I was,  just thinking there's,",,,
A,"So anyway  well, we seem to be one in favor and one against.",,,
B,"yeah,",,,
