Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Okay.,,,
B,"Well, have you ever, uh, had a family reunion?",,,
A,"Yes,",,,
B,Oh.,,,
A,"and, uh, let me tell you",,,
A,"this is a really neat thing to do too, that they did,",,,
A,I didn't do it.,,,
A,"Some of the other people, the older people organized it.",,,
B,Uh-huh.,,,
A,"And, what they did, they had, uh, a book made up",,,
A,"and it was like, when our ancestors first came over.",,,
B,Oh.,,,
B,No kidding.,,,
A,"And, then what they did was they asked every family to write something about their family. And, like, how many kids you had, and who you had married,",,,
B,Huh.,,,
A,"and, you know, it went through like,",,,
A,"and it showed who my, uh, well, who my husband's parents were, you know. And, who he married and then how many children we had and then like his brothers and sisters",,,
B,Uh-huh,,,
A,and it went through the whole family and stuff.,,,
B,"Oh, that's so neat.",,,
A,"And, it was so good.",,,
B,"Oh, great",,,
A,Yeah.,,,
A,"But it, it really did,",,,
A,"you know, and plus it's got a lot more people interested in it because, you got to participate sort of.",,,
B,Uh-huh.,,,
B,Yeah.,,,
B,"So, so did everybody send in their information and they made a book up, about it,",,,
A,Right.,,,
A,Uh-huh.,,,
B,and then you could get it at the reunion.,,,
A,Right.,,,
A,"And, everybody got a book,  that came to the reunion.",,,
B,"Oh, nice.",,,
A,"And, it told like, uh, you know, where the first Connallys came over,",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"and, um, it told what happened when they got there and how many kids they had",,,
A,and it just kept coming on up through the generations.,,,
B,Wow.,,,
A,"So, it was really,  that was  really neat.",,,
B,That is neat.,,,
A,"And,",,,
B,"So, do you have a big family?",,,
A,"Well, he does",,,
B,"Oh, he does?",,,
B,Yeah,,,
A,"He does,",,,
A,I don't.,,,
A,"But, uh, he has enough relatives to make up for me not having any",,,
B,That's kind of how my husband and I are.,,,
B,I have a kind of a big family,,,
B,"and he just has himself and his brother and his parents,",,,
A,Uh-huh.,,,
B,and that's it.,,,
B,"So, he had to kind of get used to us when we first started going together.",,,
A,Yeah.,,,
A,"That's what, that's what happened when I, when I first, uh, met my husband.",,,
A,"I said, this can't be, you know,",,,
A,"nobody can have this many relatives,",,,
A,"because a lot of them lived in like a group, you know, down one highway.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"And, there was a lake,",,,
A,and they all lived down there by it.,,,
B,"Oh, how nice.",,,
A,"And, so, we were going down, the highway, you know,",,,
A,"and he kept saying, this is where my uncle lives",,,
A,"and this is where my aunt lives  and my uncle,",,,
B,"Oh, my gosh.",,,
A,"and I kept thinking, this guy is putting me on.",,,
A,"Nobody has this many relatives, you know",,,
B,Yeah.,,,
A,"So, but, they really were all there.",,,
B,How funny.,,,
A,"And, another thing that's really good about, uh, family reunions, is having everybody just cook whatever is their specialty,  and bring it.  At, because nobody it seemed like, liked the same thing.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
B,Uh-huh.,,,
B,Oh.,,,
A,But you had a choice,,,
A,"and then you got to taste a lot of new dishes and stuff too, and get a lot of good recipes.",,,
B,Yeah.,,,
B,Yeah.,,,
A,"Where if you said a certain thing and say, okay, we're all going to have fried fish, or, we're all going, to have fried chicken.",,,
B,Yeah.,,,
B,Yeah.,,,
A,Everybody might not like that.,,,
B,Not be able to do it.,,,
B,"So, did people come like from out of town to the reunion",,,
B,"or,",,,
A,"Oh, yeah.",,,
A,"Yeah,",,,
B,They did.,,,
A,they came from all over.,,,
B,Did you put them up in other people's houses,,,
B,"or did you have hotel rooms,",,,
B,"or, how did you do it?",,,
A,"Um, they just stayed with different ones of them.",,,
B,They did.,,,
B,Uh-huh.,,,
A,"They just came down and like say, okay, this aunt and Uncle Kip, uh, all their kids and their grand kids and everything,",,,
A,"and then, they had it.",,,
B,Uh-huh,,,
A,It had gotten so big that they had it at the church.,,,
B,"Oh, really?",,,
A,"And, they had a church service ahead of it,",,,
A,"you know, and then they had,  uh,  uh, then they ate out on the ground.",,,
B,How  nice.,,,
B,And they just brought food with them?,,,
A,Uh-huh.,,,
B,Did they just have like over a weekend?,,,
B,Is that how they did it?,,,
A,Yeah.,,,
B,Uh-huh.,,,
A,Uh-huh.,,,
B,"Well, I'm real curious because my family,",,,
B,"it didn't sound,",,,
B,I don't think my family is as big as your husband's.,,,
B,"I don't think we'd need a whole church,",,,
B,"but, um, the problem is we are all really scattered, around.",,,
B,"There isn't any one place where most of us live,",,,
B,"so if we ever had a reunion, we'd kind of all have to stay in a hotel.",,,
B,"I mean, you know, there would be one person who lived there that would have a house,",,,
B,but they couldn't put everybody up.,,,
B,"So it, I think it would get kind of expensive.",,,
A,"But, you know what you can do?",,,
B,Huh?,,,
A,"A lot of these lakes and things, if you could find a centrally located, like, say about the same distance for all of you all to come?",,,
B,Uh-huh.,,,
A,They have these places where you can rent them,,,
A,"and it, you know, like on a lake,",,,
B,Uh-huh.,,,
A,"like, uh, it's a big place,",,,
A,"I mean, you know, it's got little rooms that separate off of it and stuff,",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"and, it's not very expensive that way.",,,
B,"Oh, you mean",,,
B,"so,",,,
B,"oh, I see,",,,
B,so everybody could stay together?,,,
A,Right.,,,
A,"It's like a, they have like a, a convention type thing.",,,
B,Yeah.,,,
B,a house or something.,,,
B,Uh-huh.,,,
A,"And, then it has little rooms off of it where, you know, you'd go and sleep at night time.",,,
B,Oh!,,,
A,"But, then it has like a kitchenette and things like that",,,
A,"but you,",,,
B,"See, that would be great because then you could spend so much more time together, than if you all were in your own hotels or something.",,,
A,Right.,,,
A,"And another,",,,
B,"And then,  every time you wanted to go eat with somebody, you'd probably have to go to out, eat or something.",,,
B,It would run into a lot of money.,,,
B,"So,",,,
A,Yeah.,,,
A,"But, they had,",,,
A,"that was,",,,
A,"you know, that,",,,
B,That  sounds like fun.,,,
A,"what you can do  is, you can write different places, the Chamber of Commerce, tell them what you're interested in.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"Ask them  what they have, you know, at area lakes and all. If they have something like that",,,
B,Uh-huh.,,,
B,Yeah.,,,
A,"because now every time we plan anything, just about, we write to the Chamber of Commerce of where we're going because, you can find out so much easier, that way, than try to locate it, you know,",,,
B,Uh-huh.,,,
B,"You get a,",,,
B,Yeah.,,,
A,calling different places can really run you up a bill.,,,
B,Yeah.,,,
A,"But, if you can find a centrally located place where everybody would have to come about the same distance,",,,
A,"I mean, you can't get it exact, you know,  usually,",,,
B,"Oh,  yeah.",,,
A,"but, uh, and then everybody goes to that place.",,,
A,And that is not bad at all.,,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"But, they have, lot of times they'll have like, uh, little cabins,",,,
B,Uh-huh.,,,
A,"and three or four or five families can stay in those cabins because they have, you know, just the single bunk beds and stuff.",,,
B,Uh-huh.,,,
A,"And, they can all stay in those cabins.",,,
A,"And then, you know, you can have cookouts and stuff like that",,,
A,that doesn't cost you as much.,,,
B,That would be great.,,,
B,That would be really nice,,,
A,Yeah.,,,
A,"But, that's, uh, you know, that's the best way I found, because  whenever you have,  something where you go and,",,,
B,Yeah.,,,
B,That sounds good.,,,
A,"now we had one,",,,
A,"this was before I lost a lot more of my family,",,,
A,but it wasn't any of my immediate family anyway. Because I didn't have any of them left.,,,
B,Uh-huh.,,,
A,"But,  um  they had, uh, uh, thing where you could, everybody could come and meet and go out to eat.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"But, I didn't think that was as good.  Because,  it was like, you know, you couldn't really talk and stuff, like you could when, you were at the lake,  or somewhere,  you know, where you were out.",,,
B,Yeah.,,,
B,Yeah.,,,
B,"Yeah,",,,
B,yeah.,,,
B,Right.,,,
A,This was like everybody came into town and went to this restaurant.,,,
B,"And you have to sit at a table and just,",,,
B,"yeah,",,,
A,Yeah.,,,
A,"And, it just,",,,
A,I didn't like that much.,,,
B,"Well, um, did you,",,,
B,was it hard to decide who to invite and who not to invite.,,,
B,"I mean, did you have to draw a line,",,,
B,or did the people that had that reunion have to draw a line?,,,
A,No.,,,
B,"Like, they just",,,
B,whoever wanted to come.,,,
A,"What they did was, Well, see what they did was, okay, they, uh, they wrote to all the initial people, you know, the, the oldest ones.",,,
B,Uh-huh.,,,
B,Right.,,,
A,"Okay,",,,
A,then those in turn got a hold of these other ones.,,,
B,Uh-huh.,,,
A,"And they had like,",,,
A,"I think there was four or five different people, that would call,  you know,  some of them, if they didn't have their addresses and all on them,",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"and, you know, they told them that what we had to do was when we sent back in our information, we had to tell them how many people were going to be coming, you know.",,,
B,Yeah.,,,
B,Right.,,,
A,"And then, when they, when they talked to us or when they sent us the letter, it, uh, you know, to get the information and all, it asked, you know, will you be willing to bring",,,
B,Uh-huh.,,,
A,and you had to check off what all you would be willing to bring.,,,
B,"Oh, I see.",,,
A,"And, so, really there wasn't any problem with,",,,
A,"that's the reason it ended up in a church because, I mean, there was just so many of  them.",,,
B,"yeah,",,,
B,yeah.,,,
A,"But, it turned out so much better like that. Because everybody knew, they knew ahead of time how many people to expect.",,,
B,Yeah.,,,
B,Right.,,,
A,"Now if there was a sickness or something like that, I mean, you know, you're not going to lose that many.",,,
B,Sure.,,,
B,Sure.,,,
B,No that would just be a few.,,,
A,Right.,,,
B,But how about like because of divorce and stuff like that?,,,
B,"Like my parents are divorced,",,,
A,"Okay well,",,,
B,and they are  both remarried,,,
B,"and, you know, there, I mean, there's,",,,
B,I don't know.,,,
A,"Well, see, then",,,
A,"okay,",,,
A,"if you wanted them both to come, then you would put, you would have put that down on the list",,,
B,Yeah.,,,
A,"and you would have sent, you would have been the one that sent their invitation to them, and ask for their information.",,,
B,Yeah.,,,
B,Yeah.,,,
B,"So then,",,,
A,To send back to those other people.,,,
B,"I, I'm kind of like, in  control over who comes. Uh, just from my family.",,,
A,Right.,,,
A,"Because once it went to the, the oldest people and then they knew who they wanted to invite,",,,
B,Yeah.,,,
A,"then, they sent their little things to us.",,,
B,Yeah.,,,
A,"Okay,",,,
A,"it was up to me, who I was going to, you know, whether I wanted my kids and, you know, my, any of my family to come.",,,
