Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Um, tell me some about your camping experiences, Carolyn.",,,
B,"Well, um, I have gone to girl's camp a few times, as a, you know, a chaperon or a leader, whatever",,,
A,Okay. where do you go camping at around here?,,,
B,"and, uh, I enjoy camping.",,,
B,"I,",,,
B,"we we have a tent,",,,
B,"and we've gone, even with our family a few times out camping and have a camp stove, um,",,,
B,"I guess our, our, my biggest memory is when we froze to death",,,
B,We just didn't take enough blankets and whatever.,,,
B,"Uh, we went camping at, uh, Lake Bonham, which is, is pretty close here. Um,",,,
B,"we went fairly early in the season for this area, which is probably April is when we went,",,,
A,Okay.,,,
B,"and, and it got really cold at night,",,,
B,"and of course we were close enough that we could go back and get some more blankets and things in the morning,",,,
A,Sure.,,,
B,"but,",,,
A,"Uh, what, uh, what activities do you do when you're camping?",,,
B,"Oh, we take little nature hikes",,,
B,"and, and, uh, we take along games that we can play with the, with the kids, and just that kind of stuff.",,,
B,"Usually try to have a, uh, occasionally a camp fire at night, you know, and roast the marshmallows and what all.",,,
A,Uh-huh.,,,
A,"Well, that sounds like fun.",,,
A,"I, uh, I grew up in South Dakota, up in the Black Hills",,,
B,Oh.,,,
A,"and so we used to go camping,",,,
A,"my dad would take us,",,,
A,"there was, there was four of us kids,",,,
A,"we'd, he'd take us,",,,
A,"and we'd all go camping, my dad and my mom and, and the kids,",,,
A,"and it was always fun, uh,",,,
A,"because what I always remember is, my dad would let us pick our camp spot",,,
A,"and, uh, he'd always tell us, you know, okay, look for, you know, a nice flat little area where we can pitch our tents,",,,
A,"and it always had to be somewhere near a, a river so we could go fishing,",,,
A,"and hopefully we'd catch our supper,",,,
A,but we never did,,,
B,Um.,,,
A,"but it was, it was always fun.",,,
A,"We'd always,",,,
A,Mom was always prepared,,,
A,"and she'd bring along, you know, something, because tradition had it we would never catch anything,",,,
A,"so we always had, something along to eat,",,,
A,"but then we'd roast, roast marshmallows,",,,
A,"and it, it was always an enjoyable experience.",,,
A,"Uh, about nineteen eighty-two I moved from Rapid City in the Black Hills,",,,
A,"I crossed the state to, to Aberdeen,",,,
A,"and, uh, there's no hills,",,,
A,"it's flat,",,,
A,"and then I was in high school,",,,
A,"and, uh, couple of friends, couple of my high school friends and I, we'd go camping out by a river, of course, and, and go fishing,",,,
A,"but by then, of course, I was able to catch, uh, catch some things,",,,
A,"but, it, it was always fun.",,,
A,It was a different experience camping in the hills versus camping just by a river,,,
B,Uh-huh.,,,
A,"you know, in the hills we, we would do like you you folks did, you folks did, would take the nature hikes and, you know, and look for animals,",,,
A,"and we always, you know,",,,
A,"in the hills, you can see quite a few different animals,",,,
A,"but,",,,
B,"Uh,",,,
A,Go ahead.,,,
B,We used to live in Utah,,,
A,Okay.,,,
B,"and, uh, of course, there's lots of mountains around there to camp in, and, and streams and stuff.",,,
B,"That's, that's a great place to go camping,",,,
B,and the hiking is just really great.,,,
B,"You know, hike up those mountains is just really fantastic. Um.",,,
A,Sure.,,,
A,"Now is there anything, uh, are there any mountains or big rocks a person could hike around this area.",,,
B,"I'm not acquainted with any, you know,",,,
B,"I,",,,
B,"there's woods and things out in East Texas Tyler area, you know,",,,
A,Okay.,,,
B,"there's a Tyler State Park that's, uh, really a nice camping area,",,,
B,"but it, it's just a lot of trees,",,,
B,"it's not,",,,
B,"I don't know of any place in Texas that has, uh, really big, you know, what I call mountains",,,
A,Uh-huh.,,,
A,"I,",,,
B,"The Rocky Mountains are so much, uh, bigger than anything that they've they've got down here that,",,,
A,Right.,,,
A,"Is the one in Tyler, has it been pretty commercialized, I suppose?",,,
B,"No,",,,
B,"it's not, well, it's not too bad.",,,
B,"They have, um, screened in areas, you know,",,,
B,"they're not really cabins, I wouldn't say,",,,
B,"I guess they could call them that, but they're, they're more just a screened in, uh, camping area whatever,",,,
A,Okay.,,,
B,"they're, they're not bad.",,,
A,"Helps, helps keep the, the pests out, I suppose.",,,
B,"Yeah,",,,
B,yeah,,,
A,"Well, that sounds,",,,
A,"I don't know if I can rate camping,",,,
A,"but, you know, it sure beats driving a thousand miles, to to find a mountain, I guess.",,,
B,"Yeah,",,,
B,that's right.,,,
B,"I, I take it you haven't done a whole lot of camping in this area.",,,
A,"No,",,,
A,"we just moved down in, in June.",,,
B,"Oh, I see.",,,
B,"Well, you're still, uh, you're just trying to get over the culture shock still",,,
A,"Yeah,",,,
A,I'm still trying to find my way around.,,,
A,"I, if I can get on Central from anywhere, I'm happy.",,,
B,Yeah.,,,
B,"Yeah,",,,
B,"well, really the ideal times to camp in this area are early spring, and, in, in the fall.",,,
A,Okay.,,,
B,"It just gets so hot in the summer you can hardly,",,,
B,"I mean, there's, there's a lot,",,,
