Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay,",,,
A,now you can tell me what you do.,,,
B,"Uh, well, I work with computers, just like your son",,,
A,Uh-huh.,,,
B,and I actually do research in speech recognition,,,
A,"Oh, great.",,,
B,part of the reason I'm participating in the project is to see how the stuff goes.,,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,"But, um, I was working",,,
B,"well, actually I haven't worked for any large companies per se uh, recently",,,
A,Uh-huh.,,,
B,but hopefully the job that I will have will have lots of benefits namely lots of vacations not real good salary but lots of vacations.,,,
A,Uh-huh.,,,
A,Yeah,,,
A,"Well, the one John works for seems to have a you know, good benefits,",,,
A,and the pay is decent.,,,
B,Yeah,,,
B,"the, uh,",,,
B,"well actually, where I was working the company",,,
B,one of the companies I was working for actually had very good health care benefits which these days I think are really important,,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,because health care is so ridiculously expensive.,,,
B,"Because we're, we're paying our own insurance right now.",,,
A,"uh-huh,",,,
A,uh-huh.,,,
B,"But and I'm,",,,
B,we actually had a little baby so I'm taking a little bit of a time off from work.,,,
A,"Oh,",,,
A,"Great,",,,
A,"I had, I had a granddaughter",,,
B,"Oh, congratulations.",,,
B,And so one thing that I'm very concerned with now is first of all health benefits,,,
B,because it's more important with a family,,,
A,Right.,,,
B,"and you know, our doctor's routine doctor's visits covered,",,,
B,"my health insurance only covers, um, the emergency care.",,,
A,Uh-huh.,,,
A,Do you have major medical benefits?,,,
B,"Right, yeah,",,,
B,"but I don't,",,,
A,"That, that helps some,",,,
A,"if,",,,
A,it depends on what your deductible is how high it is.,,,
B,Right.,,,
B,"Well, my,",,,
B,our deductible's five hundred,,,
B,but it's for each event.,,,
A,Each person.,,,
A,"Yeah,",,,
A,"that's pretty that's pretty high,",,,
B,Right,,,
B,"but, you know, so it covers the emergency things but it doesn't cover if you get sick",,,
A,Right.,,,
B,"it doesn't cover doctor's visits, things like that.",,,
A,"That's, that's right.",,,
A,"And five hundred dollars is a lot to come up with for each person to be able to start using your major medical, too.",,,
B,"Oh, yeah,",,,
B,it certainly is.,,,
B,Uh.,,,
A,"Yeah,",,,
A,"I know where my daughter works,",,,
A,"now she, she,",,,
A,"course we live in a, a rural sort of setting",,,
B,Uh-huh.,,,
A,and where she works she has no benefits at all.,,,
B,Wow.,,,
A,"And her wage is not, not very good",,,
B,Uh-huh.,,,
A,"But it's, it's the type of area we live in.",,,
A,"Of course, living expenses aren't as bad either, though, which makes a difference.",,,
B,"And probably the medical care is less expensive, too.",,,
A,"Well, she has to pay for it herself",,,
B,Uh-huh.,,,
A,"you know, they have to pay for their own insurance.",,,
A,"But, uh",,,
B,"So I think that in general the doctor's fees are probably lower there,",,,
B,"and so the insurance would cost lower,",,,
A,"Uh, well, from what I've seen,",,,
A,"from my aunt and uncle really from Florida up to here,",,,
A,they're not that much different.,,,
B,"Well, I know that friends of mine had a baby up in Boston",,,
A,Uh-huh.,,,
B,and their costs were about fifty percent of what it cost to have it in Manhattan.,,,
A,Is that right?,,,
B,"And they were at one of the better hospitals, you know",,,
A,Uh-huh.,,,
B,"and, you know, good doctors in Boston.",,,
A,Wow,,,
A,that's a big difference.,,,
B,And I was at one of the big hospitals in New York.,,,
A,Uh-huh.,,,
B,But that's a huge difference just between,,,
A,Uh-huh.,,,
B,"you know, and it's two big cities that I think of as somewhat comparable.",,,
A,"Oh, yeah,",,,
A,should be.,,,
B,So I was pretty shocked at that.,,,
B,"But the other thing that I'm really concerned about,",,,
B,"and most companies don't have,",,,
B,"some are starting to have, is day care",,,
