Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Well what do you think about the everyday occurrences that are, that are an invasion of your privacy?",,,
B,"Well, the, uh,",,,
B,"what I really, I don't like is the the constant calls, people selling things people telling me I want things. You know, people trying to solicit for different, you know, organizations.",,,
A,Oh.,,,
A,Right.,,,
B,"You know, that's what I really.",,,
A,"Yeah,",,,
A,"I think that's, that's the only thing I wrote down also,",,,
A,"because that's just a, it's terrible today,",,,
A,"I mean, my wife and I, seems like we get home at five thirty and the damn phone starts ringing and rings up until ten, eleven o'clock sometimes.",,,
B,"Never stops ringing,",,,
B,right.,,,
B,That's right.,,,
B,"Well, you know, the, the great, uh, thing for that, it's, uh, is, is an answering machine",,,
A,"Yes,",,,
A,"I know,",,,
A,that's true.,,,
B,"I mean, this is, this is the, one of the best inventions ever, you know,",,,
B,"you just switch that thing on,",,,
B,"and, uh,",,,
A,"Yeah,",,,
A,that's true.,,,
B,Yeah.,,,
A,"But, you know, people,",,,
A,"it's like your name must be on a list or something, because I know at my office, I get calls, I mean, I must get at least, I probably average at least a call a day,",,,
A,"and a lot of days I'll get two and three calls, from from people selling insurance you know, to the small business man",,,
B,"Um, even in an office?",,,
B,Uh-huh.,,,
B,Right.,,,
A,"and, uh, you know, I think Dunn and Bradstreet puts your, according to what I understand, Dunn and Bradstreet puts your names, your name out to people also,",,,
A,"as far as brokers all, I get calls from brokers in New York,",,,
A,"and, uh California, always trying to sell something, oil, oil investments or  stock investments  or whatever.",,,
B,Uh-huh.,,,
B,"Right,",,,
B,right.,,,
A,And now I'm getting the same calls at at the house.,,,
B,"Uh-huh,",,,
B,I know.,,,
A,"And they get your,  and they get your name from Dunn and Bradstreet,",,,
A,"and, uh, credit card companies, they sell your name.",,,
B,"Oh, yeah,",,,
B,"uh, well, you know, these people, they sell your names,",,,
B,I mean,,,
A,I know.  Yes.,,,
B,"you know, I,",,,
B,that's also an invasion of privacy.,,,
B,"I think it the whole thing is, uh,",,,
A,"American Express does that, by the way.",,,
B,"Oh, they do?",,,
A,"Yeah,",,,
A,"I understand they sell it, you know, they sell names because it's quite profitable to them.",,,
B,"Well, sure it is.",,,
A,"And that is an invasion of privacy,",,,
A,you're right.,,,
B,That's right.,,,
B,"Well, you know, if you've ever gotten anything, you know, in your life, your, your name is somewhere",,,
A,"I know,",,,
A,that's true.,,,
B,"I mean, one magazine, and boom, they got your name forever.",,,
A,"Exactly,",,,
A,"magazine companies, uh, uh, from, from subscriptions do the same thing",,,
B,Uh-huh.,,,
A,it's the way they make additional money.,,,
B,That's right.,,,
A,"But, it's, uh, you know, I guess, it, uh,",,,
A,"you have to be a certain income holder to, uh, have an American Express card,",,,
A,"so your name is valuable to, I guess, X amount of solicitors calling.",,,
B,"Yeah,",,,
B,that's right.,,,
A,"So, I don't know.",,,
A,"What, what do you, where are you from?",,,
B,"Oh, I'm from Texas.",,,
A,"Oh, okay,",,,
A,"well so,",,,
A,"yeah,",,,
A,"we live in the Dallas area,  Richardson.",,,
B,"Oh,  we're in Plano.",,,
A,Okay,,,
B,"Well, you know, the only call I really got that, well, was out of state,",,,
B,"I got one from Oklahoma City, and one from California.",,,
A,Did you?,,,
B,"And that was, uh, California,",,,
B,"I was thrilled to death, because that's, you know, the furthest I'd gotten any call from, you know,",,,
B,"and, um,",,,
A,"Yeah,",,,
A,"I got, I've talked to people in Utah, people in New York",,,
B,"Oh, really.",,,
A,and a lot of times I'll call eight or nine o'clock in the morning,,,
A,"and I'll get people you know, from out of the, uh, out of the state.",,,
B,Oh.,,,
B,"Yeah,",,,
B,"see, well that's, uh, the, there was another call on Saturday, Saturday that was also from, uh, that was the one from California.",,,
B,"I don't know why I ask people on the weekends from out of state,",,,
B,"or, uh, I don't know,  you know,",,,
B,"but,",,,
A,I'll be darned.,,,
A,Where you from?,,,
A,Not from Texas.,,,
B,"Uh, originally  from New Jersey.",,,
A,"New Jersey,",,,
A,right.,,,
A,Yeah.,,,
B,Yeah.,,,
A,My wife's from New Jersey.,,,
B,"Oh, really,",,,
B,what part?,,,
A,"Yeah,",,,
A,"from, uh, Saddle River.",,,
B,"Oh, that's nice over there.",,,
A,"She,",,,
B,"Yeah,",,,
B,"we're from more, uh, from sort of towards the shore,  central  New Jersey, you know,",,,
A,Okay.,,,
B,"we're like, uh,",,,
A,"Well, that's nice, too.",,,
B,"Yeah,",,,
B,"oh yeah,",,,
B,"it was beautiful,",,,
B,"that's why I, I really miss it.",,,
B,"I, I don't really like it here at all",,,
A,"Really,",,,
A,"yes,",,,
A,"my wife's been away for twenty-five years,",,,
A,so she's been away for quite a while.,,,
B,Uh-huh.,,,
