Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Hi Diana.,,,
B,Hi,,,
A,Have you all been able to do much as a family these days?,,,
B,Pardon me.,,,
A,"Have you all been able to do much as, uh, as a full family these days, all of you.",,,
B,"Oh, yes,",,,
B,"we've, uh, been, um, we've gone other, you know, all kinds of places,",,,
B,"we go out to dinner,",,,
A,Yeah.,,,
B,"we take the kids to the park,",,,
B,"and, uh, you know, whenever we, he, my husband has time off or something, we take them to the zoo,",,,
B,"or we, you know, we do everything we can possibly as a family.",,,
A,Do you work outside the home?,,,
B,"No,",,,
B,I don't.,,,
A,"Yeah,",,,
A,"I don't either,",,,
A,"it makes it a little bit easier, I think, that way.",,,
B,"Yeah,",,,
B,"it does,",,,
B,"an, an then, uh, you know, my husband enjoys spending time with the kids, you know,",,,
B,"he'll, he'll take them out just to be with them.",,,
A,Yeah.,,,
B,"So he, they can have time with him an.",,,
A,So you have a break too.,,,
B,"Right,",,,
B,"so and we, uh, we try to teach our kids as much as we can at home, you know, we have, we try to spend like Monday nights, we call it family home evening, and, have our kids, uh, you know, have little lessons with them, and, you know, just see, count, see how things are going in our family and, you know, teach them about their grandparents or something like that. Bring out pictures of them so they get to know them",,,
A,Uh-huh.,,,
B,"and, we just do all kinds of fun things like that",,,
B,an.,,,
A,"Yeah,",,,
A,we have family that's far away.,,,
A,It sounds like you might too.,,,
B,"Yeah,",,,
B,"we do,",,,
B,"so they, you know, the only way they know their grandparents is by pictures.",,,
A,Yeah.,,,
B,"And, uh,",,,
A,"Right,",,,
A,"and phone calls that's about, about it.",,,
B,"Yeah,",,,
B,right,,,
B,"and, uh, you know, they, we, you know, we go to the park",,,
B,or we go in the backyard and sit down,,,
B,"an,",,,
A,"That's yeah, that's what we mostly do, pretty simple things.",,,
B,Yeah.,,,
A,"Especially since my youngest one is excuse me, only fourteen months.",,,
B,Right.,,,
A,"She, she's really getting to the age where she's playing, and likes to go places.",,,
B,Uh-huh.,,,
B,"Yeah,",,,
B,"and with, you know, me being at home and just having the one income, you know, you don't have, this lot of extra money to, to do a lot of, you know, extra things.",,,
A,That's right.,,,
B,"So, you, you make more fun than, you know.",,,
B,"You know the kids just think it's wonderful just maybe to go get an ice cream cone or, yeah, or, uh, you know, go get a bag of M and M's or something like that,",,,
A,Oh that's a big thrill for them.,,,
B,"they, they think that's a lot of fun.",,,
B,"So we just, we try to spend as much time as we can.",,,
B,"We, you know",,,
B,"our, our whole weekends are are devoted to our children except for we might go out, you know, one evening or something,",,,
A,Yeah.,,,
B,"but during the day, you know, it's all devoted to our kids",,,
B,"and they come, go to church with us",,,
B,and so.,,,
A,"Yeah,",,,
A,that's true.,,,
B,"Yeah,",,,
B,so.,,,
A,"Have, um, have you ever been to the Science, it's called the Science Place?",,,
B,"Yes,",,,
B,"yes,",,,
B,that's what.,,,
A,We we haven't lived here too long,,,
A,and we went there a couple of weeks ago,,,
A,"and, uh,",,,
B,"Uh-huh,",,,
B,the kids thought that was wonderful.,,,
A,"Oh, yeah,",,,
A,"we,",,,
A,I guess there's Science Place One and Science Place Two.,,,
A,"We've only been in, I think it's Science Place Two.",,,
B,"I, is, I'm not sure which one we went into,",,,
B,"it was about a year or so ago, when we went.",,,
A,"The one we went in had, uh,",,,
A,"the thing that sticks out most in my mind is that, like a kid's place area.",,,
B,"Uh-huh,",,,
B,yeah.,,,
A,"That really seem, they really seemed to go wild in there.",,,
B,"Yeah,",,,
B,yeah,,,
B,they had a lot of fun in there,,,
B,"and, uh, there's, uh, there's some petting, you know, like, uh, uh,",,,
B,"I think it's Owens Country Farms has a free petting, you know, like a farm that you can go to",,,
B,and the kids can pet animals and stuff.,,,
A,Where's that.,,,
B,"That's on Plano Road,",,,
B,"uh, it's like in Richardson you go up Plano Road,",,,
B,it's like a little bit past Campbell and Plano Road,,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,And that's a lot of fun.,,,
A,Oh yeah.,,,
B,They have tours going through there,,,
B,"and, uh, the kids think that was a lot of fun, too.",,,
A,"Oh, that does sound like fun.",,,
A,"It's a little bit of a ways,",,,
B,"We take, you know, whenever we take them to Showbiz",,,
B,"or they think it's wonderful just to go to McDonald's, you know,",,,
B,they don't go for the food,,,
B,"they go for the, to play around",,,
B,"and, There's another place in Mesquite called Monkey Business,",,,
A,That's right.,,,
A,Uh-huh.,,,
B,and it's a indoor fun park,,,
B,and it has a bunch of different rides for kids.,,,
A,That's sounds fun too.,,,
B,And parents get in free,,,
B,"and it's like, during the week,",,,
B,"it's like five dollars admission per child, all day.",,,
A,"And, and you said about Plano and Campbell is the petting,",,,
B,"The petting farm,",,,
B,yeah.,,,
A,That sounds fun,,,
A,I think maybe we'll try to do that.,,,
B,"Yeah,",,,
B,yeah,,,
B,"and the one in Mesquite is, uh, Scyene exit.",,,
A,Uh-huh.,,,
B,"And it's, it's, uh,",,,
B,"the kids just had a wonderful time there,",,,
B,"they, you know, you just pay that admission,",,,
B,"and then all the, the, the rides are free.",,,
B,"You know, of course, they have all the little video games and, you know, those little quarter rides, you know, to, and stuff like that",,,
B,"but, they thought that was lot of fun.",,,
A,Yeah.,,,
B,You can have birthday parties there,,,
B,"an, I think that was better than like Showbiz Pizza cause there's more for them to do.",,,
A,"Because they can just do,",,,
A,you don't have to have tokens for everything.,,,
B,"Yeah,",,,
B,right.,,,
A,Yeah.,,,
B,So they had a lot of fun.,,,
A,That does sound like fun.,,,
A,Well I've gotten some good ideas from you,,,
B,Yeah.,,,
B,"I, we try to do a lot of things as a family and, you know, inexpensively as possible,",,,
B,so.,,,
A,Definitely.,,,
A,"Well, I think, I don't know if we've done five minutes",,,
A,but I'm sure that will be good.,,,
B,"Yeah,",,,
B,"that will be good,",,,
B,yeah.,,,
A,It was good talking to you.,,,
B,Well it was good talking to you.,,,
A,I really appreciate your suggestions.,,,
B,"Oh, no problem.",,,
B,"Well, take  care.",,,
A,"Okay,",,,
A,"bye-bye,",,,
B,Bye-bye.,,,
