Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Okay.,,,
A,"Well, I heard Dallas is pretty bad with the crime.",,,
B,"Well, you know, you know last night I was listening to the, uh, ten o'clock news.",,,
A,Uh-huh.,,,
B,"And for the first five to seven minutes of a news broadcast all they were talking about was the number of shootings, the number of drug deals that were going on, and crime",,,
B,"and, and it's so depressing just to even listen to the news anymore.",,,
A,Uh-huh,,,
A,The same way here in Dennison.,,,
B,Uh-huh.,,,
A,"I mean, uh, back a couple weeks ago they found, uh, some people I don't remember at some fast food restaurant.",,,
A,"They had been, I can't remember if they had been shot or if they had just been thrown in the freezer",,,
A,"but I'm pretty sure they'd been shot and put the freezer at the fast, food restaurant.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"And I've worked, worked in fast food restaurants.",,,
A,"They don't have that much money on hand,",,,
B,Yeah.,,,
A,they really don't.,,,
B,Yeah.,,,
B,I did too.,,,
B,"I remember I used to work at, uh, Kentucky Fried Chicken.",,,
A,Uh-huh.,,,
B,"And, and I just couldn't believe, um, you know, that",,,
B,now I would hate to work at a fast food restaurant or even have my children work in one.,,,
A,Uh-huh.,,,
B,"And, uh, because of, uh, the crime",,,
B,"that they would, um, kill people just for the few couple hundred dollars that they would have in there, uh, in their cash drawer.",,,
A,Yeah.,,,
A,Right.,,,
A,My husband worked at a gas station when he was a teenager.,,,
B,Uh-huh.,,,
A,"And he, well I don't know, he decided not to work one night or something",,,
A,"and one of the guys that was working was shot,",,,
B,Uh-huh.,,,
A,"and, Kenny quit the next day.",,,
B,Uh-huh.,,,
A,"He just, he couldn't deal with it.",,,
B,Yeah.,,,
B,yeah.,,,
B,"Oh, I understand what your talking about.",,,
B,"So, yeah,",,,
B,"I have, uh, uh, you know, a real problem, uh,",,,
B,"even though I live further out in the suburbs, the crime follows you anywhere,",,,
A,Uh-huh.,,,
A,Everywhere.,,,
B,"it, it doesn't matter if you live in a small town or if you live in a small town or if you live in a large city like this.",,,
A,Uh-huh.,,,
B,"Um, so, but, I just think about the all the different ways that we have to protect ourselves from,",,,
A,"It just seems like a lot of people are attracted to the bigger cities though,",,,
B,Uh-huh.,,,
A,the worst part of it.,,,
B,Uh-huh.,,,
A,"Um, I lived in Louisville, Kentucky for a while,",,,
B,Uh-huh.,,,
A,"but, I lived on the outskirts too,",,,
A,"but Louisville was pretty bad especially during like the, uh, Kentucky Derby.",,,
B,Yeah.,,,
A,At this time of the year it's horrible to live in Louisville.,,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"But, uh.",,,
B,Yeah.,,,
B,"So, I don't know, um, you know,",,,
B,"it's asking about what kind of steps we can take, um, uh, you know, just as citizens to try and, um, uh, protect ourselves.",,,
B,"I know I have, uh, um, home security system.",,,
A,Uh-huh.,,,
B,"Plus, I have the, uh, the special lights on, on the outside.",,,
B,"And I have,",,,
A,The ones that blink off and on.,,,
B,"Yeah,",,,
B,"that, uh,",,,
A,By themselves I mean.,,,
B,"yeah,",,,
B,yeah.,,,
B,By themselves,,,
B,"if you if there's some kind of movement, then they'll automatically come on. Um,",,,
A,Right.,,,
B,"but, I mean it's just I'm constantly think about keeping us safe and protected, verses, um,",,,
A,Uh-huh.,,,
A,How many kids do you have?,,,
B,Two.,,,
B,Two.,,,
A,Oh,,,
A,a boy or?,,,
B,One of each.,,,
A,"Oh, that's what I've got,",,,
B,Yeah.,,,
B,Yeah.,,,
A,"It is scary,",,,
A,"are your are they babies or,",,,
B,"No,",,,
B,"no,",,,
B,there teenagers now.,,,
A,"Oh, well good. That they're a comfort to you.",,,
A,I've still got babies.,,,
A,Okay,,,
B,Yeah,,,
A,"I've got a, a four year old. He'll be four. And a three month old.",,,
B,"Oh, wow.",,,
A,And it's scary sometimes.,,,
B,Yeah.,,,
B,That's a problem.,,,
B,Yeah.,,,
A,"I'm used to living in, uh,",,,
A,which,,,
A,"we don't live in the city,",,,
B,Uh-huh.,,,
A,but we just.,,,
A,"It's still more crowded than what I'm used to,",,,
B,Uh-huh.,,,
A,"I'm used to having, you know, eight or ten houses on one street",,,
A,"and this one's got houses on either side and, you know, real close together,",,,
B,Yeah.,,,
B,Yeah.,,,
A,"and just,",,,
B,Yeah.,,,
B,"It's different,",,,
B,"yeah,",,,
B,living down here.,,,
B,"Now, now the nice thing, uh,",,,
B,"I feel a little bit more comfort since we're so close together like this. Um,",,,
B,"I, I feel like that there's going to be, uh, less crime",,,
B,"or your neighbors going to be watching out for you, um, because it's, it's practically, it's in their backyard, too,",,,
A,Right.,,,
A,"Oh, oh well,",,,
A,"we think our neighbors are stealing from us, actually my husband.",,,
A,"They, uh, well, the one of them's a teenager that lives next door",,,
A,and her friends are pretty wild.,,,
A,They've stolen gas out of our vehicles.,,,
B,Oh goodness.,,,
A,And so he went and got a locking gas cap for his.,,,
B,Uh-huh.,,,
A,"They weren't stealing it out of mine so much, because my car, the gas thing is kind of weird where it's hard to, syphon gas out.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"So he, he went and got a locking cap",,,
A,and they tried to break that off.,,,
B,Oh my goodness.,,,
A,"And you excuse me. He went down to Uba , and noticed that it was hanging off where, where they had tried to break it off.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,And they stole our tailgate off his truck,,,
B,Oh goodness.,,,
A,"Well, we can't say they did",,,
A,"but,",,,
B,"Someone did,",,,
A,"We're pretty,",,,
A,"yeah,",,,
B,Yeah.,,,
A,"it had to be somebody that, you know, could do it in the middle of the night",,,
A,"and, you know, they'd seen it earlier.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
B,Yeah,,,
B,I know that it's a real problem.,,,
B,It doesn't matter where you are anymore.,,,
A,Uh-huh.,,,
B,"It's, uh, more of a matter of what you, the steps that you do to keep yourself safe,",,,
B,"and um, so that's, that's why I try and, uh, do,",,,
A,"Well, the only thing that we can do as citizens is, you know, like, uh, watch groups that they'll have.",,,
B,"Uh-huh,",,,
B,uh-huh.,,,
A,But they can be dangerous too.,,,
B,Really.,,,
A,I've thought about it.,,,
B,Uh-huh.,,,
A,"You know, that this isn't like walking around and looking for somebody",,,
A,you can get yourself into trouble.,,,
B,Yeah.,,,
B,Yeah.,,,
B,"You know, I was going home the other day",,,
B,"and I saw, um, a guy who, who looked like he was breaking into a window,",,,
A,Uh-huh.,,,
B,"and I thought, gee whiz, you know, I don't know if he's really doing that or not or if he's, he's the person who lives there. Uh,",,,
B,"you know, and, and I was thinking well, I need to call the police when I get back home",,,
B,and because it was about oh about four or five blocks from where we live,,,
B,"and, uh, and I thought no, you know, because I wouldn't know if that was really a robber or not because it was in broad daylight.",,,
B,"But anymore, you know, the crime happens in daylight, as it does in, in night,",,,
A,Yeah.,,,
A,"Well, I watched it on T V, oh, I guess last year sometime.",,,
A,"They'll break in at the day, in the daytime,",,,
B,Uh-huh.,,,
A,"and, I hear that, you know, it's if you lock yourself out of your house",,,
A,and you try to get in your house,,,
B,Uh-huh.,,,
A,it will,,,
A,you give,,,
A,that half the time it takes you to break in.,,,
B,Uh-huh.,,,
A,"Uh, a professional could break in, in, half that time.",,,
B,"Half that time,",,,
B,wow.,,,
B,I mean that's so scary.,,,
A,Yeah.,,,
A,It is.,,,
B,"So scary you, you think you've got yourself all locked in and safe,",,,
B,"and, and, uh, somebody could break in, uh,",,,
B,"oh I have a dog,",,,
A,Uh-huh.,,,
B,that's the one thing that I like.,,,
