Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay,",,,
A,so what kind of cars are you looking at?,,,
B,"Well, we've, uh, we've, we've test driven the Oldsmobile Delta Eighty-eight and a Cutlass Supreme and a used Cadillac, about three or four years old because, uh, I get married in a couple of weeks",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,and I have two kids,,,
B,and my fiancee has two kids,,,
A,Uh-huh.,,,
B,so we need a car that's big enough for six.,,,
A,Yeah,,,
B,"And so we went, I guess it was two weekends ago, we went, uh, car shopping and looked around.",,,
A,Uh-huh.,,,
B,We found something interesting at Crest Oldsmobile Cadillac up there on Central Expressway,,,
A,Uh-huh.,,,
B,"that, uh, in addition to getting a new car there, they can get you a car that's new",,,
B,"but it's been, uh, a demonstrator model for two or three thousand dollars even cheaper than the best deal they can give you for a new car.",,,
A,"Oh, okay.",,,
A,Uh-huh.,,,
B,"So, they call this program cars,",,,
B,"and they come, with a new car warranty,",,,
B,and it just seems to make sense to me to get the most car for your money to get something like that.,,,
A,Right.,,,
A,That's a real good deal.,,,
A,"In fact my dad recently got a, um, a Pontiac, uh, believe six thousand",,,
B,Uh-huh.,,,
A,and he got a demo.,,,
B,Okay.,,,
A,And it's been a real good car,,,
B,Yeah.,,,
A,"and it's, it's like new",,,
B,Uh-huh.,,,
A,"and it only had, had very, very low mileage on it.",,,
B,Sure.,,,
A,And so I think he got a real good deal.,,,
A,"Of course, they're fully loaded usually.",,,
B,Oh yeah.,,,
A,"So it's, I think it's a pretty good option.",,,
B,"Yeah,",,,
B,I think so too.,,,
A,"Are the, uh, Oldsmobiles that you're looking at, are they the demos",,,
A,"or they used,",,,
A,are they new,,,
B,"Well, the ones that we were test driving were the, uh, were the new ones  there.",,,
A,Uh-huh.,,,
B,Uh-huh.,,,
B,"Well now, uh, now, they may be the demonstrator models that the sales reps drive around in.",,,
A,Uh-huh.,,,
A,"And then the Cadillac is, is definitely a used car",,,
A,"or,",,,
B,Yeah.,,,
A,Uh-huh.,,,
B,The guy said it'd been on the lot about thirty minutes.,,,
B,"He says it'll probably be gone in a done,",,,
B,and it's probably gone by now.,,,
A,Oh no,,,
B,Those things go fast.,,,
A,Uh-huh.,,,
B,"Uh, of course we're not, we can't consider getting a brand new Cadillac, because those are twenty-five to thirty thousand dollars.",,,
A,Yeah.,,,
B,"But when they're three years old they're,",,,
B,the price already drops in half.,,,
