Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Okay.,,,
A,"Um, the last movie that I have seen,",,,
A,"it's been, it's been a couple of months.",,,
A,"I saw, um, SLEEPING WITH THE ENEMY and FLATLINERS.",,,
B,"Yes,",,,
B,I saw that one.,,,
A,Those were the last two that I've seen.,,,
B,What was the second one?,,,
A,FLATLINERS.,,,
B,I didn't see that one.,,,
A,Oh.,,,
B,"Did you see those because of, uh, Julia Roberts, or for, uh, the subject matter of the two?",,,
A,"Oh, it was just,",,,
A,"well, someone had,",,,
A,"I had seen the advertisement for FLATLINERS on T V,",,,
A,"and I thought I'd like it,",,,
A,"and then, uh, one of my friends who went to see SLEEPING WITH THE ENEMY, and she told me to go.",,,
A,It was good.,,,
A,So that's why I saw that one.,,,
B,Uh-huh,,,
B,"Well, I've, uh,",,,
B,I saw SLEEPING WITH THE ENEMY,,,
B,"and I, um, I've seen, uh, well , just recently, um, WHAT ABOUT BOB?",,,
A,"No,",,,
A,"I haven't gotten to see you know, any real recent ones.",,,
A,I like comedies better than I do dramas.,,,
B,"I, uh, am not one for the, uh,",,,
B,"I don't need the suspense movies or the, the movies with lots of, uh, the horror movies with, uh, trying to shake you out of your chair.",,,
A,Uh-huh.,,,
A,Did you care for SLEEPING WITH THE ENEMY?,,,
B,"Um, I'm not sure",,,
B,"I, uh, I saw it and, uh, because my wife wanted to see it.",,,
A,Uh-huh.,,,
B,"Uh, but on the other hand, I'm not sure I would have gone otherwise,",,,
B,"and having gone, uh,",,,
B,"well, it really wasn't on a theme that I was, uh, uh, that into,",,,
B,"or, as I say, I prefer the light movies that, uh,",,,
B,"my style of entertainment is, is comedy, uh, primarily and then into action films.",,,
A,Uh-huh,,,
A,"well, I didn't care for the movie myself.",,,
B,What?,,,
A,I didn't really care for the movie either.,,,
B,"Yeah,",,,
B,"you kind of have to like to be, uh, drawn to this point where you aren't sure what's going to happen.",,,
A,"Yeah,",,,
A,uh-huh.,,,
A,"Well, okay,",,,
A,"on likewise then, did you see PRETTY WOMAN?",,,
B,"Uh, yes.",,,
A,Do you enjoy that one?,,,
B,"Uh, it was interesting,",,,
A,Uh-huh.,,,
B,"well, I'm trying to think of the other one I saw recently, the one on, um, DEFENDING YOUR LIFE.",,,
A,"Oh, I haven't even heard of that one.",,,
B,"Well, that was one where, uh,",,,
B,"it's kind of like,",,,
B,to me it's somewhat like PRETTY WOMAN.,,,
B,"The, the story line, um,",,,
B,"if you accept a few of the basic starting points, I guess the rest falls in place.",,,
B,"Uh, it was hard to accept that, uh, this, uh, multimillionaire wheeler dealer would, uh, would, you know, find himself and allow himself to get into that situation.",,,
A,"Uh-huh,",,,
A,yeah.,,,
A,"Well, I really liked PRETTY WOMAN.",,,
A,"You know, I just,",,,
A,"well, you just kind of went with it.",,,
A,"Like you said, you had to accept the beginning of it and just kind of go.",,,
B,Yeah.,,,
B,It's sort of a modern CINDERELLA type of story.,,,
A,Yeah.,,,
A,"But, um, FLATLINERS, now, it's a drama,",,,
A,"and I don't usually like them,",,,
A,and I really enjoyed it.,,,
A,"I, um, I don't know,",,,
A,"it was kind of,",,,
A,it made you think a lot I think.,,,
B,Uh-huh.,,,
A,Did you see GHOST?,,,
B,Yes.,,,
A,"Okay,",,,
A,"now, did you care for that one?",,,
B,"Uh, that was,",,,
B,I enjoyed that one.,,,
B,"I, in that I, I guess I, I hate to be too surprised in a movie,",,,
B,"and in that one you could, you could pretty well guess where it was, going to end up.",,,
B,"You weren't sure exactly how it would get there,",,,
B,but you knew where it would end up.,,,
A,Uh-huh.,,,
A,"See, now, I didn't,",,,
A,"I thought it was an okay movie,",,,
A,but it wasn't something that I would enjoy seeing twice or three times.,,,
B,Uh-huh.,,,
A,"I didn't think so, um,",,,
A,I really didn't care for the ending of it.,,,
A,"I thought it was just of like you didn't know this was going to happen,",,,
A,"when, you know,",,,
A,"but, um, I don't know, you know.",,,
A,"Well, of course, uh, a bunch of girls had told me and warned me,",,,
A,"and they said, ""Oh, it's a real tearjerker,"" and da, da, da, da, da.",,,
A,"Meanwhile, I sat through the movie and said well, when are you, when are you supposed to start crying, you know",,,
B,Yeah.,,,
A,"I didn't really, Uh, I didn't really find it to be a tearjerker",,,
B,"Well, whenever she starts crying",,,
B,"Well, do you go to many movies more than once?",,,
A,"Um, if I see them more than once, I see them on video.",,,
B,Uh-huh.,,,
A,"But like you said, I, I enjoy the comedies a lot better.",,,
A,"In fact, that's where I've seen most of my movies, have been on video.",,,
B,Uh-huh.,,,
B,"Well, these days it's, uh,",,,
A,You see it on video just as soon as it is on the movie screen.,,,
B,"Well, if you don't, with some of the movies, if you don't go to them within the first four weeks, the movie may have, uh, left town, never to show up again until it comes back in video.",,,
A,Uh-huh.,,,
B,"So, uh, unless a movie is popular and stays around, uh, you probably will see it on video these days more likely than at the movie.",,,
A,"Yeah,",,,
A,uh-huh.,,,
B,"So we have, um,",,,
B,"well, I think just most people have V C R now",,,
B,and we probably watch twice as many movies at home as we do at movie theaters.,,,
A,"Oh, yeah.",,,
A,Uh-huh.,,,
A,"No,",,,
A,"I saw one, it was a drama also,",,,
A,"and I can't think of the name of it now, that, um,",,,
A,"it was a book before it came out in a movie,",,,
A,"and it was, it it was a drama.",,,
B,Did you go to DANCES WITH WOLVES?,,,
A,I wanted to see that.,,,
A,I didn't get to.,,,
B,"I, at least what I hear on that one, that it's coming out a second time in a, in a longer version even though it was a long movie.",,,
A,"Oh, really?",,,
B,It's sort of the uncut version.,,,
B,At least that was some of the rumors.,,,
B,"We'll have to see, because it's, uh, there was some talk about that.",,,
B,"I,",,,
B,maybe it will come out this fall.,,,
B,"There,",,,
B,"we're sort of in the middle of the summer, um, season of a lot of new movies coming out,",,,
