Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"All right,",,,
B,"so, we started recording already?",,,
A,"Uh, I guess,",,,
A,I don't know.,,,
A,It's the first time I've made a phone call on it.,,,
B,"Oh, so you pressed one?",,,
A,Right.,,,
B,Okay.,,,
B,"So, I guess we're supposed to start talking.",,,
B,Uh what kind of books do you read?,,,
A,"I read, uh, a lot of Steven King, Dean R Koontz, uh some Danielle Steel.",,,
B,Uh-huh.,,,
A,My aunt got me hooked on those,,,
B,Uh-huh.,,,
A,"So I,",,,
B,So it's mostly all novels?,,,
A,"Yeah,",,,
A,they're all novels.,,,
B,Okay.,,,
A,"I'll read some, uh, classic, too.",,,
B,"Oh, like what?",,,
A,"Uh, like THE GRADUATE by Steinbeck.",,,
A,"I'll, uh,",,,
B,"Yeah,",,,
B,I like that.,,,
B,I like Steinbeck a lot.,,,
A,"A, A ROSE FAMILY by Faulkner. That's one of my favorites.",,,
B,I have never read a lot of Faulkner.,,,
A,"Oh, and this, this is more of a play or something that, that it was from, that, that I saw",,,
A,and I read the book from that.,,,
B,"Oh, cool",,,
A,"And, by the way, my name's Bill.",,,
A,I'm from North Carolina,,,
B,"I'm Doug,",,,
B,I'm from Pennsylvania.,,,
A,"Uh, I,",,,
A,let's see.,,,
A,What kind of books do you like to read?,,,
B,"Uh, well, a bunch of stuff, I guess, uh, fair number of novels, but mostly shorter ones.",,,
B,"And, like, I don't really like the, you know, six hundred page long Stephen King novels and all that.",,,
A,I really have to be in the mood.,,,
B,Right?,,,
A,"I, I read one, like maybe once a year.",,,
B,Uh-huh.,,,
A,"I'm not as,",,,
B,"No,",,,
B,"like, I like, say, uh, Richard Broudigan a lot. Uh,",,,
A,I've never read anything by him.,,,
B,Okay.,,,
B,"He's, uh, he's dead now,",,,
B,but he was really a pretty amazing writer.,,,
B,"He wrote books that were, like, pretty short and pretty easy to read, you know, like written at a third grade level or whatever.",,,
A,Yeah.,,,
B,"But they were still very heavy and philosophical, also very funny.",,,
B,"Like, He wrote TROUT FISHING IN AMERICA.",,,
A,Okay.,,,
B,"So that's, anyway,",,,
B,"and, uh, I read a lot of non fiction books, too.",,,
B,"Uh, let's see,",,,
A,"I like to read a lot of non fiction history when Civil War era and, and that kind of thing.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,I found that real interesting.,,,
A,I'm reading THE LION AND THE WIND right now.,,,
A,And that was on T V.,,,
B,Now what's that?,,,
A,"It was, uh, during Teddy Roosevelt's time. And, uh, about a American woman that got kidnapped in, uh, Morocco.",,,
B,Uh-huh.,,,
B,Yeah.,,,
A,"Uh, this is when they were having their revolution or whatever",,,
B,Uh-huh.,,,
A,"and Teddy Roosevelt sent troops over and really portrays him as a, kind of a crazy man, you know.",,,
B,Yeah,,,
A,Surprised me.,,,
A,I had no idea that he was like that.,,,
B,Uh-huh.,,,
B,"What, how crazy?",,,
A,"Well, just like some, one quote that he had was that he thought the America's emblem was stupid because it was an eagle,",,,
A,and it should be a grizzly bear because,,,
B,"Oh,",,,
A,"you, you know, like the grizzly and stuff like that.",,,
A,"So it's,",,,
A,I saw the movie,,,
A,and that's what made me want to read the book.,,,
B,Uh-huh.,,,
A,Candice Bergen was in the movie.,,,
A,I'm a real big fan of hers,,,
A,"so,",,,
B,Yeah.,,,
B,"Cool,",,,
B,"see, I also read a lot of books about music because I'm interested in that and fair number of stuff about science and also philosophy things.",,,
A,Uh-huh.,,,
A,"I like, I like to read some of the philosophy stuff.",,,
B,"Like,",,,
B,Uh-huh.,,,
B,"Like, let's see,",,,
B,"and even like reading some new age things, things that I don't quite believe in,",,,
B,like here on my shelf I have a book called JOURNEYS OUT OF THE BODY.,,,
A,"Yeah,",,,
A,"I think that,",,,
B,It's all about how to have out of body experiences and all that.,,,
A,I'm fascinated by that.,,,
A,"Yeah,",,,
A,I'm fascinated by that.,,,
B,"Uh-huh,",,,
B,yep.,,,
A,"That,",,,
A,"and, and, uh, even stuff about, not like ghost stories, but real encounters with ghosts and supposedly haunted houses.",,,
B,Uh-huh.,,,
A,"I like,",,,
A,I'm kind of a doubting Thomas,,,
A,and I like to read stuff like that.,,,
A,Some of it really freaks me out,,,
B,Yeah.,,,
B,Uh-huh,,,
B,"Right,",,,
B,definitely,,,
B,"Uh,",,,
A,"And I like to read, uh, I like to read some self help books like, uh,",,,
A,"I read DIANETICS once, once I got past all the gibberish on it.",,,
B,"Uh, did you like it?",,,
A,It was okay.,,,
A,"It, it, it, it took me a while to really get into it.",,,
A,"It, it didn't help me that much",,,
B,Uh-huh.,,,
B,I see.,,,
A,"But, uh, I think once you're set in your ways, you're set in your ways.",,,
B,Yeah,,,
A,"Uh, then I,",,,
A,"one real interesting book I read recently was, when I was looking for a job,",,,
A,"I read, HOW TO GET THE JOB THAT YOU WANTED",,,
A,"and, it, it had real good tips",,,
A,"and it,",,,
A,"and I got the job that I wanted by applying the, the methods that, that,",,,
B,Uh-huh.,,,
