Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Dave.,,,
A,What kind of pets do you have?,,,
B,"Oh, we have one rotten cat.",,,
A,One rotten cat,,,
B,"Yeah,",,,
B,it's my son's cat.,,,
A,I heard a laugh in the background.,,,
B,"Yeah,",,,
B,that's the boys.,,,
B,They know I don't like it.,,,
A,Don't you like cats?,,,
B,"Well, I like cats.",,,
B,"This, this cat is a, uh, more like a dog.",,,
A,Oh yeah.,,,
B,Yeah,,,
B,"he's, uh, a one owner.",,,
B,He likes one boy in the family and that's about it,,,
A,That's odd.,,,
A,How does he treat the other people?,,,
B,"Just, uh, stays away or runs usually.",,,
A,Wow.,,,
B,"But he follows, he'll follow my oldest son around.",,,
B,"You know when he is in the house, he will come up and he'll jump on his lap,",,,
B,"but if anybody reaches over to pet him or whatever, he'll just kind of look at them like what are doing.",,,
A,Did he raise him or something?,,,
B,"He's, he, we bought the cat for him",,,
B,"and so he's, uh, been the one that you know spent the most time with him.",,,
B,"But I, I've never owned a cat like that.",,,
B,I've had cats growing up all the time,,,
B,and you know they are usually either that way with everybody or friendly to everybody,,,
A,Uh-huh.,,,
A,"Huh, that's  interesting.",,,
B,"So,  it's a weird cat",,,
A,"Huh. We have a, a mutt.",,,
B,A mutt.,,,
A,"Well, we, we named it Hooper because that's where we got it from.",,,
B,Uh-huh.,,,
A,"Uh, some lady, she, uh,",,,
A,"a lot of people, uh, uh, drop off abandoned, abandoned pets at her house",,,
B,Oh.,,,
A,and she use to work for a veterinarian,,,
A,"so she would uh, neuter them give them all their shots",,,
B,Uh-huh.,,,
A,"and we saw an ad saying it was free,",,,
A,so we went down there and picked it up,,,
A,"and it's been an excellent dog,",,,
A,but it's my first dog I've had,,,
A,and we got it because my wife stays here at home  alone  while I go to work,,,
B,Uh-huh.,,,
A,so that's mostly why we got it. To keep her company while I am away at work.,,,
B,"So that, is that, is that kind of your child right now?",,,
A,Uh yeah.,,,
A,"Right now  it, it is.",,,
B,You feel like.,,,
A,It's kind of good training.,,,
A,"I mean we have been trying for kids,",,,
A,"but right now we haven't had any,",,,
B,"Oh, uh-huh.",,,
A,"but it's pretty good training, I think really, keeps her on her toes",,,
B,"Have, have you had dogs before?",,,
A,"Uh, my brother has.",,,
A,"Uh, we didn't do a lot with them.",,,
A,"Uh, I never felt like it was mine or anything,",,,
A,you couldn't do anything.,,,
B,Uh-huh.,,,
A,"But, I mean, that did, did more responsibility. When its yours and not your brother's",,,
B,Yeah.,,,
A,"But,",,,
B,"Well, I just, uh, we've, you know",,,
B,"when I was growing up I had, we always had a dog",,,
B,"and we had mostly mutts,",,,
B,"well not mutts, but mixes you know like one or two mix",,,
A,Uh-huh.,,,
B,and those dogs always seem to be the best dogs.,,,
A,That's what we found.,,,
A,"Ours is, uh, like a cockapoo.",,,
B,Uh-huh.,,,
A,I think it's half cocker spaniel and half poodle.,,,
B,Uh-huh.,,,
A,"But, it's a really good dog.",,,
B,Yeah.,,,
A,"I don't know,",,,
A,"they seem to be, I mean, listen better or something.",,,
B,Uh-huh.,,,
A,Is your cat a purebred?,,,
B,No.,,,
B,"No,",,,
B,it's just uh an accident,,,
B,"From a uh, from my, my son's friend down the street.",,,
B,They're their cat was an outside cat and just end up with some kittens,,,
A,Uh-huh.,,,
B,"and so,",,,
A,Would you ever want a dog in the family?,,,
B,"Uh, we, I would.",,,
B,"We, uh, we had a dog that was a, uh, mix between an Alaska Malamute and a Labrador",,,
A,Uh-huh.,,,
B,"and, uh, I should say a pup",,,
B,and he was just too big for our kids when we got him,,,
A,Oh yeah.,,,
B,"and we, when we moved into our house that was the first thing we wanted to get was, uh, you know, was a pet",,,
B,and it was a dog that we gotten,,,
B,"and he was, he was just too big.",,,
A,Uh-huh.,,,
B,"Uh, the kids couldn't handle him",,,
B,and I was still going to school,,,
B,and my wife was working,,,
B,and I was working,,,
B,and so we just didn't have time to really train him,,,
B,"so he was kind of you know, he was too big for the kids to handle,",,,
B,so he was just tied up to a post,,,
A,"Oh, yeah.",,,
B,"so we gave him to, uh,",,,
B,"I don't know if you've,",,,
B,"there is a place out here, uh, called Shorties Lane out here in Harrisville",,,
A,Uh-huh.,,,
B,"and they have, uh,",,,
B,I guess it's kind of an animal shelter,,,
B,but he just takes a few the animals in,,,
B,and some he destroys,,,
B,and some he keeps.,,,
A,Uh-huh.,,,
B,So we took him up there,,,
B,and he ended up keeping him.,,,
B,"Uh, cause he has had him for six or seven years.",,,
B,"We, we've, saw him just about a year ago",,,
B,"and, uh, I thought boy that sure looks like that pup we gave away",,,
A,Uh-huh.,,,
B,and so we asked him about it one day,,,
B,"and he said yeah,",,,
B,he's been the best dog I've ever had in my life,,,
A,Wow.,,,
B,just goes everywhere with him.,,,
B,"I, he would have been a great, great dog.",,,
A,He just needed a lot of time.,,,
