Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Um,",,,
B,So you have a son?,,,
A,"I have an older son,",,,
A,yeah.,,,
A,He doesn't have any children yet though.,,,
B,Uh-huh.,,,
A,"Uh, he's thirty-seven",,,
A,"and I don't know if he's ever going to have any or not,",,,
A,"but I do have some neighbor kids, lots of little neighbor kids.",,,
B,Uh-huh.,,,
A,"That,",,,
A,"I go out and, uh, I play ball with them.",,,
A,"You know, it's, because like this one that lives right next door, her mother does some work at home on computers",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"and it just seems like she doesn't have any time for her. Which is kind of sad, you know.",,,
B,Yeah.,,,
A,So the kids are kind of hungry for someone to play with them.,,,
A,"So I will go out and play catch with them or you know, we let the dogs outside",,,
A,and they will roll around on the ground and play with the dogs,,,
A,"but, uh, actually I do think that the parents should have, you know, a little bit more time to spend with their kids.",,,
B,I would think so.,,,
B,"When you,",,,
B,"when, when your son was at home did you, uh, working?",,,
B,Did you work,,,
B,or were you able to stay at home with him?,,,
A,"No,",,,
A,"when my son was at home, I, I did work",,,
A,"and then he went to a baby sitter that this lady had about five other kids that she baby sat, you know",,,
B,Uh-huh.,,,
A,but we always had our days off together,,,
A,and we went camping on vacations.,,,
A,So we had a lot of time together that way you know.,,,
B,Yeah.,,,
B,"Well when my mom, uh,",,,
B,"when I was growing up my mom worked too,",,,
B,"but she worked nights and, uh, as a nurse",,,
A,Uh-huh.,,,
B,and so she was always home for us,,,
A,Uh-huh.,,,
B,"and I always, I really appreciated that. Having her there when I was, you know, when I came home from school and when I worked,",,,
B,"but now when I look back at it, it must have been a really difficult thing that she did for us.",,,
A,Yeah.,,,
A,Oh yeah.,,,
A,"Well I am sure it was, you know.",,,
A,"But, uh, I don't know what the families are going to come to now days because they, there just doesn't seem like they do have time for their kids.",,,
A,"Because most, most of them, the father and mother both work, you know.",,,
B,Yeah.,,,
A,"So, it's really rough.",,,
A,"Uh, I have one neighbor that's, uh, the father is a fireman",,,
A,and he works like four days on,,,
A,"and it seems like he is suppose to come home for like three or four days,",,,
A,"but he can't make enough as a fireman to support his family, you know.",,,
A,"So, he's got a second job.",,,
B,Um.,,,
A,"So he's, you know he's not home very often.",,,
B,Yeah.,,,
A,"And that's, you know,",,,
A,the kids I know miss that.,,,
B,They  really do.,,,
A,You know.,,,
B,"Uh, a family without a father, it's, it's, uh a really hard thing.",,,
A,"Yeah, you know",,,
A,"and I don't know,",,,
A,"I, I suppose they are trying to get through to them that well daddy is not home because, you know, he is out working trying to make some money for, you know, we can buy you this bike and that toy and so forth, you know.",,,
B,Uh-huh.,,,
A,"But, uh,",,,
B,"Kids, I think would much rather have dad there than the toy anyway.",,,
A,"Oh, I am sure they would you know.",,,
A,"So, are you planning on, to having any children",,,
A,"or,",,,
B,Oh yeah.,,,
B,Oh yeah.,,,
A,Uh-huh.,,,
B,Uh-huh.,,,
B,"But we are,",,,
B,"we just got married like, like December,",,,
B,so we are going to wait a year.,,,
A,Um. Yeah.,,,
B,"And,  Then we will try.",,,
A,Well  that's good.,,,
A,"That's what my uh, daughter-in-law told me. That they were going to have kids probably after two years of marriage.",,,
B,Uh-huh.,,,
A,And they will be married nine years this year.,,,
A,"So, I don't know.",,,
A,"She's a nurse, you know",,,
A,"and, uh, she has brothers and sisters that has got lots of little kids,",,,
A,"so maybe they just decided that, uh, if they wanted to have kids around the house they would just you know call one of their sisters or brothers up and tell them to send the kids over for the night.",,,
B,"Yeah,",,,
B,that's a possibility.,,,
A,You know.,,,
A,"But, uh,",,,
B,"Well, We  really want to have a family.",,,
B,"We feel like that, that couple you know, you are not giving enough of yourself",,,
B,"and  you should, you should be sharing your family. And giving your values, you know, making something better of the world by raising up good kids and letting them know they're loved and stuff.",,,
A,Uh-huh.,,,
A,"Uh-huh,",,,
A,"so,",,,
A,Right.,,,
A,Right.,,,
A,Right.,,,
B,"Give them, give them an edge,",,,
B,"but, we feel like, like the first year needs to be devoted to, uh, making the family, the couple strong and secure in their love for each other.",,,
A,Uh-huh.,,,
A,Right.,,,
A,Right.,,,
B,"But then,  a family is, is definitely a high priority.",,,
A,"Yeah,",,,
A,"uh, do you plan on staying home after you have your children",,,
A,"or do you, do you work or what?",,,
B,"Well, well I, uh, I am in, I am in a different situation.",,,
B,I am a missionary,,,
A,Uh-huh.,,,
B,and I am home on furlough.,,,
B,"It called, like",,,
B,I have worked for four years in Africa,,,
B,and I come home for a year.,,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,And then we go back for four years.,,,
B,But my husband and I will do the same job,,,
B,"and we will be living in, in Africa",,,
B,and we will be working together.,,,
A,Uh-huh.,,,
B,"So, uh, we will, we will share the job of raising the family.",,,
B,I mean as a mother I will have certain responsibilities that he might not necessarily have,,,
B,"but, still we will share that job.",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,"But we have,",,,
B,"then we have decisions that we have to make that are hard about schooling, like do you want to home school your kids on a computer program you know, that kind of thing",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,or do you send them away to boarding school,,,
B,and if you do that when do you do it,,,
B,"and that's a,",,,
