Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Hello.,,,
B,Hello.,,,
A,"Hey, how you doing?",,,
B,"Not bad,",,,
B,not bad.,,,
B,What's your name?,,,
A,Fernando.,,,
B,Fernando.,,,
B,My name is Nick.,,,
A,Wait.,,,
A,Let me turn off my stereo here,,,
B,Sure,,,
A,"Because I've been, like, waiting, like, for about ten minutes to get connected to somebody.",,,
B,Really?,,,
A,Yeah.,,,
B,Phew like a whistling,,,
B,"Man, I'm,",,,
A,Yeah.,,,
A,What time is it over,,,
A,"are you, are you in Dallas?",,,
B,"No,",,,
B,no.,,,
B,I'm in Detroit.,,,
B,"Or not Detroit. I'm in, uh, California.",,,
A,Are you?,,,
B,Yeah.,,,
B,I .,,,
A,"Because  every time I got through, I went to Dallas, Texas.",,,
B,Really?,,,
A,Yeah.,,,
A,I'm in North Carolina.,,,
B,Oh.,,,
B,"Well, you're on the, uh,",,,
B,"let's see,",,,
A,On the other coast,,,
B,"Yeah,",,,
B,twenty-one like he is talking to someone other than,,,
B,Yeah.,,,
B,"Shoot man, it's, what, midnight almost?",,,
A,What?,,,
A,"Yeah,",,,
A,yeah.,,,
A,"It's, uh,",,,
A,I'm watching SATURDAY NIGHT LIVE here.,,,
B,"Yeah,",,,
B,okay.,,,
B,All right.,,,
B,"Well I guess we're supposed to talk,",,,
B,what about,,,
B,credit  card?,,,
A,wait.,,,
A,"what did, how, how did you get to know about the T I thing?",,,
B,"Oh, one of my instructors, uh, said that they were doing something like this",,,
B,and.,,,
A,what are you working on,,,
B,"A, a Masters in, uh, information systems.",,,
A,Really.,,,
A,"I'm doing my Masters in, in computer science and computer engineering.",,,
B,Yeah?,,,
B,Where at?,,,
A,At North Carolina State University.,,,
B,Hey.,,,
B,How do you like it out there,,,
A,"Uh, I don't. Because, uh, I come from a lot, a bigger city than this one",,,
A,"and  I, I'm  in Raleigh",,,
B,Yeah.,,,
A,"and,",,,
B,Oh.,,,
B,Raleigh Durham.,,,
B,Yeah.,,,
A,Yeah.,,,
A,That area.,,,
A,And it's really small.,,,
A,"All, all you have is like towns built around universities.",,,
B,Uh-huh.,,,
A,Like Chapel Hill?,,,
B,Yeah.,,,
B,"So it, it's basically a bunch of small towns anyway.",,,
B,Kind of quaint little towns,,,
B,but they  don't have a whole lot there.,,,
A,Yeah.,,,
A,Where you at?,,,
B,"Uh, well, I'm in Monterey, California right now",,,
B,Yeah.,,,
A,"Oh, okay.",,,
A,"So, so I mean, it's like this, this town probably has like two hundred and fifty thousand people",,,
A,and that's about it.,,,
B,Two hundred fifty?,,,
A,Yeah.,,,
B,Okay.,,,
B,"It, it's, it's a lot bigger than Monterey is.",,,
B,"But we're just, uh, just south of, uh, San Jose and San Francisco.",,,
A,"Oh, okay.",,,
