Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"So you like to fish, huh?",,,
A,"Yeah,",,,
A,"I like to,",,,
A,"I don't have a boat,",,,
A,but I like to fish,,,
A,and there's a lot of lakes around here.,,,
A,"Uh, are there many lakes up there?",,,
B,"Yeah,",,,
B,actually there are quite a bit of lakes around me.,,,
B,"We uh, we have the, those little, the, the, the Great Lakes, you know,",,,
B,"uh, Lake Ontario is right near here.",,,
A,Uh-huh.,,,
B,"Plus, we're in what's called the Finger Lake Region of New York",,,
B,where there're lots of small lakes everywhere,,,
B,"and these are, uh, real good, uh, for, like, you know, bass fishing and so forth.",,,
A,They have mostly small mouth in them,,,
A,"or,",,,
B,"No,",,,
B,"we have a, actually quite a lot of variety.",,,
B,"There's, uh, there's,",,,
B,"we have large mouth, small mouth, uh, sort of musky, pike, stuff like that.",,,
A,Uh-huh.,,,
B,"You know, all sorts of fun stuff like that.",,,
B,"Uh, we have a pretty large bass masters tournament actually takes place right on Lake Ontario every year.",,,
A,"Oh, yeah,",,,
A,"that's right,",,,
A,uh-huh.,,,
B,"So it's, it's, that's, a lot of fun.",,,
A,Uh-huh.,,,
B,How about you?,,,
B,"Do you like, what do you like to go for?",,,
A,"Oh, it's, it's, uh,",,,
A,"I fish for bass,",,,
A,"but I hardly ever catch one,",,,
A,"but, uh, uh, they have a tail race over in Lake Lavon",,,
B,Yeah.,,,
A,"and, uh, you know, they wash, when they open up the dam and let out water, they wash down the fish",,,
A,"and, uh, you catch that white bass and crappie out of there.",,,
B,Um.,,,
A,Every once in a while there'll be striped bass.,,,
B,"We have, uh, some friends who live on the lake",,,
A,Uh-huh.,,,
B,"and, it, the lake it just seems, is, is completely filled with bass to the point where, you know, normally you go, go fishing for bass, you get a lot of sunfish, or, or cat or whatever, and some other strange stuff. *listen",,,
B,"But in this particular lake, we went out with some friends, once",,,
B,"and we just, every time you tossed the line in, you pull up a five, six, seven inch minimum bass",,,
B,"and usually you pull up, you know, thirteen to fourteen inch bass.",,,
A,Wow.,,,
B,"Yeah,",,,
B,"it's a real, it's a real enjoyable experience to go fishing there because we just, we pull up, you know, bass after bass",,,
A,Uh-huh.,,,
B,"probably during, during perch season the perch will run in very large schools,",,,
B,so what they'll do is,,,
B,"you'll, you'll be sort of boating around,",,,
B,"these people own a little row boat,",,,
B,and they'll be boating around,,,
B,"and they'll hit a, they'll hit a school of perches in the middle",,,
A,Uh-huh.,,,
B,"and when they do, you can just drop the lines in and just pull them in one at,",,,
B,"they, they just drop it in.",,,
B,They can't pull it in fast enough.,,,
A,"What do you, what do you catch perch on?",,,
B,"Uh, I, they actually, they,",,,
B,"according to them, you can catch, when the perch are running, you can catch them on just about anything.",,,
A,Huh.,,,
B,"They tend to use, I guess worms or some kind of lures sometimes,",,,
B,"but, you know, I've,",,,
B,"she told me that they will sometimes use corn or anything, you know.",,,
A,Uh-huh.,,,
B,"They'll,",,,
B,"corn or salami or bread or anything,",,,
B,"they'll, they'll, they'll hit because they're just sort of surrounded, these large schools.",,,
A,"Yeah,",,,
A,"it's,",,,
A,"sometimes I use corn,",,,
A,"but, uh, uh, some fish steal it off the hook sometimes.",,,
B,"Yeah,",,,
B,it's a big problem.,,,
A,"Yeah,",,,
A,"uh, the other day I was fishing with bread, uh,",,,
A,there's a college across the street,,,
B,Yeah.,,,
A,"and they,",,,
A,"it's, it's full of carp and, uh, I caught a carp on a, about, what size is that, uh, I think it was a number two treble hook,",,,
B,Um.,,,
A,"and  it's huge,",,,
A,"its, its mouth was full of hooks.",,,
B,Wow.,,,
A,So he was in a bad way.,,,
A,"But, uh, it's,",,,
A,he was fast.,,,
A,"He,",,,
B,A big one?,,,
A,Yeah.,,,
A,"Well, it's, uh, it was sixteen inches long.",,,
B,"Wow, that's, that's, that's a nice size carp.",,,
A,"Yeah,",,,
A,"I think it was about a pound and a half, you know,",,,
A,but all they're good for is the fight.,,,
A,Boy they they really don't want to come out of the water,,,
A,"they, they zip through the water, you know,",,,
A,"you're, how your line goes, you know",,,
B,Uh-huh.,,,
A,"and I thought, you know, that, uh, I wasn't going to be able to get it in, because, uh, the one I hooked just about ten minutes before, when I tried to raise it out of the water, it fell off,",,,
A,so it wasn't hooked very well.,,,
A,"But, you know, I got it that far,",,,
A,"I figured that, uh,",,,
B,"That, that, that counts.",,,
A,"Yeah,",,,
A,that's what I  said.,,,
A,That's what I told the guy.,,,
A,The guy was standing there,,,
A,and he laughed when it fell off,,,
A,"and I said, that's a quick release, right there.",,,
B,"Do you, do you, do you actually like the taste of",,,
B,"do you, like, eat the fish that you catch",,,
B,or are you more of a sport fisherman?,,,
A,"Uh, catfish, yeah.",,,
A,"But, uh, I haven't eaten anything else, you know.",,,
A,"Uh, there's some, uh,",,,
A,my dad has a farm,,,
A,"and there's,",,,
A,he has two ponds up there,,,
A,"and my uncle has a, a pond upstream",,,
A,and there's a lot of crappie in there now.,,,
A,"But, uh, I think he's the only one that's, that's caught enough crappie or, a big enough crappie to eat.",,,
A,"But the catfish, there's, you know, there's hundreds of them from like two to six pounds and,  that,",,,
A,yeah.,,,
B,"Right,",,,
B,"so  you can just, oh,",,,
B,because I don't actually like fish.,,,
B,"It's sort of,",,,
B,"so when I fish, it's more for sport than anything else.",,,
A,"Yeah,",,,
A,"and if, you know,",,,
A,"when you, when you have to look in their eyes and, you know, hit them in the head or whatever, that's what you do with a catfish you know, because you have to sever their spinal cord.",,,
B,Right.,,,
B,"And, and, and, and, and be careful you don't get stung.",,,
A,"Yeah,",,,
A,yeah.,,,
B,"Yeah,",,,
B,I know it.,,,
B,"Have you ever tried, uh, deep sea fishing?",,,
A,"Uh, not yet.",,,
A,"My brother went off the coast of Maine, uh,",,,
A,"when the,",,,
A,"I don't know,",,,
A,"what they,",,,
A,mackerel,,,
B,Yeah.,,,
A,that school up there? *listen--is there overlap?,,,
A,It's,,,
A,"he, he said that it was just like that.",,,
A,"They were throwing like, uh, uh, hell benders or, uh, uh, some other kind of treble hook lure",,,
A,"and, and, uh, each time they bring them in they'd have at least one,",,,
A,"sometimes they've had two on, you know, one on every hook.",,,
B,"Yeah,",,,
B,"we, I was out in Florida with a friend a while ago",,,
B,"and we would go and just, uh, drop two, you know, a, a two or three rig, two or three hooked rig as well down off a boat.",,,
B,We just dropped it down there,,,
