Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay,",,,
A,"do you have any, uh, ideas on universal health insurance?",,,
A,Do you have any strong opinions?,,,
B,"Yeah,",,,
B,"I think it's probably a good ideal,",,,
A,You do?,,,
B,"uh, I  think, given, uh, given, well given that there are so many people who don't have health insurance. It's probably a real smart thing,  at  least to have some basic coverage for everyone.",,,
A,Uh-huh.,,,
B,"I mean, you hear these horror stories of people, homeless people going to the hospital and,  and  being thrown out because they have no insurance,  and  having to go to someplace else.",,,
A,Yeah.,,,
A,Right.,,,
B,"You know, it would be nice if, no matter where you are, or who you are, what happened, you know, what happened to you, you just go to the hospital and they say, Okay, just, just take him,",,,
B,and we will worry about who he is later,,,
A,Yeah.,,,
A,"Yeah,",,,
A,"I feel like there should be some kind of coverage made,",,,
A,"but I, I'm really leery of a, kind of a government administrative health insurance or medical plan, because I just feel like everything that the government takes over is just going to be run much poorly",,,
A,and it is going to be about six times more expensive.,,,
B,"Yeah,",,,
B,"I know, that, that's certainly true.",,,
B,"But, I wonder about like, like in Canada.",,,
A,Uh-huh.,,,
B,"In Canada, where everybody, uh, everybody automatically has insurance in Canada.",,,
A,"Right,",,,
A,"and they have that in England too,",,,
A,"but I think that it's a pretty poor,",,,
A,they get a lot lower quality care than we do.,,,
A,"Now, I know some people don't agree with me,",,,
A,"but, uh, I know you have to wait real long time to get, for certain surgeries that aren't emergency,",,,
A,"and you don't have the kind of choices that we have here,",,,
B,Yeah.,,,
A,"And,  uh, I've worked a lot in doctor's offices and hospitals",,,
A,and I really don't want to give up having those choices.,,,
B,That's true.,,,
B,"That's, that's true.",,,
A,"I think,",,,
A,"I mean, there is a night and day difference between good doctors and bad doctors, and good hospitals and bad hospitals.",,,
B,"That's true,",,,
B,that's true.,,,
A,"And in England, at least at the time when I was familiar with it, about ten years ago, they just told you what day you had to show up and where you had to show up and who your doctor was going to be.",,,
B,"Oh, you",,,
B,so didn't get any choices at all?,,,
A,"No,",,,
A,no.,,,
A,I mean that.,,,
B,"Oh, that's a problem.",,,
A,Yeah.,,,
B,"Yeah,",,,
B,"because I know, I know even among,",,,
B,"even now, the way we have it now, there are still.",,,
A,"It's getting worse,",,,
A,isn't it?,,,
B,"Yeah,",,,
B,"I mean like we have,  an  H M O allows us to pick our own physicians.",,,
A,Yeah.,,,
A,"Right,",,,
A,right.,,,
B,"I mean I picked a primary care physician and just didn't like him, you know.",,,
A,Uh-huh.,,,
B,I had to switch because I just thought he was a quack.,,,
A,Right.,,,
A,"That's exactly the problem,",,,
A,"there's just so many, such variation",,,
A,"and it's,",,,
A,"but see, I guess, what they had in England, and I guess in Canada is socialized medicine.",,,
A,"So maybe, that's like the extreme of it.",,,
A,Do you think?,,,
B,"Yeah,",,,
B,"yeah,",,,
B,"that is the extreme,",,,
B,"and what that, what that I think that tends to do though is I think that tends to,",,,
B,"it probably has two, a good and a bad side,  for  young people wanting to become doctors. Which again a lot of people who are motivated, because the money isn't, I guess, as much,  for  doctors anymore,",,,
A,Uh-huh.,,,
A,Right.,,,
A,Right.,,,
B,"so  you wind, you wind up getting the people who really want to be doctors, being doctors,",,,
A,Really want to.,,,
B,"but then again, you know, you don't get those people who would be good,  and  are real smart and decided, Hey, I want to make a lot of money,",,,
A,Right.,,,
B,so I will go into medicine.,,,
B,You don't get those.,,,
A,"Right,",,,
A,"or that,",,,
A,"yeah,",,,
A,"exactly,",,,
A,"or people also get the feeling that, well jeez, you know, you don't have to worry about, you have a lot of job security there,",,,
A,"and it's more of, uh, seniority, I would imagine kind of thing, instead of having a skill or, or whatever to advance,",,,
B,Yeah.,,,
B,That's true.,,,
A,"so you don't  necessarily get the kind of quality control or the kind of,",,,
A,I don't know.,,,
B,"Yeah,",,,
B,"it would be nice to see something where at least,",,,
A,I think we have to have something.,,,
A,We really do.,,,
B,"I mean, even something that says you know look, free major medical for all, you know, everyone",,,
B,"and then,  beyond  that, you could work out on your own if you want.",,,
A,Yeah.,,,
A,"Yeah,",,,
A,"I know,",,,
A,"I, I don't know,",,,
A,"I,",,,
A,having worked in doctor's offices and stuff I see it from a physician's point of view.,,,
A,"And I, I think the problem with the skyrocketing cost right now is the insurance companies because,  I don't  see doctors getting real rich,",,,
B,Uh-huh.,,,
B,"Oh, yeah.",,,
A,"and I think hospitals do make money, but not nearly as much as insurance companies.",,,
B,"Oh, right.",,,
B,No.,,,
A,I think they are really making a killing and nobody is talking about it.,,,
A,"Nobody's,",,,
B,"Yeah,",,,
B,"they are the ones who make,",,,
B,"I mean they are the ones,",,,
B,"they have, you know, the although,",,,
B,"I mean, it's",,,
B,"the unfortunate part of that is that the people, I think, tend to forget that doctors are humans as well.",,,
A,Uh-huh.,,,
B,So that,,,
B,"insurance companies have to charge a substantial amount for certain people, or certain types of, of doctors, given that, you know, someone decides to have a malpractice suit against them, well, they could take, you know, it could be millions, I mean, unfortunately.",,,
A,Right.,,,
B,"And if the doctor, whether, it was, you know,",,,
B,"I mean I'm sure there are those cases where, where the doctor is wrong or malicious or something.",,,
A,"Right,",,,
A,right.,,,
B,"But you know their, you know. Mistakes, you know.",,,
A,Their mistakes are made.,,,
A,Right.,,,
B,"Everybody makes mistakes, unfortunately.",,,
A,Sure.,,,
B,"It shouldn't be a billion dollar, you know, industry.",,,
A,Yeah.,,,
B,"and this is, this is their compensation.",,,
B,"Not,",,,
A,"So, yeah,",,,
A,I think that's the legal part of it coming into it to.,,,
B,"Yeah,",,,
B,that is a big problem.,,,
A,I wonder if we should have a limit on how much people can sue for.,,,
B,That would be nice.,,,
A,"Or, or, I don't know because then that's where the insurance company,",,,
B,Uh-huh.,,,
B,It would be a lot better.,,,
B,"Yeah,",,,
A,Yeah.,,,
B,"I  mean I'm sort of in a, in a government run medicine program.",,,
B,Sort of.,,,
B,"I'm in a,",,,
A,Are you?,,,
B,"Well, well I'm a graduate student.",,,
A,Okay.,,,
B,"And, uh.",,,
A,At where?,,,
A,"Oh, okay.",,,
A,Uh-huh.,,,
B,I'll  bet you are in Texas.,,,
A,I,,,
A,what?,,,
A,I'm in Texas,,,
A,"yeah,",,,
A,yeah.,,,
B,"I was going to bet that,",,,
B,okay.,,,
B,"Uh, yeah,",,,
A,Uh-huh.,,,
A,"Oh, great.",,,
A,Yeah.,,,
B,"And because the university, the university offers me two plans.",,,
B,"They offer what they call the mandatory version,  which  is basically major medical",,,
A,Oh.,,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,Okay.,,,
B,"And, they don't,",,,
B,"and even though my, my wife's insurance covers me,  for  everything, I still have to pay them a hundred and some odd dollars a semester.",,,
A,Yeah.,,,
A,Uh-huh.,,,
A,"Oh, no.",,,
B,And that's for the mandatory portion of the insurance.,,,
A,"That, that, that can't be legal.",,,
B,"Yeah,",,,
B,I'm not actually sure if it is or not,,,
B,"but, people sort of keep fighting it",,,
B,"and I'm,",,,
B,"and I mean to keep fighting it,",,,
A,"Oh, my gosh.",,,
B,"but you know,  it's just one of these things where I just don't want to spend my time.",,,
A,"How can they, how can they make you pay for insurance coverage?",,,
B,"Well, the reason,",,,
B,"their rational is, is they make everyone pay for it so that it, it keeps the cost of university health services down,",,,
B,and everyone can use it.,,,
B,You know it.,,,
A,"How, how does it keep the cost down?",,,
B,Because everyone is now forced to pay for this.,,,
B,"And there is like an,",,,
A,"Oh, so they just use the money for something else besides your insurance policy?",,,
B,"Well, no,",,,
B,"well, yeah,",,,
B,well what they use it,,,
B,"no,",,,
B,"what they use it for is, is, is university health services.",,,
