Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay,",,,
A,do you vote regular?,,,
B,"Yeah,",,,
A,Every one.,,,
B,"But, uh, that's just since, in the past say about six years.",,,
B,Before that I really didn't pay any attention at all.,,,
A,"Well see, that's me.",,,
A,I've never paid any attention to voting.,,,
B,"Oh, you haven't?",,,
A,Huh-uh.,,,
B,Yeah.,,,
B,"I didn't use to,",,,
B,"but now I really,",,,
B,because I get so angry about what goes on,,,
B,"and then I feel like I can't really complain too much, unless",,,
A,Unless you have something to do with it.,,,
B,Yeah.,,,
A,Right.,,,
B,"But the problem is, that I am very liberal politically",,,
B,and so I hardly ever have anybody that wins that I vote for,,,
A,"Oh, liberal,",,,
A,"by, what do you mean by liberal, um.",,,
B,"Liberal politically,",,,
B,"I'm, you know, like pretty left wing Democrat,",,,
B,so.,,,
A,"Well see, I don't know anything about politics.",,,
B,"Oh, you don't?",,,
A,"Uh, what's the main, what's the main difference between Republicans and Democrats?",,,
B,"Okay,",,,
B,"well, there's a lot of them, um,",,,
B,it depends on what issue you're talking about.,,,
B,"But Democrats are, on a lot of issues are more liberal than Republicans,",,,
B,"and well it used to be, it's kind of hard to say now, especially after Desert Storm,",,,
B,"but, um, I think back in the times when, uh, my political opinions were being formed like in during the Vietnam war and stuff, the Republicans were more, you know, what they called Hawks, which is more like aggressive in war and more pro war, and pro aggression",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,"and, um, the Democrats were the Doves,",,,
B,they were more for peace.,,,
B,"And I'm not sure how much that holds true anymore,",,,
B,"I think, you know, the issues are,",,,
A,"Okay,",,,
A,and you vote for the Democrats,,,
A,"or,",,,
B,"Yeah,",,,
A,Usually.,,,
B,yeah,,,
B,"and Democrats usually are more supportive of public assistance programs,",,,
A,Uh-huh.,,,
B,"and, and programs to, um,",,,
B,"the big Republican thing is that they don't, they vote for less government,",,,
B,"they want less government involvement, in society",,,
A,Uh-huh.,,,
B,"and so they're more, less apt to vote in, you know, more aid to people,",,,
B,"or more, uh, they're less apt to vote in programs that involve the government running things.",,,
A,"Huh, okay.",,,
B,"So,",,,
B,so have you ever voted at all?,,,
A,"No,",,,
A,I never have.,,,
B,You haven't?,,,
A,Huh-uh.,,,
B,How old are you?,,,
A,I'm twenty-six.,,,
B,"Oh, gosh.",,,
A,"I know, I I,",,,
B,Well.,,,
A,"well, I don't know that much about it.",,,
B,"Uh-huh,",,,
B,uh-huh.,,,
A,I don't keep up on it,,,
A,"and I don't feel like I have enough knowledge on it to even, you know, to pick the right person.",,,
B,Yeah.,,,
B,"Yeah, Uh-huh.",,,
A,"So that's what they need, well, it, uh, they said something to improve voting.",,,
B,Uh-huh.,,,
A,"If they could make it more, oh, easier to find out, you know, what's going on.",,,
A,Do you know what I mean?,,,
B,"Yeah,",,,
B,yeah.,,,
A,"Like, uh, like to me, I don't, I didn't know what would have been wrong with,",,,
A,I can't even remember who ran for president against Bush.,,,
A,"I think it was, uh, that woman,",,,
A,wasn't it a woman.,,,
B,"No,",,,
B,"it was Dukakis, from Massachusetts.",,,
A,Dukakis.,,,
A,"Okay,",,,
A,"didn't he have a woman,",,,
A,"or wasn't, or was that Reagan.",,,
A,There was a woman that was running for vice president for a while.,,,
B,"Oh yeah,",,,
B,"that was,",,,
A,Ferraro.,,,
B,yeah,,,
B,Ferraro.,,,
B,"That was a while ago,",,,
B,"that was a couple elections ago,",,,
B,yeah.,,,
A,Okay,,,
B,"Yeah,",,,
B,that's okay.,,,
A,"Well, that's what I mean,",,,
A,like I didn't know what the difference between Dukakis and Bush was.,,,
B,Uh-huh.,,,
A,"You know,  I didn't know anything about Bush or Dukakis.",,,
B,"So what do you think about,  uh, what do you think about what you see on T V about them, like in the news or on the ads,",,,
B,"do you kind of just,",,,
A,"Okay,",,,
A,"I don't remember anything about Dukakis,",,,
B,You don't?,,,
A,"but, well they're all saying that they're going to do, you know, whatever is best for their campaign anyway.",,,
B,"Uh-huh,",,,
B,uh-huh.,,,
A,"That's what I mean,",,,
A,"if they had some kind of public programs where you can just go out and,",,,
B,Uh-huh.,,,
A,"I don't know,",,,
A,"like you know, in school they didn't teach you about uh, the government, not really.",,,
B,Right.,,,
B,You didn't get any government classes?,,,
A,Huh-uh.,,,
B,"Yeah,",,,
B,"it's really hard too,",,,
B,"because before they used to have, um, a lot of,",,,
B,"it seems like the stuff that they put out now, it, I mean, I, doesn't just seem like it,",,,
B,"I know for a fact that the, any kind of stuff that if you, wrote and asked for material,",,,
B,"well what do you believe in,",,,
B,"what do you believe in,",,,
B,they don't take any stands on anything.,,,
B,"They kind of say, well what do you want me to believe.",,,
A,Yeah.,,,
B,Or they word it so that it's really hard to tell where they're standing on certain issues.,,,
A,"Well I'm not sure they're,",,,
A,yeah.,,,
A,I know how they do it.,,,
B,Uh-huh.,,,
A,"It,",,,
A,like with the abortion issues and stuff.,,,
B,Uh-huh.,,,
B,Yeah,,,
B,"they have to kind of take a stand on some things, like abortion and things like that,",,,
B,"so that's kind of, how I judge.",,,
B,"There's a few things where they have to say yes or no, like abortion or gun control,",,,
B,"or let me see,",,,
B,"I try to look at what, if some of the newspaper articles, or the,",,,
B,"I don't trust T V as much,",,,
B,but newspaper articles can show how they voted in the past,,,
B,"and, but you get, you know,",,,
A,Right.,,,
B,"it all depends again on who's writing it and who they're for, because they can slant that too.",,,
A,"Right,",,,
A,"and like I said most of the the politicians, I'm ,",,,
A,also the politicians put out what makes them look good anyway.,,,
B,"Uh-huh,",,,
B,"yeah,",,,
B,yeah.,,,
A,"And everybody's got, you know, stuff they don't want known.",,,
B,"Right,",,,
B,everybody's got a secret,,,
B,"So,",,,
A,"Well anyway, I'm sorry",,,
A,"I didn't, I didn't have much knowledge.",,,
B,Well that's okay.,,,
B,"Do you think, do you think, um,",,,
A,I don't even remember this being on there.,,,
B,"I mean, what would it take,",,,
B,"like, God, this is really good actually, for to talk to somebody who hasn't voted,",,,
B,"I mean, what kind of,",,,
A,Incentive?,,,
B,"how would it, how, what kind of stuff would they, would you like them to do so that, that you would know more about it.",,,
B,Like send stuff in the mail or have it at the library,,,
B,"or,",,,
A,"I guess that would be good,",,,
A,"now I'm sure they've got it at the library, you know.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,I mean if I get to the library.,,,
A,"I've got two babies, so, I don't,",,,
A,"yeah,",,,
B,Oh do you?,,,
B,"Yeah,",,,
B,that will tie you down a little bit.,,,
A,"But I,  I don't know.",,,
B,"Or do you  just not, do you feel like it's not really going to make that much difference if you don't vote",,,
B,"or,",,,
A,"Oh, I know if enough people think like that it, you know, would make a difference, if people stopped thinking like that.",,,
B,Yeah.,,,
B,Yeah.,,,
A,"Um, well a lot of people, they'll vote the way their family votes, you know, Then like your kids or whatever will follow you and just vote Democrat,",,,
B,Uh-huh.,,,
B,"Uh-huh,",,,
B,yeah.,,,
A,right.,,,
B,"Uh-huh,",,,
A,"I mean,",,,
B,"Well, not in my family",,,
A,No.,,,
B,"We're kind of, we're really independent.",,,
A,All split.,,,
B,But a lot of families do that.,,,
B,I know a lot of wives feel like they have to vote the way that their husbands vote.,,,
A,Right.,,,
B,And that kind of keeps from getting a lot of issues resolved,,,
B,Golly.,,,
A,I lie. Huh.,,,
B,"But well,",,,
A,"I don't know,",,,
A,"if I did understand politics I probably would vote more,",,,
B,Uh-huh.,,,
A,"But like I said if I voted for Bush,",,,
A,"or like when, uh, Gary Hart was running, a lot of women would have voted for him just because he was nicer looking,",,,
B,Hart?,,,
B,Uh-huh.,,,
A,"not that I think he was good looking,",,,
A,"but, he was young.",,,
B,Yeah.,,,
B,Yeah.,,,
A,"And then, I didn't think that was right, because he may have been a good president, or whatever.",,,
B,Uh-huh.,,,
A,"But because it,",,,
A,"what,",,,
A,"he had an affair,",,,
B,"Yeah,",,,
B,yeah.,,,
A,and it just threw him out of the whole running.,,,
B,Yeah.,,,
A,"And a lot of people go by their, uh, personal life when they vote",,,
A,"and,",,,
B,"Uh-huh,",,,
B,yeah.,,,
A,"Which I guess if you got turmoil in your personal life, you're going to let it come into work",,,
A,"but, I'm sure there's a lot of people that have had,",,,
B,Uh-huh.,,,
B,"I think everybody does,",,,
B,it just depends on how well you can hide it.,,,
A,Yeah.,,,
B,"You know, and I,",,,
B,"that's very true,",,,
B,"I, I think that doesn't really have that much to do with, um, unless they've done something really horrible, you know, or something real abnormal.",,,
A,"Well,",,,
A,"Well, criminal or something like that's different,",,,
B,"Yeah,",,,
B,"right,",,,
A,"but, if him and his wife weren't getting along,",,,
B,but otherwise.,,,
B,Uh-huh.,,,
A,"I mean, what is, what effect does that have on him running for president.",,,
A,Do you know what I mean?,,,
B,"Yeah,",,,
B,yeah.,,,
A,"It's all so secretive,",,,
A,"see we really don't see the, the true person anyway.",,,
B,That's right.,,,
B,"I think that's, that's having a big effect on how poorly that the country is being run, is that, um, the, the election, the people that want to get elected are turning it into a popularity contest by advertising the things that, you know, that really don't have anything to do with how well they do the job.",,,
A,Right.,,,
B,"But see they're trying to find an excuse not to deal with what, you know, the issues that people really want to know about, because on those issues you have to say yes or no.",,,
B,"And if they don't say yes or no, then maybe somebody will vote for them that wouldn't have if they had come down on the wrong side.",,,
B,Do you know what I'm saying?,,,
A,Right.,,,
B,"So they just try and make it a personal thing,",,,
B,"I mean, if you remember any of the T V commercials from the last presidential campaign, in they all had, uh, pictures of Bush with his grandchildren, walking around with his grandchildren",,,
B,"and even from Reagan, it was all just like, looks like a McDonald's commercial, you know.",,,
A,Uh-huh,,,
B,That's about what it looked like.,,,
A,Well what did you think  of Reagan as a president?,,,
B,I just thought he was really inept.,,,
B,I don't think he did anything at all.,,,
B,"He, they just kind of sat him up there like a puppet",,,
B,"and the people that were,",,,
A,"Do you think he won from Carter because of the, um, the hostages that were held at that time?",,,
B,"Well I think that was part of it,",,,
B,"I think there's a lot of the economic problems that the country was having at the time and the, the recession and stuff,",,,
A,Uh-huh.,,,
B,"people just had a picture of Carter as not being real capable,",,,
B,"but he, actually,",,,
B,"all right,",,,
B,this,,,
B,I thought he was great.,,,
A,"I thought Carter was good too,",,,
A,"and that was,",,,
A,"yeah,",,,
B,Did you?,,,
B,"I always liked him,",,,
B,I thought he was great at the time,,,
B,"and I, I just couldn't get over the fact that Reagan beat him.",,,
B,"I, you know, that I just couldn't believe that  he got voted out.",,,
A,"But, I think I wasn't,",,,
A,"well let's see,",,,
A,"that's been about ten years ago, right?",,,
B,"Uh-huh,",,,
B,yeah.,,,
A,"Okay,",,,
A,"so I was only fifteen or sixteen,",,,
A,but I remember Carter,,,
A,and I liked him.,,,
B,You did?,,,
B,"Have you heard stuff about him lately,",,,
B,do you know what he's doing?,,,
A,"No,",,,
A,I sure don't.,,,
