Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Surprised they get anybody this time of day,,,
A,"but, I've been trying all different times,",,,
B,Uh-huh.,,,
A,"but I don't get  anybody at five thirty, don't get anybody at nine at night",,,
A,"so thought,  I'll try ,",,,
B,"Oh, well, I'm at,  work",,,
B,and I just happened to walk back into my office.,,,
A,Oh,,,
B,I've been  gone for a little while,,,
A,Oh.,,,
A,"Well, I go to school",,,
A,"so I'm home certain days,",,,
B,Uh-huh.,,,
A,"and, uh,  I really haven't been making any phone calls, have you?",,,
A,"Got,",,,
B,"I don't, I haven't ever made any.",,,
B,I just receive them,,,
A,Oh,,,
A,"Have you, have you received many?",,,
B,I haven't here lately.,,,
A,Yeah.,,,
B,Yeah.,,,
A,"It's, it's, uh,",,,
A,"well, the first time we were on this it came just about every day.",,,
B,Yeah.,,,
A,I never  had to make one.,,,
A,They just always came,,,
B,Yeah.,,,
B,Exactly.,,,
A,People must be tired of it or something.,,,
A,"well anyway I guess we're supposed to discuss this, uh, subject,",,,
A,what do you think?,,,
B,"Well, I never gave it any thought myself",,,
B,I was hoping you could tell me what you thought.,,,
A,Oh.,,,
A,"Well, I don't have any objection to people doing that.",,,
A,I think it might be good for them.,,,
B,Uh-huh.,,,
A,But  as a mother of two daughters I might be afraid of where they were sent.,,,
B,Exactly.,,,
A,I'm  just concerned about their safety,,,
B,Uh-huh.,,,
A,because  if they do good work in America they'll probably be sent to a ghetto,,,
B,"Uh-huh,",,,
B,uh-huh.,,,
A,"And if they were  sent to a third world country I couldn't help but wait worried, you know.",,,
B,"Yeah,",,,
B,yeah.,,,
A,"That,  that would be my main objection. I don't think,",,,
B,Uh-huh.,,,
B,I don't know,,,
B,"I think maybe it's, it should stay on a voluntary basis",,,
A,it will probably never happen,,,
A,"but,",,,
B,Yeah.,,,
B,"Yeah,",,,
B,"I, I think it would be good for, uh, everyone to do something like that",,,
B,"but I, I guess I don't feel like it should be something forced upon you.",,,
A,"Yeah,",,,
A,"well it, it probably won't.",,,
B,Uh-huh.,,,
A,"I don't,  I don't even know how we'd pay for it anyway.",,,
A,"We can't, uh seem to pay for all the little things we have going now",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,That's another consideration,,,
B,Exactly,,,
A,"But, uh, I don't know",,,
