Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Okay,",,,
A,how do you feel about them?,,,
B,"Well, I keep trying to get away from them,",,,
B,I used to use a lot of credit cards,,,
B,"I guess for a while I would use, you know, a variety of the Visa and the MasterCard and the stores,",,,
B,"but I think I, I impulse buy too much with them",,,
B,"or I buy things, you know, I see it on sale",,,
B,"and I think, oh, it's on sale I have to get it,",,,
B,and I really don't need it,,,
B,or I really haven't budgeted for it,,,
B,"so, um, the last couple of years I really have tried not to use them at all.",,,
A,Yeah.,,,
B,What about you?,,,
A,"Well, we have this philosophy, we use it when we go off somewhere",,,
A,"but we pay for it as soon as we come back, you know,",,,
A,"as soon as we get our bills, we pay it off.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,And we only have one.,,,
A,We tore all the rest of them up.,,,
B,okay.,,,
A,"Because I don't like credit cards for one thing, you know,",,,
A,"I mean, they're okay, I guess,",,,
A,"if you're on a trip or something, you don't have to take a whole bunch of, you know, cash with you,",,,
B,Uh-huh.,,,
B,Right.,,,
A,"but I don't like using them because I've seen too many people that used them and ended up bankrupt or on,  chapter  thirteen and stuff like that.",,,
B,Huh.,,,
B,Uh-huh.,,,
A,"Because they have this weird opinion that if you use that card, you don't have to pay for it.",,,
B,That's true,,,
B,"if, if it's on the credit card it doesn't seem like it's money out of your pocket.",,,
B,"Sometimes you may think, well, I don't have the money so you use the credit card it's like fake money or something.",,,
A,"Yeah,",,,
A,"yeah,",,,
A,"and it gives you a, um, a false sense of security or something it seems like",,,
A,"because you say, oh, well, I don't have to pay for it now",,,
A,"but you're going to have to pay for it,",,,
A,and it seems like ...,,,
B,"Yeah,",,,
B,"you think,  well, I don't have it now but payday will come and then I'll have the money.",,,
A,Uh-huh.,,,
B,"But that's probably paying for things that were still owed from last time,",,,
A,Right.,,,
A,Are you married?,,,
B,Yes.,,,
A,"Oh, okay.",,,
A,"Well, I know that a lot of young people, you know, I,",,,
A,"it took me a long time to get it through my child's head,",,,
A,"I mean, that was her goal, you know, uh, got to have a credit card,",,,
B,Uh-huh.,,,
A,"but now that she has one,",,,
A,she's only used it one time,,,
A,"but she wanted to establish some credit,",,,
B,Uh-huh.,,,
A,"but I think it finally sunk in, you know, because she saw some of the other people and just like she heard them say, you know, well, I used a credit card.",,,
A,"And my husband's sister is the world's worst at, oh,",,,
A,"well, I'll just use the credit cards",,,
A,and she has all of her credit cards up to the limit.,,,
B,Huh.,,,
A,"You know, and I'm, I'm thinking woman, wake up and smell the roses before they come and get you.",,,
A,But  ...,,,
B,Right.,,,
B,Besides the fact that how much interest you pay and  then this  ...,,,
A,"Right,",,,
A,and  people don't see that either.,,,
B,"Yeah,",,,
B,"this thing that you thought you got on sale, by the time you get done paying with that with all the finance charges because you pay it off over a long period of time,",,,
B,you've spent a heck of a lot of money on that thing.,,,
A,Right.,,,
A,"The only one that we, we have that we kept was the Discover card,",,,
B,Uh-huh.,,,
A,"and it pays you to use it.  I mean,  if you pay your bill off right away,  if you  don't ever have to pay any interest on it because they give you a certain amount every time that you use it,",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"and you make that money as long as you don't ever have to pay them any, uh, interest.",,,
A,"Now it's,",,,
A,"and people say, well, you know, I'm making money by using this credit card,",,,
A,"but they don't realize that if they,",,,
A,"I mean, it only takes one time for you to use it and not pay the interest,",,,
A,"I mean, you have to pay the interest, not pay it right off,",,,
B,Uh-huh.,,,
A,that's going to take up what you would have made.,,,
B,Huh.,,,
A,"So that's the only reason that we kept that,",,,
A,we debated for a long time,,,
A,"plus they don't have that, um, charge on it, you know,",,,
A,like ...,,,
B,Service charge you mean?,,,
A,Yeah.,,,
B,"Yearly fee,",,,
B,yeah.,,,
A,Right.,,,
A,They don't have one of those.,,,
A,"So, it,",,,
A,"we decided that was it, you know,",,,
A,"and, I mean, everybody calls us and wants to give us a credit card.",,,
A,"We have, we could have credit cards running down our ears.",,,
B,"Oh, you get that stuff in the mail all the time.",,,
A,"Yes,",,,
A,yes.,,,
A,"And then, I'll have, just like , uh, department stores.",,,
A,"They'll call me up, you know,",,,
A,"and I'll say,",,,
A,"look, I don't want the credit card,",,,
A,"well, we're just going to send it to you, you know,",,,
A,you don't have to ever use it if you don't want to.,,,
A,"They'll send me any credit card,",,,
A,I tear it up.,,,
A,I just can't see it.,,,
B,"What I really hate  in the mail is like for the credit cards that I do have still, that they send you these things that look like checks,",,,
A,Uh-huh.,,,
A,Yeah.,,,
B,"and they say, hey, you know, two thousand dollars, you know, free to you kind of thing, you know,",,,
B,all you got to do is go cash those things,,,
B,and you've got a short term loan.,,,
B,"I hate it,",,,
A,"I know it,",,,
A,and you know what  ...,,,
B,I can't believe they have the nerve to do that.,,,
A,What's really bad about those though is just like,,,
A,"young people if they don't, you know,",,,
A,"we take the time to, you know, help my daughter,",,,
A,"she's in college,",,,
B,Uh-huh.,,,
A,"but it, this is her first credit card thing,",,,
A,"well, when she got her first one she was so excited",,,
A,it was unreal.,,,
A,"Look at this they sent me this money, you know.",,,
A,"So then when I explained to her, look you have to pay this back and they are going to charge you interest, and stuff ,",,,
A,"of course, she tore it up.",,,
A,"But a lot of  parents would not take the time, you know,",,,
A,and they wouldn't even think of it,,,
A,or their kids may not be as close as my daughter,,,
A,and I,,,
A,"are,",,,
A,"and, uh, you know, they may not even discuss it,",,,
A,"they go out and cash their check thinking that, you know,",,,
A,"they've got something,",,,
A,maybe they've won something.,,,
A,"You know, somebody sent them  something free.",,,
B,Uh-huh.,,,
A,And go out and  spend it.,,,
A,"And, um, it's just unreal.",,,
A,"I mean, I don't like credit cards,",,,
A,"I wish that they would come up with some other way to, you know,",,,
A,"the only way you could use them is if you were, like on vacation.",,,
A,They would let you use it maybe once a year.,,,
A,"You know, I mean, of course, I guess some people go out and spend their whole entire limit on it like that at that time",,,
A,"but, um, I have seen so many people",,,
A,and I have a friend right now she just got off of thirteen.,,,
A,"She got, uh,",,,
A,"I can't remember what she called it,",,,
A,"it's some kind of,",,,
A,"maybe it's sure or something like that,",,,
A,"it's something, it's some weird name of a credit card,",,,
B,Uh-huh.,,,
A,and she is charging out of her mind already.,,,
