Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Okay.,,,
A,"Well like I was saying, Burlington's crime, it doesn't involve children",,,
A,"and, what you see on the T V from, you know, in Washington and New York.",,,
A,"So what I believe the people want,",,,
A,"the subject is, is big city crime, which is something that I don't have any first hand experiences about,",,,
A,"but I have, you know, concerns,",,,
A,"and I have a few ideas of, um, how to combat it.",,,
B,Uh-huh.,,,
A,"I mean, I don't, I don't think, ideally, you know, you need money to do everything",,,
A,so That's one thing,,,
B,Uh-huh.,,,
A,"that, that's, that's crime that you can't fight it if you need that money.",,,
A,So.,,,
B,"Right,",,,
B,"yeah,",,,
B,"well, when, uh, we lived in San Antonio,",,,
B,"I grew up around San Antonio,",,,
B,"and it's always been a very large, uh, city, and increasingly growing.",,,
B,It's has kind of the split population.,,,
B,"Um, there's a lot of retired military, uh, individuals that live there,",,,
B,and then there's a very large Hispanic population there.,,,
B,"And the one thing that we noticed that over the years has gotten worse and worse is Hispanic, uh, gang crime in the city",,,
A,"Oh,",,,
B,"and  that has, uh, been the worse thing that we've seen happening.",,,
A,"Does it spread out of the neighborhoods into the more the, uh, retired people's community,",,,
A,or does it stay in the bad neighborhoods?,,,
B,"Um, the majority of the actual gang crimes, like the the drive by shootings and stuff stays in the neighborhoods,",,,
B,"but the crime spreads out into the more affluent divisions through robberies, rape and, uh, car crime.",,,
B,"There's a very large, uh, or very high percentage of car theft.",,,
B,"And San San Antonio's not far from the border to Mexico,",,,
B,"so a lot of the, uh, cars go to, uh, you know, shops,",,,
B,"and they take them apart,",,,
B,"and a lot of them go over the border, especially like Mercedes.",,,
B,"A lot of those, those in the, the Z, uh, the Z cars, the Datsun cars end up over the border,",,,
B,and uh,,,
A,"So that's a big concern if you live there,  is to really lock your car up  .",,,
B,"very much so,",,,
B,"very much so,",,,
B,"in fact, for a while there they had downtown if you were to come to a stop light, they had a rash of where people were, when people were stopped at stop signs that people would get in their car and hold a knife and hold them up.",,,
B,"So now, ever since then, when you drive into the city, most people keep their doors locked while they're in the car, until they get down there,",,,
B,"and once you've reached the, the river walk area, which is the tourist area, it's usually pretty safe during the day, if you're just kind of cautious and don't go down the back streets or alleys, and, um, you know, or alone.",,,
