Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Okay.,,,
B,Do you want to go first?,,,
A,"You can go first,",,,
A,or I will.,,,
B,"Well, you go ahead.",,,
A,Okay.,,,
A,"Well, I'm going to tell you what I'd have",,,
A,"Down in the south, we have a lot of shrimp,  okay?",,,
B,"Oh,",,,
B,yeah.,,,
A,"And I have, uh, shrimp that is steamed in beer, that I cook.",,,
B,"Oh, yeah.",,,
B,Uh-huh.,,,
A,"And then I have a cauliflower that I would cook, garlic bread, green salad, tea,",,,
A,and we'd have a lemon pie for dessert.,,,
B,"Oh, it sounds fantastic.",,,
A,Yes.,,,
A,"And what's really neat about it is, the shrimp is cooked in your, uh, like your rice steamer,  your rice  cooker.",,,
B,"Oh, yeah.",,,
B,Uh-huh.,,,
A,"And, um, you place the shrimp in the, in the rice steamer,",,,
A,"and you put a bay leaf and put some, uh, red pepper over it.",,,
B,Uh-huh.,,,
A,"Now, you can either use, you know, the kind that comes in the little can",,,
A,"or you can just get some, you know, regular red peppers.",,,
B,"Is it cayenne pepper, you mean?",,,
A,Cayenne?,,,
B,Yes.,,,
A,Uh-huh.,,,
B,Uh-huh.,,,
A,And you put a little bit of that over it.,,,
A,Now if you use the dried kind? Then you would only use two of them.,,,
B,Yes.,,,
A,"And you put that in there,",,,
A,and then you pour two bottles of beer over it.,,,
B,And how much shrimp would you use?,,,
A,Two pounds.,,,
B,"Two pounds,",,,
B,okay.,,,
A,That's the jumbo shrimp in the shells.,,,
B,"Oh, yeah.",,,
A,Leave the shells on them so they won't just roll up.,,,
B,Uh-huh.,,,
A,"And you pour the beer over the top of it,",,,
A,and you cover it.,,,
B,Uh-huh.,,,
A,"And you only cook it until the mixture begins to boil,  and  the shrimp turn pink.",,,
B,Okay.,,,
B,Uh-huh.,,,
A,"Then you remove it,",,,
A,and you put it on a platter.,,,
A,And then you serve it with melted butter.,,,
A,"And, uh, I usually put garlic powder in mine.",,,
B,"Oh, yeah.",,,
A,"And they can just dip it,",,,
A,and they shell it as they eat it.,,,
B,Sure.,,,
A,"But, uh, then the uh, the cauliflower, you,  cook  that in the microwave.",,,
B,Uh-huh.,,,
A,"And what you do is, you just, uh, wash it,",,,
A,"and you core it. And in a like a, oh, what do you call it? Like Pyrex or something like that, kind of bowl that would go in the microwave.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
B,A glass dish.,,,
A,Uh-huh.,,,
B,Uh-huh.,,,
A,But it's got to have one that has a cover on it.,,,
B,"Okay,",,,
B,uh-huh.,,,
A,"And you, uh, put about two tablespoons of, uh, water into this bowl, and about an eighth a teaspoon of salt.",,,
B,Yeah.,,,
A,"And then you just set your cauliflower in there,",,,
B,Uh-huh.,,,
