Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Okay.,,,
B,Okay.,,,
A,So tell me about CHINA CRY.,,,
B,"Okay,",,,
B,"CHINA CRY was basically the, the true story written by this, this lady who had, uh, was a native, a native Chinese, uh, uh, who was raised by Christian parents.",,,
A,Uh-huh.,,,
B,"And her, her time frame was prior to the nineteen forty-nine revolution.",,,
A,I see.,,,
B,"Although she, herself, had never really accepted Jesus or gone through any of the other, uh, Christian, uh, portions of, of the faith, repentance, baptisms, et cetera, et cetera. She had always felt a very strong, uh, leaning in this direction.",,,
B,"And whenever the cultural revolution of nineteen forty-nine occurred and most churches were either banned or their, all the clergy and so forth were killed or, or imprisoned or, and the property confiscated, she was safe because she had, you know, not officially joined the, the Christian movement.",,,
A,Uh-huh.,,,
B,"So anyway, she, as she grew up towards maturity, her parents, well,",,,
B,her dad was a doctor,,,
B,"and, and he was rather well, you know, rather well to do in the old regime",,,
B,"and the, the the the communist Chinese didn't like this at all.",,,
B,"You know, the bourgeoisie was, was, was definitely out of, uh, style, then.",,,
A,Right.,,,
B,Everybody was back to a commonality of one.,,,
B,"And so they kept picking at him, picking at his, at her mother and, uh, finally, uh, started picking on her. And getting her to, you know,",,,
A,Uh-huh.,,,
B,"they were starting to, uh, accuse her of, of, of, uh, crimes and atrocities before the, the revolution and, and had her write her own story over and over and over.",,,
B,"Uh, and the, uh, the major point of the movie was that, that she had, uh, married this, this Chinese fellow and was with child when they started this mass court.",,,
B,"Now, I think I'm leaving out a portion.",,,
B,"She she went through college and graduated very high up in her class and had, uh, gotten a job as, as an instructor",,,
B,"and they had her teaching, or were starting to have her teach history for the soldiers. When the, they decided that, that she needed to start recanting of all of her pre, uh, regime crimes as it were.",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,"Being a child, you know.",,,
B,"So, they kept on and on at, at her,",,,
B,"and in the meantime, she and her husband, uh, were were expecting a child, their own child.",,,
B,"And, uh, the, the people kept harassing her over, you know, over a period of months",,,
B,"and finally they, uh, carried her, uh, out into the courtyard to, to, either really to shoot her or to go through the motions of, of shooting her, uh, with by firing, or, you know, executing her by firing squad.",,,
A,Uh-huh.,,,
B,"And, uh, the Lord just said no,",,,
B,"this is not going to happen even though this lady has not really, you know,",,,
B,"she's, she's one of mine,",,,
B,she is not going to die,,,
B,"and, uh, the, the soldiers were blinded when they shot.",,,
A,Huh.,,,
B,"And she, her life was spared.",,,
B,"And this, this frightened the, the, uh, the commandant",,,
B,and so he called this kind of stuff off and just put her in the labor camp.,,,
A,Huh.,,,
B,"Well, uh, and, course, here's this, this woman who is heavy with child dragging rocks around.",,,
A,Huh.,,,
B,"Well she, she put in for going, going to, uh,",,,
