Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Do you have any pets now?,,,
B,"Oh, I sure do,",,,
B,I have a cat and a dog named Joey.,,,
A,"Joey,",,,
A,the dog is Joey?,,,
B,"Uh-huh,",,,
A,"The cat is,",,,
B,he's the little boy Pomeranian.,,,
A,"Oh, my goodness.",,,
B,"And we just got a new addition to the family, so to speak,",,,
B,we also have a fish.,,,
A,"Oh, my",,,
B,It's a mud dog.,,,
A,I beg your pardon.,,,
B,It's a mud dog.,,,
B,"It's, uh, a cross between a catfish and, uh, I don't know what, a salamander.",,,
A,Oh.,,,
A,"Well did you all catch it,",,,
A,"or, uh,",,,
B,"Uh-huh,",,,
B,"we have a cat, Stripper.",,,
A,Uh-huh.,,,
B,"Oh, the mud dog.",,,
A,"No,",,,
A,"did,",,,
A,no,,,
A,did you catch the fish?,,,
B,"Uh, we had a friend give it to us.",,,
A,"Uh-huh,",,,
A,and it's all alone in that aquarium.,,,
B,"Yeah,",,,
B,we'd like to get him a friend,,,
B,"but um, uh, we haven't found one yet.",,,
B,"So how about you,",,,
B,do you have any pets?,,,
A,Well at the present time I have two dogs.,,,
B,"Oh really,",,,
B,what kind?,,,
A,"An English setter, you know,",,,
A,that's the white dog with the feathers,,,
A,"and it has, uh, yellow spots on it which they call, I think, uh, liver spots.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,And that's a male.,,,
A,"And I have a wonderful female lab, black lab.",,,
B,"Uh-huh,",,,
B,how long have you had them.,,,
A,"Quite a long time, uh, probably five or six years",,,
A,"and unfortunately the black lab that's a female, it, it's, it's the most wonderful animal we've ever had,",,,
A,"an,",,,
A,"when she was about three years old we noticed that she was having uh, problems limping and so forth",,,
A,"and, she has hip dysplasia.",,,
B,Uh-huh.,,,
B,Oh no.,,,
A,And it's in that breed.,,,
B,Uh-huh.,,,
A,"But now I think there are tests that can be conducted, uh, to tell whether or not the puppies have the, have it.",,,
B,Uh-huh.,,,
A,"But I think,",,,
A,"I don't know,",,,
A,"apparently they've been so in, well I don't know inbred, or what,",,,
A,"but,",,,
B,"Oh, is that right?",,,
A,Well,,,
A,"I'm not sure that's the situation,",,,
A,"but, it, um,",,,
A,for those dogs that are registered,,,
A,"and if, if you should have one, uh, that also has hip dysplasia you cannot breed it, uh.",,,
B,"Huh,",,,
B,"I had no idea,",,,
B,"I hadn't, didn't even know that.",,,
A,"Uh-huh,",,,
A,but she's wonderful.,,,
B,"Um, our dog, Joey, has, uh, a back problem.",,,
A,"Um, like",,,
A,what are the what are the symptoms?,,,
B,"Uh, he, he's got a bad back",,,
B,"but he's seven, uh,",,,
B,I guess he's almost eight years old.,,,
B,"Um, he just, uh,",,,
B,"he doesn't,",,,
B,"he, uh, he rolls",,,
B,he doesn't like to roll over.,,,
A,Uh-huh.,,,
B,"Um,",,,
B,"you just,",,,
B,"when you touch him a certain way on the back,",,,
A,Yes.,,,
B,"but otherwise, he can jump, uh, you know, just as long as he doesn't bend a certain way.",,,
A,"Um. Well, uh, I have had just wonderful luck with this lab, uh,",,,
A,when,,,
A,"uh, let's see, winter before last we would bring her in, and, uh, when it was cold.",,,
B,Uh-huh.,,,
A,"And she wouldn't,",,,
A,"I, you know,",,,
A,"the next morning you want to take them out,",,,
A,"and she wouldn't,",,,
A,I couldn't get her up without picking her up and which it was pretty hard to do at eighty pounds.,,,
B,I bet.,,,
A,"Um, until,",,,
A,"if I allowed her to not get up on her own, it'd be two o'clock in the afternoon.",,,
B,Uh-huh.,,,
A,"Anyway, I, uh, met my son's, uh, college roommate, is a vet",,,
A,"and he said, um, let's give her some race horse shots.",,,
A,"And you know in,",,,
A,"I'm, I'm kind of glad to be able to tell people about this, but you, because you all the time, you know, run into people with problems.",,,
B,"Oh, yeah.",,,
