Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"What do you think about, uh, the way the criminal justice system handles trials?",,,
B,"Well, you know, they tell you that you get tried by a jury of your peers",,,
A,Yeah.,,,
B,"but, you know, it's pretty hard to try, let's say, the man down the street that's living on Social Security or somebody that's on a limited income to be tried by a jury of his peers if most of the people,",,,
B,"like the juries that I've served on, are businessmen.",,,
A,Uh-huh.,,,
B,Okay,,,
B,"now they don't understand that, you know, maybe he needed fifty dollars",,,
B,so he held up the seven eleven. *Seven Eleven,,,
A,Yeah.,,,
B,Okay,,,
B,"they don't understand that because they have fifty dollars, all the time,",,,
B,"so, you know, I think that it, a trial by your peers should be exactly that, someone in your own age bracket,",,,
B,"someone that, you know, you can't really do it ethnically, you know,",,,
B,"but you could do it, you could probably get it a little closer.",,,
A,Yeah.,,,
B,But then there's another thing that I disagree with in Texas is sometimes you have a jury of six,,,
B,and sometimes you have a jury of twelve.,,,
A,Yeah.,,,
B,And I don't know why they do that.,,,
B,"Do you have any reason,",,,
B,do you know of any reason why they do that?,,,
A,"Well, I think the six is called a Grand Jury",,,
A,and that's mostly to decide whether or not the person's actually going to stand trial.,,,
B,"Okay,",,,
B,see,,,
A,"Whether they're acquitted or whether they're actually going to be accused of, you know, and held over for trial.",,,
B,Okay,,,
B,I don't know much about the Grand Jury.,,,
B,"How do you feel about the,",,,
B,"in Texas I noticed since I've been here, in twelve years that they, they break up the, the trial and then the sentencing part of the trial.",,,
A,"Yeah,",,,
A,I don't know.,,,
A,"I, I think that, uh,",,,
A,I know that judges aren't supposed to be crooked.,,,
A,"However,",,,
B,"Well, we know there's a few out there.",,,
A,Yeah.,,,
A,"It seems like if you break the sentencing away from the jury and give it, you give it to one person you're letting there be a whole lot more of an opportunity for something to either go wrong",,,
A,"or for, you know,",,,
A,"if, if, if the judge is not of high moral standards he could be bought off, much easier than twelve people could.",,,
B,Uh-huh.,,,
B,Yeah,,,
B,"it's,",,,
B,"Yeah,",,,
B,would be pretty hard.,,,
B,"Well I don't think, you know, I don't think that, if I was the criminal, that I would like the judge passing sentence on me.",,,
B,"If the jury found me guilty, then they should be able to decide at the same time what my punishment should be.",,,
B,"And I think it's,",,,
B,"not only that, it's a waste of our money.",,,
B,"We have to have a trial for this person,",,,
B,"then two weeks down the road we have to excuse me, set a sentencing date so now we're back in court again",,,
A,Uh-huh.,,,
B,and that's more money spent.,,,
A,"It's not so much that I, that, I haven't seen a lot of really bad sentences passed either by trials or by judges. What bothers me is that, uh, they really don't mean anything.",,,
B,No.,,,
A,Someone could be sentenced to thirty-five years,,,
A,"and yet, you know, the, the parole system, it's going to let them out in, in three years for good behavior.",,,
B,And it's not working either.,,,
A,"No,",,,
A,it's not.,,,
B,It seems that we have more and more repeat offenders.,,,
A,Uh-huh.,,,
B,"I know,",,,
B,"I don't know how you all are there where you're at,",,,
B,"but where we're at, now our jails are overcrowded.",,,
B,We just built a brand new one two years ago.,,,
A,"Oh, I think they're all overcrowded.",,,
B,And it's overcrowded.,,,
A,"They've, uh,",,,
B,So now they start turning them loose.,,,
A,"I think I heard Fort Worth that, uh, they've been ordered to do something because their jail is so overcrowded.",,,
A,They're not allowed to accept any new inmates.,,,
A,Now what are they supposed to do?,,,
B,They turn them loose.,,,
A,"Well, no,",,,
A,"I mean, they're not allowed to accept any new inmates.",,,
B,Yeah.,,,
A,So what are they supposed to do with people that they need to put in jail?,,,
A,You know.,,,
B,"Well, the way, it seems the way it's been working here's,",,,
A,"There, yeah,",,,
B,Go ahead. * LISTEN are utterances 1 and 2 really from the same speaker?,,,
B,"It seems the way it's been working here is they let those out that have spent two or three years out of their five to twenty sentence, or five to life.",,,
A,Uh-huh.,,,
A,Something that is working,,,
A,"and I, I really like the system of house arrest where a, a, someone's wear, someone wears a bracelet like a ankle bracelet that's a monitor,",,,
B,Yeah,,,
B,"that,",,,
B,"Yeah,",,,
B,"and they, They keep,",,,
A,"and they are not allowed,",,,
A,"I mean, some of them are even allowed to work,",,,
A,"they can go to their regular job,",,,
A,"they come home,",,,
A,"they have to be home by such and such a time,",,,
A,"they're instructed, uh, so that, this, this electronic monitor is turned on at, at a certain time",,,
B,Yeah.,,,
A,and it connects them up to a system where they know their whereabouts.,,,
B,All right.,,,
A,"And, uh, they can put a,",,,
A,they usually install a video monitor in the house,,,
A,"and when the parole officer calls to check on them, they're instructed to turn it on and stand in front of it. So that they can see that this person is actually at home in their house doing what they're supposed to be doing",,,
B,All right.,,,
