Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Well, uh, and that's an idea that's been around for, kicked around for a long time.",,,
A,"I don't know that it's ever been seriously considered, uh, as far as close to passing, uh, any legislation or anything like that.",,,
A,"But, uh, I believe Israel does that, don't they for their,",,,
B,"Uh, yes,",,,
B,"I think so. Uh,",,,
A,"everybody has to do, has to do something.",,,
B,"Yeah,",,,
B,I don't,,,
A,"Or maybe, maybe theirs is, in fact, one year of military service for everyone.",,,
A,"But, uh,",,,
B,"Yeah,",,,
B,I believe that's right.,,,
A,Okay.,,,
B,"And, uh, and I don't know that that's really what we're talking about.",,,
A,"No,",,,
A,"I don't think it's, it's",,,
A,I think of that.,,,
A,"It, it couldn't be.",,,
A,Military service is not that much,,,
A,"but, the, military used to do it",,,
A,"but the idea that, uh, there are things that, that do need to be done that could be done",,,
A,"and then, uh, country would benefit from one year from, from everybody and even out the, the, uh, requirement.",,,
B,"Yeah,",,,
B,"for, for kids in high school, it could be in the summertime.",,,
A,"Well, now that's a thought.",,,
A,Yeah.,,,
B,"Uh, you know, um, it, it could even be done while they're doing another job, while they're doing, you know, a job to make money.",,,
A,Yeah.,,,
B,"But, uh, it's, uh, you know, such a grassroots idea that it,",,,
B,I think the family would have to be involved in it.,,,
A,Uh-huh.,,,
B,"And people would have to be convinced that, you know,",,,
B,"I, I think the, the basic message is that giving is better than receiving",,,
A,"Yeah,",,,
A,right.,,,
B,And that's not the kind of society we have right now.,,,
A,"Oh, yeah,",,,
A,I'm afraid you're right there.,,,
A,"But, uh, but, uh, anything like this that came up whether it,",,,
A,"it quickly would be significant industry in, in figuring out how to get around it where people,",,,
B,There's lots and lots of volunteer programs,,,
B,"and, uh, but most of those are at least it, it's my opinion that most of those involve adults. Adults who have the time to give and, and, uh, you know, the desire to, to give.",,,
A,Yeah.,,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,Yeah.,,,
B,"It's not, uh, you know it's not, uh,",,,
B,"maybe the, maybe it uh,",,,
B,"younger people feel like it's not open to them,",,,
B,I don't know.,,,
B,But it should be if it's not.,,,
A,Yeah.,,,
A,"Uh, I suspect that yeah, that, that, that that's not the thing. That they, that they don't feel it's open to them",,,
A,"it's just that they, uh, are more self-centered if you will and not, not considering, a voluntary ,",,,
B,"Yeah,",,,
B,it is kind of an introspective time of life.,,,
A,Yeah.,,,
B,"But some schools, some high schools have actually started a program of like a visitation program to, uh, you know, areas economically, uh say less advantaged areas.",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,"And, uh, they, they promote service on the part of the kids to, to, uh, some of those people.",,,
B,So at least that's a step in the right direction I guess.,,,
A,Yeah.,,,
A,yeah.,,,
A,"And, uh, now I I don't know it",,,
A,"I, I think you're right that that's not the, not the way that the society these days is going,",,,
A,"and I, I think we need to, we need to try to figure out some way to, to turn that around that everybody,",,,
B,"It's really, it's really unfortunate because when you do,",,,
B,I do volunteer work for the American Lung Association.,,,
A,Huh.,,,
B,"And I have, have done, uh, gone to work for American Heart and just recently for the Leukemia Society.",,,
B,"And there's, there's no question that doing, you know, doing that kind of service you get a lot more out of it than, uh, than the people involved.",,,
A,Yeah.,,,
B,"Uh, it's, it's really a gift to yourself",,,
B,"and, and that's, I think that's a really important lesson to learn.",,,
A,Yeah.,,,
B,"And, and maybe that's why we have so many people in society who are not, uh, not really happy, you know.",,,
A,"Well, that could be.",,,
B,"Because if you concentrate all of your energies and efforts on yourself, you're just kind of down the tube, you know",,,
A,"Yeah,",,,
A,right.,,,
B,"Uh, it really is better to give then to receive.",,,
A,"Yeah,",,,
A,"I, I agree with that,",,,
A,"and, uh, and I, I, I don't know what, what has, what has set it off or what",,,
A,"but it, it certainly seems to me that, that, uh, uh, things in, in the last twenty-three years, uh, things have definitely gone towards, uh, very much the concentration on self and, and loss of, loss of perspective in terms,",,,
