Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Well, Steve, did you go to college?",,,
B,Yeah.,,,
B,"In fact, I'm still going.",,,
A,"Oh, that's good.",,,
A,So you probably could give some great advice.,,,
B,"Uh, well, I don't know about that,",,,
B,"but I, in fact, I'm in the process of trying to choose a P H D school.",,,
A,Uh-huh.,,,
A,"Well, what's your what's your interest,",,,
A,"your, uh,",,,
B,"Uh, well, computer science and cognitive science.",,,
A,Uh-huh.,,,
B,"So,",,,
A,"That, that's similar to what,",,,
A,I'm in a P H D program right now.,,,
B,"Oh, I see.",,,
A,"And, uh, my area of expertise, it's information systems, which is a little bit less technical, I think, than, uh, than computer science.",,,
A,"But my area of expertise is, uh, uh, human computer interaction.",,,
B,"Oh, yeah.",,,
A,"And I think that's one reason why I'm part of this study, uh, because it's of, I'm working with voice systems.",,,
B,Yeah.,,,
A,Yeah.,,,
A,"So, so, good luck.",,,
A,"I guess we should talk about giving advice, though.",,,
A,"what, what type of advice do you think you'd give to a, a parent?",,,
B,To a parent?,,,
A,Yeah.,,,
B,"Well, you know, the thing is, when you're a kid and the kid at that age, especially if they're going into undergraduate, it seems like they think they know what they want.",,,
A,Uh-huh.,,,
A,Yeah.,,,
B,"An, and, I mean, choosing from my experience, you know, I thought, you know, my, I know what I want a lot more than my parents know what I want.",,,
A,Uh-huh.,,,
B,"But, uh, I don't know,",,,
B,"at the same time, you have to decide what is important about the school,",,,
B,"you know, the size of it or,",,,
A,Yeah.,,,
A,"I think that's more important probably than even the career vocation, because most people change.",,,
B,Yeah.,,,
A,"I I know very few people that, uh, started in one field and stayed with it.",,,
A,"You know, they,",,,
A,"I think that's what you just said, you know, having to do more with the size of the school, the environment of the school, uh,",,,
A,I think that's much more important.,,,
A,"I, I think I'd, I'd advise a parent to send a kid to a school, though, that has a number of different types of programs, you know,",,,
A,"that, uh, some of the smaller schools might be very limited in what they can offer,",,,
A,"but some of the, uh, the small, some of the larger small schools, you know, I guess around three or four thousand students have a, can offer a broader range of curriculums and things,",,,
B,Yeah.,,,
A,"so if the kid does change, they don't have to transfer,",,,
A,"or they don't have to, uh, uh,",,,
A,"I don't know, they don't have to give up years of, you know, of credit transfer and things.",,,
B,Yeah.,,,
B,That's disruptive.,,,
A,Yeah.,,,
A,"I normally,",,,
A,"and, and parents hate to hear this, you know,",,,
A,"because I, I actually teach college,",,,
A,"I hate to, uh, I hate to talk to the parents",,,
A,"because, um one of the reasons is because, you know, the kid doesn't know exactly what they want,",,,
A,"and I always say make sure you major, in something that you like, even if it's not going to be your career vocation, because you'll get better grades.",,,
A,"I, I think most employers would probably rather hire, you know, a, a three six in, um, in history, uh, to be a salesman than someone with a two oh in business administration.",,,
B,"Oh, yeah.",,,
A,Does that make sense?,,,
B,Yeah.,,,
B,"Well, yeah,",,,
B,I see what you're saying.,,,
A,Yeah.,,,
A,"I always, you know, tell them that you should major in something you, you're going to get good grades in. Because that, that's always, I think, more important, you know, overall.",,,
B,Yeah.,,,
A,I don't know.,,,
B,"Uh, give me five minutes.",,,
A,Yeah.,,,
A,"Oh, you, you're at the office now?",,,
B,Yeah.,,,
A,At work?,,,
A,Yeah.,,,
B,Yeah.,,,
B,I'm just getting ready to go to lunch,,,
B,"Uh, yeah,",,,
B,"that's like what we were saying, though,",,,
B,"would you, uh, advise a private school, or a public school,",,,
A,"I would, I would, it would,",,,
B,"you know, what's the trade off there,",,,
B,"what,",,,
A,"I, I tell you,",,,
A,"I live in Maryland,",,,
A,"and the public schools here are, pretty good.",,,
A,"I teach at a public school, actually,",,,
A,and I know that the S A T scores for our admitting freshmen are higher than a lot of the public a lot of the private schools.,,,
A,"And, um, I actually, I would full time at a, at a public school,",,,
A,"and then right now I'm teaching part time at a private school, at a Catholic institution.",,,
B,"Oh, I see.",,,
A,"And, um and I really think, I think I'm getting a better caliber of student at the private school, because I think their parents pay more,",,,
A,"and I think the kids are a little bit more challenged, because their parents are probably college educated,",,,
A,"where at the public school, I don't think as many parents are public, are, are college educated,",,,
A,"and I don't, I think because it costs less, the kid doesn't take it quite as serious, you know,",,,
A,"they're not,",,,
A,"it, it's the minimal cost.",,,
A,But I think you can get a good education at public or private,,,
A,"but I think you can also get a bad education at public or private, you know,",,,
A,I,,,
B,Yeah.,,,
A,"you have to really, you have to look around at the school.",,,
A,"I, I think the bad part is that most parents or kids don't know what to look for.",,,
B,"Yeah,",,,
B,yeah.,,,
B,"I think, uh, I would agree with that.",,,
B,"In fact, the thing that, I'm going through the same thing, where in graduate school, I was trying to choose .",,,
A,Uh-huh.,,,
B,"You know, a particular institution might be better for my area",,,
A,Right.,,,
A,Uh-huh.,,,
