Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Okay.,,,
B,"I think the last one that we actually went to go see,",,,
B,"well, there's two.",,,
B,I took my kids to see A HUNDRED AND ONE DALMATIANS,,,
B,of course they wanted to see it.,,,
B,They had the Disney,,,
B,book and they thought that was wonderful,,,
A,Uh-huh.,,,
B,"and they loved the dogs,",,,
A,"It's one of my favorite even,",,,
B,"we went with some friends of ours,",,,
B,and I was a little worried about my son.,,,
B,He's about two and a half,,,
A,Uh-huh.,,,
B,and he's going through a stage right now where he's kind of afraid of dogs barking if he can hear them and can't see them,,,
A,"Yeah,",,,
A,yeah.,,,
A,Yeah.,,,
B,"and he did real good through the whole movie except the part where the dogs are sending the message, you know, that the, the, the puppies are missing",,,
A,"Oh, yeah.",,,
B,"and it shows the town,",,,
B,"and you can hear all the barking,",,,
A,"A whole lot,",,,
A,uh-huh,,,
A,"kind of dark,",,,
A,uh-huh.,,,
B,"Yeah,",,,
B,so that kind of bothered him,,,
A,Good.,,,
B,but after that he did fine.,,,
A,"Well, how,",,,
A,is he young?,,,
B,"Yeah,",,,
B,he'll be three in January.,,,
A,"Yeah,",,,
A,"okay,",,,
A,that makes sense.,,,
B,Yeah.,,,
A,"Well, my kids' very favorite, and yours may be too young for it, was HOME ALONE.",,,
B,I loved that movie.,,,
A,"They, uh,",,,
A,"well we do, too,",,,
A,but they just want to rent that one.,,,
A,That is their very favorite.,,,
A,They think they're so cute.,,,
B,"Probably gives them ideas of what they want to do,",,,
B,right,,,
A,"I guess so,",,,
A,"I guess so,",,,
A,I guess so.,,,
A,"We're not real big movie goers ourselves,",,,
A,"but we did try to go see about a month ago that, um, DEAD AGAIN that black and white one,",,,
B,Yeah.,,,
A,and I was not real impressed with it.,,,
A,"In fact we kept sitting there all through the theater going now what, what did that mean,",,,
A,"wait, wait run that back,",,,
A,and we couldn't run it back,,,
B,Wasn't that good.,,,
A,uh-huh.,,,
A,"But we, we just kept trying to figure it out until finally toward the end,",,,
A,"and we thought we were being very quiet,",,,
A,"this man turned around and said, Could you all please save that for later.",,,
A,And I'm sorry,,,
B,"Oh, no.",,,
A,We're just not real big movie goers.,,,
B,"Well, I like to watch the movies,",,,
B,but it's gotten so expensive that we wait until they come out on video,,,
A,Yeah.,,,
A,"Well, that's us too",,,
B,and we rent them,,,
A,that's us too.,,,
B,and now we did go see HOME ALONE at the dollar movie,,,
B,"and that was just hilarious,",,,
B,I died.,,,
A,"Yeah,",,,
A,"I thought that was cute, too.",,,
B,"And we, we did also,",,,
B,"we went to see WHAT ABOUT BOB one night, which is a funny, funny movie",,,
A,And my husband's name is Bob,,,
A,and he wants to see that,,,
B,it's a funny movie.,,,
A,"yeah,",,,
A,he wanted to see that.,,,
A,"I thought the funny part in HOME ALONE was, uh, that's good for kids, is kind of coming up with how they can deal with problems on their own without panicking",,,
B,That's true.,,,
A,and I thought they could learn a lot of lessons from that.,,,
A,"The little guy is so cute,",,,
A,and he's terribly rich by now.,,,
B,"I hope he stays cute not spoiled, you know,",,,
A,"Yeah,",,,
A,me too,,,
B,"you get to where the money goes to their heads or goes to something, you know,",,,
A,"Oh, that's right.",,,
A,That's right.,,,
B,"they grow up too fast,",,,
B,"so. But, uh, there's a lot I want to see, you know,",,,
B,what I try to do when they come out is just make a list of them that look good so that when they come out in video.,,,
A,That's right.,,,
B,"You know, I'd like to see GREEN CARD,",,,
B,I want to see AWAKENING.,,,
A,Uh-huh.,,,
A,"AWAKENING, is supposed to be wonderful.",,,
B,"Uh, I'd like to see SILENCE OF THE LAMBS.",,,
A,"Yeah,",,,
A,AWAKENING is supposed to be wonderful,,,
B,Yeah.,,,
A,my mom saw that,,,
A,and she said that was an excellent movie.,,,
B,"And see, I've had somebody tell me that REGARDING HENRY, you know, the Harrison Ford movie is supposed to be really good,",,,
A,Yes.,,,
A,Yes.,,,
B,I'd like to see that.,,,
A,"I think that's supposed to be good,",,,
A,"and I, uh, we have some doctors at church who said that DOCTOR was just wonderful.",,,
B,"I've heard that's good,",,,
A,Uh-huh.,,,
B,yeah.,,,
B,So I think there's a bunch of good movies coming out.,,,
B,My kids want to see RESCUER'S DOWN UNDER,,,
A,Uh-huh.,,,
B,so I'm going to,,,
B,"my V C R went on the blitz about two weeks ago,",,,
B,"so I'm getting it fixed right now because they have their little movies, their little, you know, Disney movies they watch all the time and stuff",,,
A,"Oh, dear.",,,
A,Uh-huh.,,,
B,"and,",,,
A,"Well, on, uh,",,,
A,"back to your movie you saw that ten thousand,",,,
A,"uh, HUNDRED AND ONE DALMATIANS",,,
B,Yeah.,,,
A,"um, did you all ever think about purchasing that one, when it comes out?",,,
B,"You know, I look at those,",,,
B,"like CINDERELLA came out was for sale,",,,
A,Uh-huh.,,,
B,"and, I don't buy them,",,,
B,"I, now I will copy them and rent them and keep them at home",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,but I just have a problem paying twenty five dollars for a movie that I can go down and rent for a dollar,,,
A,"Well, I understand that, too,",,,
A,"I understand that, too.",,,
A,Now they had,,,
B,"You know, they don't last that long.",,,
A,"uh-huh,",,,
A,"they had HOME ALONE offered for like,",,,
A,I think with the rebate you could get it for nine dollars,,,
B,"Oh, that's pretty good,",,,
A,"and I thought well, now that's, that's close enough to being several, you know,",,,
A,you could rent it more than more than four times and watch that.,,,
B,Yeah.,,,
B,Yeah.,,,
B,"That, that makes it worth it, uh,",,,
B,"but, a lot of the Disney movies, it's just too expensive,",,,
B,and I can rent them,,,
A,"Well, I I understand I understand,",,,
B,"or I can make a copy you know,",,,
B,my daughter's in love with the LITTLE MERMAID,,,
A,"Oh, yeah,",,,
A,of course.,,,
B,and I have a copy that's just about worn out.,,,
A,Uh-huh.,,,
B,She's four,,,
A,Yeah.,,,
B,so she just thinks the,,,
B,"in fact she told me, Mom if we have a little girl and she has red hair we're naming her Aerial.",,,
A,"Oh, sweet",,,
B,"Now, I'm not pregnant, mind you,",,,
B,"but this is,",,,
A,"But that's,  in her plans.",,,
B,"she's planning ahead,",,,
B,"Yeah,",,,
A,"Well, it's hard, it's hard to find a movie any more these days that you can take your kids",,,
B,Yeah.,,,
A,"and even the ones that we rent at home, the trouble with some of them I know,",,,
A,"we rented ADVENTURES IN BABY-SITTING thinking that would be so cute,",,,
B,"Oh, I know.",,,
A,"and it's a precious movie,",,,
A,"but the language in it is just for no reason, has to stick in,",,,
B,"Now, see, I remember thinking it's a wonderful movie,",,,
B,"but it's been so long since I watched it,",,,
A,Uh-huh.,,,
B,I don't remember the language.,,,
A,"Well, you watch,  it differently  when your kids are in the room, you know",,,
B,Was it bad?,,,
B,"Well, that's true.",,,
A,"and I was just sitting there going, Oh, my goodness,",,,
A,"and I'm going to have to stop and explain,",,,
A,"and they go, I know, Mommy, I know.",,,
B,"Oh, and see my kids weren't in the",,,
B,"you're right,",,,
B,I watched it without them.,,,
A,"Uh-huh,",,,
A,"yeah,",,,
A,"it's, it's a little different, because you see things from a different different angle.",,,
B,Huh.,,,
B,Huh.,,,
A,"Uh, we rented,",,,
A,"this summer before we went on vacation,",,,
A,we rented Chevy Chase and that FAMILY VACATION.,,,
B,Yes.,,,
A,And those are just absolutely hilarious,,,
B,Yes.,,,
A,but you just really can't watch a lot of that.,,,
A,We had to fast forward through a whole lot of it for them to see it,,,
B,Yes,,,
B,"Some of it just isn't,",,,
