Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Hi, this is Judy,",,,
A,I'm from Maryland,,,
A,and I'm in California visiting right now.,,,
B,"Hi, Judy.",,,
B,"This is Norma,",,,
B,and I live in Virginia,,,
A,"Oh, okay.",,,
B,We got a great topic,,,
A,I know.,,,
A,"I'm sitting here going oh, dear",,,
A,Should we give it a try?,,,
B,I guess we might as well,,,
A,Okay,,,
A,Okay.,,,
B,Okay.,,,
A,"Well, um, so",,,
B,Let you start,,,
A,"So, so what changes have you seen?",,,
B,"What changes, uh,",,,
B,"I  guess the biggest,",,,
B,"I don't know your age Judy,",,,
B,"but, uh, in my lifetime the biggest is in more women working,  definitely.",,,
A,"Well, actually,  that's  what I was thinking too.",,,
B,Yeah.,,,
A,"And, um, you know, just to jump ahead a little bit",,,
A,but then we can back up.,,,
A,"Is it, perhaps, woman in politics is for the future.",,,
B,"For the well, yeah.",,,
A,"Because I don't see that really yet in positions of power, really.",,,
B,Right.,,,
B,I don't see them in positions of power in corporation either,,,
A,Uh-huh.,,,
B,not many.,,,
A,That's true.,,,
A,That's true.,,,
A,"Um, do you work in private corporation or government?",,,
B,I did work in government.,,,
A,Uh-huh.,,,
B,And before that I worked in a bank for eight years.,,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,And now I'm retired.,,,
A,"Oh, you,",,,
A,That's the best status.,,,
B,That's right.,,,
A,"Yes, um,",,,
A,"I don't, I see, um,",,,
A,"and,",,,
B,"Which do you work in, excuse me?",,,
A,A government.,,,
B,A government.,,,
A,And I work in academia before.,,,
B,Uh-huh.,,,
A,"And, um, actually there's one, um, woman in our, I don't know what you'd call it, uh, institute who is a manager",,,
A,"and, I mean, in a since, perhaps, um, a lot of, she gets protected a lot because it's almost like a token.",,,
B,Oh.,,,
A,"And, and it's sort of unfortunate because, I think that they don't accept her technically",,,
A,"and, but she's a good paper pusher.",,,
B,Uh-huh.,,,
A,And it's in a technical position really.,,,
A,And you know she should be more technical for what she does.,,,
B,Uh-huh.,,,
A,"And I think that's sort of unfortunate,  because  it doesn't, it doesn't really help the cause in the long run",,,
B,Right.,,,
A,"But, um, you know, I don't know.",,,
A,"And, and teaching I still see that that's where most of the woman are.",,,
B,In teaching.,,,
A,In teaching.,,,
A,"And, you know, and it's always been that way.",,,
B,But not at the college level.,,,
A,Right.,,,
A,"Not, well,",,,
B,We live in a college town,,,
B,and I worked at the university for a while.,,,
A,Uh-huh.,,,
B,"And there are, there are woman there",,,
B,"but they're not the high paid  professors that,  the men are",,,
A,Uh-huh.,,,
A,"Not department,  chairmen.",,,
A,Yeah.,,,
A,Not the deans and things like that.,,,
B,"Well, they did have one woman dean",,,
B,"but, and I guess she, she probably did very well",,,
B,but that's the minority.,,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,"Um, and do you think it's because women aren't qualified or, or just don't, or don't want the job or just aren't hired for the jobs.",,,
B,None of the above,,,
B,I think they are extremely well qualified.,,,
A,Uh-huh.,,,
B,"Uh, I don't know how,",,,
A,They're just not selected somehow.,,,
B,"I think they're not selected,",,,
A,Uh-huh.,,,
B,"And, of course, at this university, uh,",,,
B,"this, it's a big engineering school",,,
B,and I don't think there are many women in the engineering college.,,,
A,Uh-huh.,,,
B,And that's where the high pay is.,,,
A,"Oh, okay.",,,
A,But I'm wondering how many women actually major in engineering.,,,
A,"but, you know, I say that",,,
A,but yet I know too.,,,
B,"Quite an,",,,
B,"well, I think there are more than there used to be.",,,
A,"Yeah,",,,
A,"I'm sure there are, yeah.",,,
B,"But they may not go into teaching,",,,
A,Uh-huh.,,,
A,"Yeah,",,,
A,"I mean, the two that I know obviously are not in teaching",,,
A,"but,  um,  it's, I suppose in a since I was surprised when they told me they majored in engineering.",,,
B,Uh-huh.,,,
A,I don't know why.,,,
A,"I, but I don't know that many men that have majored in engineering,  either.",,,
B,Uh-huh.,,,
A,"I mean it's just, because I'm in the humanities it's just,",,,
B,"Oh, uh-huh",,,
A,"You know,  it's not,  it's  not something that I tend to hear about.",,,
B,Yeah.,,,
B,Uh-huh.,,,
A,"But, um, yeah,",,,
A,"it's a,",,,
B,"Well, I met one one day that, uh, had just joined the faculty in agricultural engineering",,,
B,and that really surprised me.,,,
A,"Oh, that's interesting,",,,
B,Uh-huh.,,,
A,Yeah.,,,
A,"Yeah,",,,
A,"I mean, I, I suppose that, that it's difficult to really say why because, uh, you know, there, there probably are a limited number of women who are interested in the subject and well qualified.",,,
B,Uh-huh.,,,
A,"And maybe there aren't, you know,",,,
A,Maybe they don't apply for the job.,,,
B,I don't know.,,,
B,"I don't, I don't know how many go on and get a P H D in engineering.",,,
A,Right.,,,
A,Right.,,,
A,"Which could be, you know, partially cultural anyway.",,,
B,That could be.,,,
B,That's true.,,,
A,"So that it might be circularly being the same problem of, of expecting not to get hired for the good jobs anyway,",,,
B,Uh-huh.,,,
A,so  why spend your time getting qualified.,,,
B,That's right.,,,
A,"It's a, it's a rough It's a rough, a rough situation.",,,
A,"Um, and I guess what I, what, amazes me is the number of men who are willing to stay home with the kids",,,
A,"or and, in our case we actually have one father who works part-time, a six,  hour  day so that he can take the kids, kids or kid, I'm not sure,  to school  in the morning and be home when the children or child,  comes  home in the afternoon.",,,
B,Oh.,,,
B,"That's interesting,",,,
B,"Is it, uh, was she the major wage earner,",,,
A,"This is, uh,",,,
B,"I mean, did  she earn more money that he did",,,
B,or  you know.,,,
A,"Well, see,  I don't know  anything about the family",,,
A,"but, but, yeah,",,,
A,"I would imagine she might. Um,",,,
A,"because he's, you know, he's a really nice guy",,,
A,but he did say that because he was in the humanities and he's now working in more of a technical situation that he had trouble finding a job.,,,
B,"Oh, uh-huh.",,,
A,"So that maybe he, you know, maybe she was more qualified.",,,
A,"But, but still it's interesting that, you know, he,  he's  been doing this evidently for a, a good number of years.",,,
B,Uh-huh.,,,
A,"And, uh, but it's unusual.",,,
B,"Uh, I know one, uh, gal",,,
B,"that's, she's a C P A,",,,
B,and her husband is a house husband.,,,
A,Uh-huh.,,,
A,Yeah,,,
A,"I,",,,
B,And then they had a child,,,
B,"and he, he was still the house husband.",,,
B,"He wasn't,  going to,",,,
A,"Oh, he was,  even before they had children.",,,
B,Uh-huh.,,,
B,"Even before that,",,,
B,right.,,,
A,"Oh, now that, that really is",,,
B,She was a little perturbed about it.,,,
A,"Oh, she was.",,,
B,At one time.,,,
A,Uh-huh.,,,
B,"I don't know how, she's moved away. I don't know how it is now",,,
B,"but I know, uh, we're, we all went out one evening",,,
B,"and after work and, uh, she was, there was an underlying note she was perturbed about it.",,,
A,Uh-huh.,,,
A,"Yeah,",,,
A,"I mean I think that would be, it would, it would strike one as strange if there's no reason for somebody to stay home that,",,,
B,Uh-huh.,,,
B,I don't think there was a valid reason,,,
A,Yeah,,,
A,That's true.,,,
B,"Because her statement was, I told him let's face it",,,
B,you're a house husband,,,
B,"that's what your going, that's what you'll always be.",,,
A,"But, but yet, you know we have to think about that",,,
A,"because if, if she had offered to stay home we wouldn't have thought anything",,,
B,"She wouldn't have be,",,,
B,that's right.,,,
B,"Uh-huh,",,,
B,that's right.,,,
A,"So, so we're,  carrying our own prejudice",,,
B,"it would, it  wouldn't have been a doubter .",,,
B,Uh-huh.,,,
B,That's true.,,,
A,Yeah.,,,
A,"Oh, gee.",,,
A,I guess we can't win,,,
B,Huh-uh.,,,
B,Oh.,,,
A,"Because if, yeah, if, if somebody does if and breaks tradition you're surprised.",,,
A,But if,,,
B,That's right,,,
A,"Oh, dear.",,,
A,"So, so,",,,
B,I think maybe more men would like to be if they weren't put down so badly,,,
A,If they could get away with it,,,
A,"Oh, dear.",,,
